grid_version,workload,candidate,SLA,E_C_lower,E_C_upper,E_identified,E_C,E_C_na_reason,E_no_safe,E_no_certified_safe,E_all_safe,E_right_censored,E_upper_status_unknown,E_unknown_count,E_unknown_positions,E_nearest_unsafe_above,E_nearest_unsafe_na_reason,E_unknown_between,E_nonmonotone,E_unsafe_holes,E_upper_transition_width,E_upper_transition_na_reason,E_unresolved_brackets,R_C_lower,R_C_upper,R_identified,R_C,R_C_na_reason,R_no_safe,R_no_certified_safe,R_all_safe,R_right_censored,R_upper_status_unknown,R_unknown_count,R_unknown_positions,R_nearest_unsafe_above,R_nearest_unsafe_na_reason,R_unknown_between,R_nonmonotone,R_unsafe_holes,R_upper_transition_width,R_upper_transition_na_reason,R_unresolved_brackets,signed_gap,absolute_gap,signed_relative_gap,absolute_relative_gap,relative_na_reason,gap_lower,gap_upper,both_no_safe,evaluator_approves_reference_no_safe
G1,h104,1,S5,0.090509668,65.536,False,,unknown may exceed highest confirmed safe,False,False,False,False,True,30,"[1.024,1.1166799183,1.166119562,1.1916542554,1.2177480858,1.2444132967,1.2716623996,1.327963704,1.4481546879,2.048,4.096,4.8709923431,5.0866495983,5.1980327207,5.3118548159,5.4281692904,5.5470307203,5.6684948766,5.7926187515,5.9194605854,6.0490798938,6.1815374955,6.3168955409,6.4552175416,6.5965683997,6.7410144386,6.8886234338,8.192,16.384,65.536]",0.128,,[],False,[],0.4142135622461902,,"[{""a"":0.090509668,""b"":0.128,""left"":true,""right"":false,""width"":0.4142135622461902}]",0.090509668,0.090509668,True,0.090509668,,False,False,False,False,False,0,[],0.128,,[],False,[],0.4142135622461902,,"[{""a"":0.090509668,""b"":0.128,""left"":true,""right"":false,""width"":0.4142135622461902}]",,,,,unidentified capacity,0.0,65.445490332,False,False
G1,h104,2,S5,0.090509668,65.536,False,,unknown may exceed highest confirmed safe,False,False,False,False,True,30,"[1.024,1.1166799183,1.166119562,1.1916542554,1.2177480858,1.2444132967,1.2716623996,1.327963704,1.4481546879,2.048,4.096,4.8709923431,5.0866495983,5.1980327207,5.3118548159,5.4281692904,5.5470307203,5.6684948766,5.7926187515,5.9194605854,6.0490798938,6.1815374955,6.3168955409,6.4552175416,6.5965683997,6.7410144386,6.8886234338,8.192,16.384,65.536]",0.128,,[],False,[],0.4142135622461902,,"[{""a"":0.090509668,""b"":0.128,""left"":true,""right"":false,""width"":0.4142135622461902}]",0.064,0.064,True,0.064,,False,False,False,False,False,0,[],0.090509668,,[],False,[],0.4142135625000001,,"[{""a"":0.064,""b"":0.090509668,""left"":true,""right"":false,""width"":0.4142135625000001}]",,,,,unidentified capacity,0.026509668,65.47200000000001,False,False
G1,h104,-2,S6,0.3044370215,65.536,False,,unknown may exceed highest confirmed safe,False,False,False,False,True,30,"[1.024,1.1166799183,1.166119562,1.1916542554,1.2177480858,1.2444132967,1.2716623996,1.327963704,1.4481546879,2.048,4.096,4.8709923431,5.0866495983,5.1980327207,5.3118548159,5.4281692904,5.5470307203,5.6684948766,5.7926187515,5.9194605854,6.0490798938,6.1815374955,6.3168955409,6.4552175416,6.5965683997,6.7410144386,6.8886234338,8.192,16.384,65.536]",0.362038672,,[],False,[],0.18920711487778097,,"[{""a"":0.3044370215,""b"":0.362038672,""left"":true,""right"":false,""width"":0.18920711487778097}]",0.3044370215,0.3044370215,True,0.3044370215,,False,False,False,False,False,0,[],0.362038672,,[],False,[],0.18920711487778097,,"[{""a"":0.3044370215,""b"":0.362038672,""left"":true,""right"":false,""width"":0.18920711487778097}]",,,,,unidentified capacity,0.0,65.23156297850001,False,False
G1,h104,-1,S6,0.3044370215,65.536,False,,unknown may exceed highest confirmed safe,False,False,False,False,True,30,"[1.024,1.1166799183,1.166119562,1.1916542554,1.2177480858,1.2444132967,1.2716623996,1.327963704,1.4481546879,2.048,4.096,4.8709923431,5.0866495983,5.1980327207,5.3118548159,5.4281692904,5.5470307203,5.6684948766,5.7926187515,5.9194605854,6.0490798938,6.1815374955,6.3168955409,6.4552175416,6.5965683997,6.7410144386,6.8886234338,8.192,16.384,65.536]",0.362038672,,[],False,[],0.18920711487778097,,"[{""a"":0.3044370215,""b"":0.362038672,""left"":true,""right"":false,""width"":0.18920711487778097}]",0.3044370215,0.3044370215,True,0.3044370215,,False,False,False,False,False,0,[],0.362038672,,[],False,[],0.18920711487778097,,"[{""a"":0.3044370215,""b"":0.362038672,""left"":true,""right"":false,""width"":0.18920711487778097}]",,,,,unidentified capacity,0.0,65.23156297850001,False,False
G1,h104,0,S6,0.3044370215,65.536,False,,unknown may exceed highest confirmed safe,False,False,False,False,True,30,"[1.024,1.1166799183,1.166119562,1.1916542554,1.2177480858,1.2444132967,1.2716623996,1.327963704,1.4481546879,2.048,4.096,4.8709923431,5.0866495983,5.1980327207,5.3118548159,5.4281692904,5.5470307203,5.6684948766,5.7926187515,5.9194605854,6.0490798938,6.1815374955,6.3168955409,6.4552175416,6.5965683997,6.7410144386,6.8886234338,8.192,16.384,65.536]",0.362038672,,[],False,[],0.18920711487778097,,"[{""a"":0.3044370215,""b"":0.362038672,""left"":true,""right"":false,""width"":0.18920711487778097}]",0.3044370215,0.3044370215,True,0.3044370215,,False,False,False,False,False,0,[],0.362038672,,[],False,[],0.18920711487778097,,"[{""a"":0.3044370215,""b"":0.362038672,""left"":true,""right"":false,""width"":0.18920711487778097}]",,,,,unidentified capacity,0.0,65.23156297850001,False,False
G1,h104,1,S6,0.3044370215,65.536,False,,unknown may exceed highest confirmed safe,False,False,False,False,True,30,"[1.024,1.1166799183,1.166119562,1.1916542554,1.2177480858,1.2444132967,1.2716623996,1.327963704,1.4481546879,2.048,4.096,4.8709923431,5.0866495983,5.1980327207,5.3118548159,5.4281692904,5.5470307203,5.6684948766,5.7926187515,5.9194605854,6.0490798938,6.1815374955,6.3168955409,6.4552175416,6.5965683997,6.7410144386,6.8886234338,8.192,16.384,65.536]",0.362038672,,[],False,[],0.18920711487778097,,"[{""a"":0.3044370215,""b"":0.362038672,""left"":true,""right"":false,""width"":0.18920711487778097}]",0.3044370215,0.3044370215,True,0.3044370215,,False,False,False,False,False,0,[],0.362038672,,[],False,[],0.18920711487778097,,"[{""a"":0.3044370215,""b"":0.362038672,""left"":true,""right"":false,""width"":0.18920711487778097}]",,,,,unidentified capacity,0.0,65.23156297850001,False,False
G1,h104,2,S6,0.3044370215,65.536,False,,unknown may exceed highest confirmed safe,False,False,False,False,True,30,"[1.024,1.1166799183,1.166119562,1.1916542554,1.2177480858,1.2444132967,1.2716623996,1.327963704,1.4481546879,2.048,4.096,4.8709923431,5.0866495983,5.1980327207,5.3118548159,5.4281692904,5.5470307203,5.6684948766,5.7926187515,5.9194605854,6.0490798938,6.1815374955,6.3168955409,6.4552175416,6.5965683997,6.7410144386,6.8886234338,8.192,16.384,65.536]",0.362038672,,[],False,[],0.18920711487778097,,"[{""a"":0.3044370215,""b"":0.362038672,""left"":true,""right"":false,""width"":0.18920711487778097}]",0.181019336,0.181019336,True,0.181019336,,False,False,False,False,False,0,[],0.256,,[],False,[],0.4142135622461902,,"[{""a"":0.181019336,""b"":0.256,""left"":true,""right"":false,""width"":0.4142135622461902}]",,,,,unidentified capacity,0.12341768550000001,65.354980664,False,False
G1,h105,-2,S1,0,65.536,False,,unknown may exceed highest confirmed safe,False,True,False,False,True,46,"[2.048,2.8963093757,3.4443117169,4.096,4.1856907209,4.2773454128,4.3710070812,4.466719673,4.8709923431,4.9776531865,5.0866495983,5.1980327207,5.3118548159,5.7926187515,8.192,11.585237503,13.7772468675,15.0241942439,16.384,17.866878692,18.6579129919,19.4839693722,19.9106127459,20.346598393,21.2474192634,22.188122881,22.6739795061,23.1704750059,24.1963195751,25.2675821635,27.554493735,28.1578585804,28.7744353955,30.0483884877,31.3787443019,32.0658493305,32.768,35.733757384,37.3158259837,38.1329361724,38.9679387444,40.693196786,41.5842617652,42.4948385268,46.3409500118,65.536]",,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],0,0,True,0,,True,True,False,False,False,0,[],,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],,,,,unidentified capacity,0,65.536,False,False
G1,h105,-1,S1,0,65.536,False,,unknown may exceed highest confirmed safe,False,True,False,False,True,46,"[2.048,2.8963093757,3.4443117169,4.096,4.1856907209,4.2773454128,4.3710070812,4.466719673,4.8709923431,4.9776531865,5.0866495983,5.1980327207,5.3118548159,5.7926187515,8.192,11.585237503,13.7772468675,15.0241942439,16.384,17.866878692,18.6579129919,19.4839693722,19.9106127459,20.346598393,21.2474192634,22.188122881,22.6739795061,23.1704750059,24.1963195751,25.2675821635,27.554493735,28.1578585804,28.7744353955,30.0483884877,31.3787443019,32.0658493305,32.768,35.733757384,37.3158259837,38.1329361724,38.9679387444,40.693196786,41.5842617652,42.4948385268,46.3409500118,65.536]",,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],0,0,True,0,,True,True,False,False,False,0,[],,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],,,,,unidentified capacity,0,65.536,False,False
G1,h105,0,S1,0,65.536,False,,unknown may exceed highest confirmed safe,False,True,False,False,True,46,"[2.048,2.8963093757,3.4443117169,4.096,4.1856907209,4.2773454128,4.3710070812,4.466719673,4.8709923431,4.9776531865,5.0866495983,5.1980327207,5.3118548159,5.7926187515,8.192,11.585237503,13.7772468675,15.0241942439,16.384,17.866878692,18.6579129919,19.4839693722,19.9106127459,20.346598393,21.2474192634,22.188122881,22.6739795061,23.1704750059,24.1963195751,25.2675821635,27.554493735,28.1578585804,28.7744353955,30.0483884877,31.3787443019,32.0658493305,32.768,35.733757384,37.3158259837,38.1329361724,38.9679387444,40.693196786,41.5842617652,42.4948385268,46.3409500118,65.536]",,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],0,0,True,0,,True,True,False,False,False,0,[],,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],,,,,unidentified capacity,0,65.536,False,False
G1,h105,1,S1,0,65.536,False,,unknown may exceed highest confirmed safe,False,True,False,False,True,46,"[2.048,2.8963093757,3.4443117169,4.096,4.1856907209,4.2773454128,4.3710070812,4.466719673,4.8709923431,4.9776531865,5.0866495983,5.1980327207,5.3118548159,5.7926187515,8.192,11.585237503,13.7772468675,15.0241942439,16.384,17.866878692,18.6579129919,19.4839693722,19.9106127459,20.346598393,21.2474192634,22.188122881,22.6739795061,23.1704750059,24.1963195751,25.2675821635,27.554493735,28.1578585804,28.7744353955,30.0483884877,31.3787443019,32.0658493305,32.768,35.733757384,37.3158259837,38.1329361724,38.9679387444,40.693196786,41.5842617652,42.4948385268,46.3409500118,65.536]",,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],0,0,True,0,,True,True,False,False,False,0,[],,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],,,,,unidentified capacity,0,65.536,False,False
G1,h105,2,S1,0,65.536,False,,unknown may exceed highest confirmed safe,False,True,False,False,True,46,"[2.048,2.8963093757,3.4443117169,4.096,4.1856907209,4.2773454128,4.3710070812,4.466719673,4.8709923431,4.9776531865,5.0866495983,5.1980327207,5.3118548159,5.7926187515,8.192,11.585237503,13.7772468675,15.0241942439,16.384,17.866878692,18.6579129919,19.4839693722,19.9106127459,20.346598393,21.2474192634,22.188122881,22.6739795061,23.1704750059,24.1963195751,25.2675821635,27.554493735,28.1578585804,28.7744353955,30.0483884877,31.3787443019,32.0658493305,32.768,35.733757384,37.3158259837,38.1329361724,38.9679387444,40.693196786,41.5842617652,42.4948385268,46.3409500118,65.536]",,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],0,0,True,0,,True,True,False,False,False,0,[],,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],,,,,unidentified capacity,0,65.536,False,False
G1,h105,-2,S2,0,65.536,False,,unknown may exceed highest confirmed safe,False,True,False,False,True,46,"[2.048,2.8963093757,3.4443117169,4.096,4.1856907209,4.2773454128,4.3710070812,4.466719673,4.8709923431,4.9776531865,5.0866495983,5.1980327207,5.3118548159,5.7926187515,8.192,11.585237503,13.7772468675,15.0241942439,16.384,17.866878692,18.6579129919,19.4839693722,19.9106127459,20.346598393,21.2474192634,22.188122881,22.6739795061,23.1704750059,24.1963195751,25.2675821635,27.554493735,28.1578585804,28.7744353955,30.0483884877,31.3787443019,32.0658493305,32.768,35.733757384,37.3158259837,38.1329361724,38.9679387444,40.693196786,41.5842617652,42.4948385268,46.3409500118,65.536]",,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],0,0,True,0,,True,True,False,False,False,0,[],,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],,,,,unidentified capacity,0,65.536,False,False
G1,h105,-1,S2,0,65.536,False,,unknown may exceed highest confirmed safe,False,True,False,False,True,46,"[2.048,2.8963093757,3.4443117169,4.096,4.1856907209,4.2773454128,4.3710070812,4.466719673,4.8709923431,4.9776531865,5.0866495983,5.1980327207,5.3118548159,5.7926187515,8.192,11.585237503,13.7772468675,15.0241942439,16.384,17.866878692,18.6579129919,19.4839693722,19.9106127459,20.346598393,21.2474192634,22.188122881,22.6739795061,23.1704750059,24.1963195751,25.2675821635,27.554493735,28.1578585804,28.7744353955,30.0483884877,31.3787443019,32.0658493305,32.768,35.733757384,37.3158259837,38.1329361724,38.9679387444,40.693196786,41.5842617652,42.4948385268,46.3409500118,65.536]",,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],0,0,True,0,,True,True,False,False,False,0,[],,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],,,,,unidentified capacity,0,65.536,False,False
G1,h105,0,S2,0,65.536,False,,unknown may exceed highest confirmed safe,False,True,False,False,True,46,"[2.048,2.8963093757,3.4443117169,4.096,4.1856907209,4.2773454128,4.3710070812,4.466719673,4.8709923431,4.9776531865,5.0866495983,5.1980327207,5.3118548159,5.7926187515,8.192,11.585237503,13.7772468675,15.0241942439,16.384,17.866878692,18.6579129919,19.4839693722,19.9106127459,20.346598393,21.2474192634,22.188122881,22.6739795061,23.1704750059,24.1963195751,25.2675821635,27.554493735,28.1578585804,28.7744353955,30.0483884877,31.3787443019,32.0658493305,32.768,35.733757384,37.3158259837,38.1329361724,38.9679387444,40.693196786,41.5842617652,42.4948385268,46.3409500118,65.536]",,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],0,0,True,0,,True,True,False,False,False,0,[],,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],,,,,unidentified capacity,0,65.536,False,False
G1,h105,1,S2,0,65.536,False,,unknown may exceed highest confirmed safe,False,True,False,False,True,46,"[2.048,2.8963093757,3.4443117169,4.096,4.1856907209,4.2773454128,4.3710070812,4.466719673,4.8709923431,4.9776531865,5.0866495983,5.1980327207,5.3118548159,5.7926187515,8.192,11.585237503,13.7772468675,15.0241942439,16.384,17.866878692,18.6579129919,19.4839693722,19.9106127459,20.346598393,21.2474192634,22.188122881,22.6739795061,23.1704750059,24.1963195751,25.2675821635,27.554493735,28.1578585804,28.7744353955,30.0483884877,31.3787443019,32.0658493305,32.768,35.733757384,37.3158259837,38.1329361724,38.9679387444,40.693196786,41.5842617652,42.4948385268,46.3409500118,65.536]",,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],0,0,True,0,,True,True,False,False,False,0,[],,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],,,,,unidentified capacity,0,65.536,False,False
G1,h105,2,S2,0,65.536,False,,unknown may exceed highest confirmed safe,False,True,False,False,True,46,"[2.048,2.8963093757,3.4443117169,4.096,4.1856907209,4.2773454128,4.3710070812,4.466719673,4.8709923431,4.9776531865,5.0866495983,5.1980327207,5.3118548159,5.7926187515,8.192,11.585237503,13.7772468675,15.0241942439,16.384,17.866878692,18.6579129919,19.4839693722,19.9106127459,20.346598393,21.2474192634,22.188122881,22.6739795061,23.1704750059,24.1963195751,25.2675821635,27.554493735,28.1578585804,28.7744353955,30.0483884877,31.3787443019,32.0658493305,32.768,35.733757384,37.3158259837,38.1329361724,38.9679387444,40.693196786,41.5842617652,42.4948385268,46.3409500118,65.536]",,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],0,0,True,0,,True,True,False,False,False,0,[],,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],,,,,unidentified capacity,0,65.536,False,False
G1,h105,-2,S3,0,65.536,False,,unknown may exceed highest confirmed safe,False,True,False,False,True,46,"[2.048,2.8963093757,3.4443117169,4.096,4.1856907209,4.2773454128,4.3710070812,4.466719673,4.8709923431,4.9776531865,5.0866495983,5.1980327207,5.3118548159,5.7926187515,8.192,11.585237503,13.7772468675,15.0241942439,16.384,17.866878692,18.6579129919,19.4839693722,19.9106127459,20.346598393,21.2474192634,22.188122881,22.6739795061,23.1704750059,24.1963195751,25.2675821635,27.554493735,28.1578585804,28.7744353955,30.0483884877,31.3787443019,32.0658493305,32.768,35.733757384,37.3158259837,38.1329361724,38.9679387444,40.693196786,41.5842617652,42.4948385268,46.3409500118,65.536]",,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],0,0,True,0,,True,True,False,False,False,0,[],,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],,,,,unidentified capacity,0,65.536,False,False
G1,h105,-1,S3,0,65.536,False,,unknown may exceed highest confirmed safe,False,True,False,False,True,46,"[2.048,2.8963093757,3.4443117169,4.096,4.1856907209,4.2773454128,4.3710070812,4.466719673,4.8709923431,4.9776531865,5.0866495983,5.1980327207,5.3118548159,5.7926187515,8.192,11.585237503,13.7772468675,15.0241942439,16.384,17.866878692,18.6579129919,19.4839693722,19.9106127459,20.346598393,21.2474192634,22.188122881,22.6739795061,23.1704750059,24.1963195751,25.2675821635,27.554493735,28.1578585804,28.7744353955,30.0483884877,31.3787443019,32.0658493305,32.768,35.733757384,37.3158259837,38.1329361724,38.9679387444,40.693196786,41.5842617652,42.4948385268,46.3409500118,65.536]",,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],0,0,True,0,,True,True,False,False,False,0,[],,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],,,,,unidentified capacity,0,65.536,False,False
G1,h105,0,S3,0,65.536,False,,unknown may exceed highest confirmed safe,False,True,False,False,True,46,"[2.048,2.8963093757,3.4443117169,4.096,4.1856907209,4.2773454128,4.3710070812,4.466719673,4.8709923431,4.9776531865,5.0866495983,5.1980327207,5.3118548159,5.7926187515,8.192,11.585237503,13.7772468675,15.0241942439,16.384,17.866878692,18.6579129919,19.4839693722,19.9106127459,20.346598393,21.2474192634,22.188122881,22.6739795061,23.1704750059,24.1963195751,25.2675821635,27.554493735,28.1578585804,28.7744353955,30.0483884877,31.3787443019,32.0658493305,32.768,35.733757384,37.3158259837,38.1329361724,38.9679387444,40.693196786,41.5842617652,42.4948385268,46.3409500118,65.536]",,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],0,0,True,0,,True,True,False,False,False,0,[],,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],,,,,unidentified capacity,0,65.536,False,False
G1,h105,1,S3,0,65.536,False,,unknown may exceed highest confirmed safe,False,True,False,False,True,46,"[2.048,2.8963093757,3.4443117169,4.096,4.1856907209,4.2773454128,4.3710070812,4.466719673,4.8709923431,4.9776531865,5.0866495983,5.1980327207,5.3118548159,5.7926187515,8.192,11.585237503,13.7772468675,15.0241942439,16.384,17.866878692,18.6579129919,19.4839693722,19.9106127459,20.346598393,21.2474192634,22.188122881,22.6739795061,23.1704750059,24.1963195751,25.2675821635,27.554493735,28.1578585804,28.7744353955,30.0483884877,31.3787443019,32.0658493305,32.768,35.733757384,37.3158259837,38.1329361724,38.9679387444,40.693196786,41.5842617652,42.4948385268,46.3409500118,65.536]",,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],0,0,True,0,,True,True,False,False,False,0,[],,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],,,,,unidentified capacity,0,65.536,False,False
G1,h105,2,S3,0,65.536,False,,unknown may exceed highest confirmed safe,False,True,False,False,True,46,"[2.048,2.8963093757,3.4443117169,4.096,4.1856907209,4.2773454128,4.3710070812,4.466719673,4.8709923431,4.9776531865,5.0866495983,5.1980327207,5.3118548159,5.7926187515,8.192,11.585237503,13.7772468675,15.0241942439,16.384,17.866878692,18.6579129919,19.4839693722,19.9106127459,20.346598393,21.2474192634,22.188122881,22.6739795061,23.1704750059,24.1963195751,25.2675821635,27.554493735,28.1578585804,28.7744353955,30.0483884877,31.3787443019,32.0658493305,32.768,35.733757384,37.3158259837,38.1329361724,38.9679387444,40.693196786,41.5842617652,42.4948385268,46.3409500118,65.536]",,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],0,0,True,0,,True,True,False,False,False,0,[],,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],,,,,unidentified capacity,0,65.536,False,False
G1,h105,-2,S4,0.128,65.536,False,,unknown may exceed highest confirmed safe,False,False,False,False,True,46,"[2.048,2.8963093757,3.4443117169,4.096,4.1856907209,4.2773454128,4.3710070812,4.466719673,4.8709923431,4.9776531865,5.0866495983,5.1980327207,5.3118548159,5.7926187515,8.192,11.585237503,13.7772468675,15.0241942439,16.384,17.866878692,18.6579129919,19.4839693722,19.9106127459,20.346598393,21.2474192634,22.188122881,22.6739795061,23.1704750059,24.1963195751,25.2675821635,27.554493735,28.1578585804,28.7744353955,30.0483884877,31.3787443019,32.0658493305,32.768,35.733757384,37.3158259837,38.1329361724,38.9679387444,40.693196786,41.5842617652,42.4948385268,46.3409500118,65.536]",0.181019336,,[],False,[],0.4142135625000001,,"[{""a"":0.128,""b"":0.181019336,""left"":true,""right"":false,""width"":0.4142135625000001}]",0.181019336,0.181019336,True,0.181019336,,False,False,False,False,False,0,[],0.256,,[],False,[],0.4142135622461902,,"[{""a"":0.181019336,""b"":0.256,""left"":true,""right"":false,""width"":0.4142135622461902}]",,,,,unidentified capacity,-0.053019336,65.354980664,False,False
G1,h105,-1,S4,0.090509668,65.536,False,,unknown may exceed highest confirmed safe,False,False,False,False,True,46,"[2.048,2.8963093757,3.4443117169,4.096,4.1856907209,4.2773454128,4.3710070812,4.466719673,4.8709923431,4.9776531865,5.0866495983,5.1980327207,5.3118548159,5.7926187515,8.192,11.585237503,13.7772468675,15.0241942439,16.384,17.866878692,18.6579129919,19.4839693722,19.9106127459,20.346598393,21.2474192634,22.188122881,22.6739795061,23.1704750059,24.1963195751,25.2675821635,27.554493735,28.1578585804,28.7744353955,30.0483884877,31.3787443019,32.0658493305,32.768,35.733757384,37.3158259837,38.1329361724,38.9679387444,40.693196786,41.5842617652,42.4948385268,46.3409500118,65.536]",0.128,,[],False,[],0.4142135622461902,,"[{""a"":0.090509668,""b"":0.128,""left"":true,""right"":false,""width"":0.4142135622461902}]",0.128,0.128,True,0.128,,False,False,False,False,False,0,[],0.181019336,,[],False,[],0.4142135625000001,,"[{""a"":0.128,""b"":0.181019336,""left"":true,""right"":false,""width"":0.4142135625000001}]",,,,,unidentified capacity,-0.037490332,65.408,False,False
G1,h105,0,S4,0.090509668,65.536,False,,unknown may exceed highest confirmed safe,False,False,False,False,True,46,"[2.048,2.8963093757,3.4443117169,4.096,4.1856907209,4.2773454128,4.3710070812,4.466719673,4.8709923431,4.9776531865,5.0866495983,5.1980327207,5.3118548159,5.7926187515,8.192,11.585237503,13.7772468675,15.0241942439,16.384,17.866878692,18.6579129919,19.4839693722,19.9106127459,20.346598393,21.2474192634,22.188122881,22.6739795061,23.1704750059,24.1963195751,25.2675821635,27.554493735,28.1578585804,28.7744353955,30.0483884877,31.3787443019,32.0658493305,32.768,35.733757384,37.3158259837,38.1329361724,38.9679387444,40.693196786,41.5842617652,42.4948385268,46.3409500118,65.536]",0.128,,[],False,[],0.4142135622461902,,"[{""a"":0.090509668,""b"":0.128,""left"":true,""right"":false,""width"":0.4142135622461902}]",0.090509668,0.090509668,True,0.090509668,,False,False,False,False,False,0,[],0.128,,[],False,[],0.4142135622461902,,"[{""a"":0.090509668,""b"":0.128,""left"":true,""right"":false,""width"":0.4142135622461902}]",,,,,unidentified capacity,0.0,65.445490332,False,False
G1,h105,1,S4,0.090509668,65.536,False,,unknown may exceed highest confirmed safe,False,False,False,False,True,46,"[2.048,2.8963093757,3.4443117169,4.096,4.1856907209,4.2773454128,4.3710070812,4.466719673,4.8709923431,4.9776531865,5.0866495983,5.1980327207,5.3118548159,5.7926187515,8.192,11.585237503,13.7772468675,15.0241942439,16.384,17.866878692,18.6579129919,19.4839693722,19.9106127459,20.346598393,21.2474192634,22.188122881,22.6739795061,23.1704750059,24.1963195751,25.2675821635,27.554493735,28.1578585804,28.7744353955,30.0483884877,31.3787443019,32.0658493305,32.768,35.733757384,37.3158259837,38.1329361724,38.9679387444,40.693196786,41.5842617652,42.4948385268,46.3409500118,65.536]",0.128,,[],False,[],0.4142135622461902,,"[{""a"":0.090509668,""b"":0.128,""left"":true,""right"":false,""width"":0.4142135622461902}]",0.090509668,0.090509668,True,0.090509668,,False,False,False,False,False,0,[],0.128,,[],False,[],0.4142135622461902,,"[{""a"":0.090509668,""b"":0.128,""left"":true,""right"":false,""width"":0.4142135622461902}]",,,,,unidentified capacity,0.0,65.445490332,False,False
G1,h105,2,S4,0.045254834,65.536,False,,unknown may exceed highest confirmed safe,False,False,False,False,True,46,"[2.048,2.8963093757,3.4443117169,4.096,4.1856907209,4.2773454128,4.3710070812,4.466719673,4.8709923431,4.9776531865,5.0866495983,5.1980327207,5.3118548159,5.7926187515,8.192,11.585237503,13.7772468675,15.0241942439,16.384,17.866878692,18.6579129919,19.4839693722,19.9106127459,20.346598393,21.2474192634,22.188122881,22.6739795061,23.1704750059,24.1963195751,25.2675821635,27.554493735,28.1578585804,28.7744353955,30.0483884877,31.3787443019,32.0658493305,32.768,35.733757384,37.3158259837,38.1329361724,38.9679387444,40.693196786,41.5842617652,42.4948385268,46.3409500118,65.536]",0.064,,[],False,[],0.4142135622461902,,"[{""a"":0.045254834,""b"":0.064,""left"":true,""right"":false,""width"":0.4142135622461902}]",0.064,0.064,True,0.064,,False,False,False,False,False,0,[],0.0761092554,,[],False,[],0.18920711562500014,,"[{""a"":0.064,""b"":0.0761092554,""left"":true,""right"":false,""width"":0.18920711562500014}]",,,,,unidentified capacity,-0.018745166,65.47200000000001,False,False
G1,h105,-2,S5,0.256,65.536,False,,unknown may exceed highest confirmed safe,False,False,False,False,True,46,"[2.048,2.8963093757,3.4443117169,4.096,4.1856907209,4.2773454128,4.3710070812,4.466719673,4.8709923431,4.9776531865,5.0866495983,5.1980327207,5.3118548159,5.7926187515,8.192,11.585237503,13.7772468675,15.0241942439,16.384,17.866878692,18.6579129919,19.4839693722,19.9106127459,20.346598393,21.2474192634,22.188122881,22.6739795061,23.1704750059,24.1963195751,25.2675821635,27.554493735,28.1578585804,28.7744353955,30.0483884877,31.3787443019,32.0658493305,32.768,35.733757384,37.3158259837,38.1329361724,38.9679387444,40.693196786,41.5842617652,42.4948385268,46.3409500118,65.536]",0.362038672,,[],False,[],0.4142135625000001,,"[{""a"":0.256,""b"":0.362038672,""left"":true,""right"":false,""width"":0.4142135625000001}]",0.362038672,0.362038672,True,0.362038672,,False,False,False,False,False,0,[],0.512,,[],False,[],0.4142135622461902,,"[{""a"":0.362038672,""b"":0.512,""left"":true,""right"":false,""width"":0.4142135622461902}]",,,,,unidentified capacity,-0.106038672,65.173961328,False,False
