group,workload,sla,ttft_s,tpot_s,variant,shift,intensity,status,evaluator_safe,reference_safe,events,runtime_s,first_violation,reference_violating_requests,reference_violating_fraction
h102-o300-d120-a100-slow,h102-o300-d120,decode,2.0,0.15,Legacy-Remaining,0,0.0174481237,ok,False,False,184,0.006804300006479025,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00009"",""required"":0.2589735733751759,""limit"":0.15,""time_s"":1089.9423027187731,""side"":""post"",""num_prefill"":1,""num_decode"":1}",1,0.018518518518518517
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Raw-Full,0,16.384,ok,False,False,5,0.0012344169663265347,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00001"",""required"":1.6181404466896994,""limit"":1.0,""time_s"":1.244140625,""side"":""post"",""num_prefill"":3,""num_decode"":1}",37,0.6851851851851852
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Raw-Full,0,0.019869725,ok,True,True,1001,0.031002200033981353,,0,0.0
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Raw-Full,0,0.032,ok,False,False,697,0.023660900013055652,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00035"",""required"":1.2942092231198832,""limit"":1.0,""time_s"":2376.0,""side"":""post"",""num_prefill"":1,""num_decode"":1}",4,0.07407407407407407
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Raw-Full,0,0.256,ok,False,False,658,0.15370600001187995,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00030"",""required"":1.2942092231198832,""limit"":1.0,""time_s"":297.875,""side"":""post"",""num_prefill"":1,""num_decode"":3}",33,0.6111111111111112
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Raw-Full,0,0.0182206181,ok,True,True,1001,0.04099649999989197,,0,0.0
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Raw-Full,0,0.022627417,ok,False,False,704,0.021609000046737492,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00035"",""required"":1.2942092231198832,""limit"":1.0,""time_s"":3359.7572103347015,""side"":""post"",""num_prefill"":1,""num_decode"":1}",4,0.07407407407407407
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Raw-Full,0,1.024,ok,False,False,508,0.37327433296013623,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00009"",""required"":1.302209223119883,""limit"":1.0,""time_s"":75.21875,""side"":""post"",""num_prefill"":1,""num_decode"":19}",50,0.9259259259259259
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Raw-Full,0,0.0212037863,ok,True,False,1001,0.03091970004606992,,3,0.05555555555555555
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Raw-Full,0,0.064,ok,False,False,688,0.1886906250147149,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00035"",""required"":1.2942092231198832,""limit"":1.0,""time_s"":1188.5,""side"":""post"",""num_prefill"":1,""num_decode"":1}",15,0.2777777777777778
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Raw-Full,0,0.0163503544,ok,True,True,1001,0.047527900023851544,,0,0.0
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Raw-Full,0,0.0190273138,ok,True,True,1001,0.03331039997283369,,0,0.0
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Raw-Full,0,0.0186195977,ok,True,True,1001,0.04035759996622801,,0,0.0
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Raw-Full,0,0.001,ok,True,True,1001,0.02895862504374236,,0,0.0
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Raw-Full,0,65.536,ok,False,False,5,0.0018241669749841094,"{""kind"":""network"",""object"":""slow-0"",""required"":323585154.40533674,""limit"":312500000.0,""time_s"":1.09918212890625,""side"":""post"",""num_prefill"":5,""num_decode"":0}",54,1.0
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Raw-Full,0,0.004,ok,True,True,1001,0.057477249996736646,,0,0.0
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Raw-Full,0,0.0194439577,ok,True,True,1001,0.03593640000326559,,0,0.0
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Raw-Full,0,0.0207494329,ok,True,True,1001,0.040512399980798364,,0,0.0
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Raw-Full,0,4.096,ok,False,False,8,0.0016639999812468886,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":1.6422388610352558,""limit"":1.0,""time_s"":2.5869140625,""side"":""post"",""num_prefill"":2,""num_decode"":3}",50,0.9259259259259259
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Raw-Full,0,0.0167083805,ok,True,True,1001,0.03666720003820956,,0,0.0
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Raw-Full,0,0.0216680888,ok,False,False,705,0.022264699975494295,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00035"",""required"":1.2942092231198832,""limit"":1.0,""time_s"":3508.4620886729986,""side"":""post"",""num_prefill"":1,""num_decode"":1}",3,0.05555555555555555
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Raw-Full,0,0.016,ok,True,True,1001,0.06700787495356053,,0,0.0
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Raw-Full,0,0.0174481237,ok,True,True,1001,0.036534099956043065,,0,0.0
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Raw-Remaining,0,16.384,ok,False,False,5,0.000458099995739758,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00001"",""required"":1.3129646654396991,""limit"":1.0,""time_s"":1.244140625,""side"":""post"",""num_prefill"":3,""num_decode"":1}",37,0.6851851851851852
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Raw-Remaining,0,0.019869725,ok,True,True,1001,0.030910999979823828,,0,0.0
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Raw-Remaining,0,0.032,ok,False,False,697,0.023921200016047806,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00035"",""required"":1.2942092231198832,""limit"":1.0,""time_s"":2376.0,""side"":""post"",""num_prefill"":1,""num_decode"":1}",4,0.07407407407407407
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Raw-Remaining,0,0.256,ok,False,False,658,0.06075280002551153,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00030"",""required"":1.2942092231198832,""limit"":1.0,""time_s"":297.875,""side"":""post"",""num_prefill"":1,""num_decode"":3}",33,0.6111111111111112
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Raw-Remaining,0,0.0182206181,ok,True,True,1001,0.03406449995236471,,0,0.0
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Raw-Remaining,0,0.022627417,ok,False,False,704,0.025641200016252697,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00035"",""required"":1.2942092231198832,""limit"":1.0,""time_s"":3359.7572103347015,""side"":""post"",""num_prefill"":1,""num_decode"":1}",4,0.07407407407407407
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Raw-Remaining,0,1.024,ok,False,False,508,0.14472029998432845,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00009"",""required"":1.302209223119883,""limit"":1.0,""time_s"":75.21875,""side"":""post"",""num_prefill"":1,""num_decode"":19}",50,0.9259259259259259
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Raw-Remaining,0,0.0212037863,ok,True,False,1001,0.031690899981185794,,3,0.05555555555555555
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Raw-Remaining,0,0.064,ok,False,False,688,0.02972250001039356,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00035"",""required"":1.2942092231198832,""limit"":1.0,""time_s"":1188.5,""side"":""post"",""num_prefill"":1,""num_decode"":1}",15,0.2777777777777778
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Raw-Remaining,0,0.0163503544,ok,True,True,1001,0.0441751999896951,,0,0.0
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Raw-Remaining,0,0.0190273138,ok,True,True,1001,0.032981500029563904,,0,0.0
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Raw-Remaining,0,0.0186195977,ok,True,True,1001,0.03454680001595989,,0,0.0
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Raw-Remaining,0,0.001,ok,True,True,1001,0.03047229995718226,,0,0.0
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Raw-Remaining,0,65.536,ok,False,False,5,0.00048230000538751483,"{""kind"":""network"",""object"":""slow-0"",""required"":323585154.40533674,""limit"":312500000.0,""time_s"":1.09918212890625,""side"":""post"",""num_prefill"":5,""num_decode"":0}",54,1.0
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Raw-Remaining,0,0.004,ok,True,True,1001,0.032954499998595566,,0,0.0
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Raw-Remaining,0,0.0194439577,ok,True,True,1001,0.03481289994670078,,0,0.0
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Raw-Remaining,0,0.0207494329,ok,True,True,1001,0.03636179998284206,,0,0.0
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Raw-Remaining,0,4.096,ok,False,False,8,0.0007248999900184572,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":1.0318872985352558,""limit"":1.0,""time_s"":2.5869140625,""side"":""post"",""num_prefill"":2,""num_decode"":3}",50,0.9259259259259259
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Raw-Remaining,0,0.0167083805,ok,True,True,1001,0.030997699999716133,,0,0.0
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Raw-Remaining,0,0.0216680888,ok,False,False,705,0.024605600046925247,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00035"",""required"":1.2942092231198832,""limit"":1.0,""time_s"":3508.4620886729986,""side"":""post"",""num_prefill"":1,""num_decode"":1}",3,0.05555555555555555
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Raw-Remaining,0,0.016,ok,True,True,1001,0.03022329998202622,,0,0.0
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Raw-Remaining,0,0.0174481237,ok,True,True,1001,0.0319016000139527,,0,0.0
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Legacy-Full,0,16.384,ok,False,False,5,0.0004556999774649739,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00001"",""required"":1.6181404466896994,""limit"":1.0,""time_s"":1.244140625,""side"":""post"",""num_prefill"":3,""num_decode"":1}",37,0.6851851851851852
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Legacy-Full,0,0.019869725,ok,True,True,1001,0.0320555999642238,,0,0.0
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Legacy-Full,0,0.032,ok,False,False,696,0.024200199986808002,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00035"",""required"":1.2942092231198832,""limit"":1.0,""time_s"":2376.0,""side"":""post"",""num_prefill"":1,""num_decode"":1}",4,0.07407407407407407
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Legacy-Full,0,0.256,ok,False,False,656,0.06207530002575368,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00030"",""required"":1.2942092231198832,""limit"":1.0,""time_s"":297.875,""side"":""post"",""num_prefill"":1,""num_decode"":3}",33,0.6111111111111112
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Legacy-Full,0,0.0182206181,ok,True,True,1001,0.030853799951728433,,0,0.0
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Legacy-Full,0,0.022627417,ok,False,False,703,0.023288699972908944,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00035"",""required"":1.2942092231198832,""limit"":1.0,""time_s"":3359.7572103347015,""side"":""post"",""num_prefill"":1,""num_decode"":1}",4,0.07407407407407407
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Legacy-Full,0,1.024,ok,False,False,496,0.13125459995353594,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00009"",""required"":1.302209223119883,""limit"":1.0,""time_s"":75.21875,""side"":""post"",""num_prefill"":1,""num_decode"":19}",50,0.9259259259259259
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Legacy-Full,0,0.0212037863,ok,False,False,704,0.023042600019834936,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00035"",""required"":1.2942092231198832,""limit"":1.0,""time_s"":3585.2655139379517,""side"":""post"",""num_prefill"":1,""num_decode"":1}",3,0.05555555555555555
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Legacy-Full,0,0.064,ok,False,False,687,0.028756200044881552,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00035"",""required"":1.2942092231198832,""limit"":1.0,""time_s"":1188.5,""side"":""post"",""num_prefill"":1,""num_decode"":1}",15,0.2777777777777778
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Legacy-Full,0,0.0163503544,ok,True,True,1001,0.03126010001869872,,0,0.0
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Legacy-Full,0,0.0190273138,ok,True,True,1001,0.030484899994917214,,0,0.0
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Legacy-Full,0,0.0186195977,ok,True,True,1001,0.03157039999496192,,0,0.0
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Legacy-Full,0,0.001,ok,True,True,1001,0.030205200018826872,,0,0.0
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Legacy-Full,0,65.536,ok,False,False,5,0.0004653000505641103,"{""kind"":""network"",""object"":""slow-0"",""required"":323585154.40533674,""limit"":312500000.0,""time_s"":1.09918212890625,""side"":""post"",""num_prefill"":5,""num_decode"":0}",54,1.0
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Legacy-Full,0,0.004,ok,True,True,1001,0.031154799973592162,,0,0.0
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Legacy-Full,0,0.0194439577,ok,True,True,1001,0.030910400033462793,,0,0.0
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Legacy-Full,0,0.0207494329,ok,False,True,705,0.022160699998494238,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00035"",""required"":1.2942092231198832,""limit"":1.0,""time_s"":3663.7507058277242,""side"":""post"",""num_prefill"":1,""num_decode"":1}",0,0.0
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Legacy-Full,0,4.096,ok,False,False,8,0.000674300012178719,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":1.6422388610352558,""limit"":1.0,""time_s"":2.5869140625,""side"":""post"",""num_prefill"":2,""num_decode"":3}",50,0.9259259259259259
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Legacy-Full,0,0.0167083805,ok,True,True,1001,0.030969700019340962,,0,0.0
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Legacy-Full,0,0.0216680888,ok,False,False,704,0.022923699987586588,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00035"",""required"":1.2942092231198832,""limit"":1.0,""time_s"":3508.4620886729986,""side"":""post"",""num_prefill"":1,""num_decode"":1}",3,0.05555555555555555
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Legacy-Full,0,0.016,ok,True,True,1001,0.03115639998577535,,0,0.0
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Legacy-Full,0,0.0174481237,ok,True,True,1001,0.03186039999127388,,0,0.0
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Legacy-Remaining,0,16.384,ok,False,False,5,0.000428799947258085,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00001"",""required"":1.3174993081983775,""limit"":1.0,""time_s"":1.244140625,""side"":""post"",""num_prefill"":3,""num_decode"":1}",37,0.6851851851851852
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Legacy-Remaining,0,0.019869725,ok,True,True,1001,0.03317910002078861,,0,0.0
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Legacy-Remaining,0,0.032,ok,False,False,696,0.024599399999715388,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00035"",""required"":1.2942092231198832,""limit"":1.0,""time_s"":2376.0,""side"":""post"",""num_prefill"":1,""num_decode"":1}",4,0.07407407407407407
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Legacy-Remaining,0,0.256,ok,False,False,656,0.06281480001052842,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00030"",""required"":1.2942092231198832,""limit"":1.0,""time_s"":297.875,""side"":""post"",""num_prefill"":1,""num_decode"":3}",33,0.6111111111111112
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Legacy-Remaining,0,0.0182206181,ok,True,True,1001,0.030412000021897256,,0,0.0
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Legacy-Remaining,0,0.022627417,ok,False,False,703,0.02827619999879971,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00035"",""required"":1.2942092231198832,""limit"":1.0,""time_s"":3359.7572103347015,""side"":""post"",""num_prefill"":1,""num_decode"":1}",4,0.07407407407407407
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Legacy-Remaining,0,1.024,ok,False,False,496,0.1359900000388734,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00009"",""required"":1.302209223119883,""limit"":1.0,""time_s"":75.21875,""side"":""post"",""num_prefill"":1,""num_decode"":19}",50,0.9259259259259259
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Legacy-Remaining,0,0.0212037863,ok,False,False,704,0.022238600009586662,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00035"",""required"":1.2942092231198832,""limit"":1.0,""time_s"":3585.2655139379517,""side"":""post"",""num_prefill"":1,""num_decode"":1}",3,0.05555555555555555
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Legacy-Remaining,0,0.064,ok,False,False,687,0.02931350003927946,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00035"",""required"":1.2942092231198832,""limit"":1.0,""time_s"":1188.5,""side"":""post"",""num_prefill"":1,""num_decode"":1}",15,0.2777777777777778
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Legacy-Remaining,0,0.0163503544,ok,True,True,1001,0.030399999988730997,,0,0.0
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Legacy-Remaining,0,0.0190273138,ok,True,True,1001,0.031323799979873,,0,0.0
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Legacy-Remaining,0,0.0186195977,ok,True,True,1001,0.030774000042583793,,0,0.0
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Legacy-Remaining,0,0.001,ok,True,True,1001,0.03525140002602711,,0,0.0
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Legacy-Remaining,0,65.536,ok,False,False,5,0.0004962999955751002,"{""kind"":""network"",""object"":""slow-0"",""required"":323585154.40533674,""limit"":312500000.0,""time_s"":1.09918212890625,""side"":""post"",""num_prefill"":5,""num_decode"":0}",54,1.0
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Legacy-Remaining,0,0.004,ok,True,True,1001,0.030657899973448366,,0,0.0
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Legacy-Remaining,0,0.0194439577,ok,True,True,1001,0.03204219997860491,,0,0.0
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Legacy-Remaining,0,0.0207494329,ok,False,True,705,0.026771700009703636,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00035"",""required"":1.2942092231198832,""limit"":1.0,""time_s"":3663.7507058277242,""side"":""post"",""num_prefill"":1,""num_decode"":1}",0,0.0
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Legacy-Remaining,0,4.096,ok,False,False,8,0.0007104999967850745,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":1.0365243826726473,""limit"":1.0,""time_s"":2.5869140625,""side"":""post"",""num_prefill"":2,""num_decode"":3}",50,0.9259259259259259
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Legacy-Remaining,0,0.0167083805,ok,True,True,1001,0.03179660002933815,,0,0.0
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Legacy-Remaining,0,0.0216680888,ok,False,False,704,0.023207499994896352,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00035"",""required"":1.2942092231198832,""limit"":1.0,""time_s"":3508.4620886729986,""side"":""post"",""num_prefill"":1,""num_decode"":1}",3,0.05555555555555555
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Legacy-Remaining,0,0.016,ok,True,True,1001,0.0403025999548845,,0,0.0
h102-o300-d120-a100-slow,h102-o300-d120,relaxed_decode,2.0,1.0,Legacy-Remaining,0,0.0174481237,ok,True,True,1001,0.03110319998813793,,0,0.0
h103-o500-d30-a100-slow,h103-o500-d30,decode,2.0,0.15,Raw-Full,0,16.384,ok,False,False,3,0.00024159997701644897,"{""kind"":""network"",""object"":""slow-0"",""required"":312704279.16165423,""limit"":312500000.0,""time_s"":1.713623046875,""side"":""post"",""num_prefill"":3,""num_decode"":0}",15,1.0
h103-o500-d30-a100-slow,h103-o500-d30,decode,2.0,0.15,Raw-Full,0,0.0134543426,ok,True,True,298,0.016110499971546233,,0,0.0
h103-o500-d30-a100-slow,h103-o500-d30,decode,2.0,0.15,Raw-Full,0,0.032,ok,False,False,49,0.001678000029642135,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00001"",""required"":0.8334491831382207,""limit"":0.15,""time_s"":110.875,""side"":""post"",""num_prefill"":1,""num_decode"":1}",2,0.13333333333333333
h103-o500-d30-a100-slow,h103-o500-d30,decode,2.0,0.15,Raw-Full,0,0.256,ok,False,False,8,0.00040359998820349574,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":0.8452098766093067,""limit"":0.15,""time_s"":11.265625,""side"":""post"",""num_prefill"":1,""num_decode"":1}",12,0.8
h103-o500-d30-a100-slow,h103-o500-d30,decode,2.0,0.15,Raw-Full,0,0.022627417,ok,False,False,56,0.0029761999612674117,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00001"",""required"":0.8334491831382207,""limit"":0.15,""time_s"":156.17960837067704,""side"":""post"",""num_prefill"":1,""num_decode"":1}",2,0.13333333333333333
h103-o500-d30-a100-slow,h103-o500-d30,decode,2.0,0.15,Raw-Full,0,1.024,ok,False,False,3,0.0002361999941058457,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":0.8452098766093067,""limit"":0.15,""time_s"":3.94140625,""side"":""post"",""num_prefill"":1,""num_decode"":1}",15,1.0
h103-o500-d30-a100-slow,h103-o500-d30,decode,2.0,0.15,Raw-Full,0,0.0146720647,ok,True,True,298,0.01583109999774024,,0,0.0
h103-o500-d30-a100-slow,h103-o500-d30,decode,2.0,0.15,Raw-Full,0,0.064,ok,False,False,24,0.0009965000208467245,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":0.8452098766093067,""limit"":0.15,""time_s"":40.5625,""side"":""post"",""num_prefill"":1,""num_decode"":1}",7,0.4666666666666667
h103-o500-d30-a100-slow,h103-o500-d30,decode,2.0,0.15,Raw-Full,0,0.0163503544,ok,False,False,258,0.007961600029375404,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00013"",""required"":0.847486139861775,""limit"":0.15,""time_s"":1683.4207294980713,""side"":""post"",""num_prefill"":1,""num_decode"":1}",1,0.06666666666666667
h103-o500-d30-a100-slow,h103-o500-d30,decode,2.0,0.15,Raw-Full,0,0.0190273138,ok,False,False,144,0.004583299974910915,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00007"",""required"":0.2086184143455569,""limit"":0.15,""time_s"":632.1723127675542,""side"":""post"",""num_prefill"":1,""num_decode"":1}",1,0.06666666666666667
h103-o500-d30-a100-slow,h103-o500-d30,decode,2.0,0.15,Raw-Full,0,0.045254834,ok,False,False,43,0.001567100000102073,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00001"",""required"":0.8334491831382207,""limit"":0.15,""time_s"":78.83980418533852,""side"":""post"",""num_prefill"":1,""num_decode"":1}",5,0.3333333333333333
h103-o500-d30-a100-slow,h103-o500-d30,decode,2.0,0.15,Raw-Full,0,0.0153216525,ok,True,True,298,0.008585400006268173,,0,0.0
h103-o500-d30-a100-slow,h103-o500-d30,decode,2.0,0.15,Raw-Full,0,0.0414988658,ok,False,False,45,0.0015281999949365854,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00001"",""required"":0.8334491831382207,""limit"":0.15,""time_s"":85.83965441050681,""side"":""post"",""num_prefill"":1,""num_decode"":1}",3,0.2
h103-o500-d30-a100-slow,h103-o500-d30,decode,2.0,0.15,Raw-Full,0,0.001,ok,True,True,298,0.04341095802374184,,0,0.0
h103-o500-d30-a100-slow,h103-o500-d30,decode,2.0,0.15,Raw-Full,0,0.0433361775,ok,False,False,44,0.0014545999583788216,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00001"",""required"":0.8334491831382207,""limit"":0.15,""time_s"":82.26392985975747,""side"":""post"",""num_prefill"":1,""num_decode"":1}",3,0.2
h103-o500-d30-a100-slow,h103-o500-d30,decode,2.0,0.15,Raw-Full,0,0.0113137085,ok,True,True,298,0.013341000012587756,,0,0.0
h103-o500-d30-a100-slow,h103-o500-d30,decode,2.0,0.15,Raw-Full,0,0.008,ok,True,True,298,0.00875169999198988,,0,0.0
