group,workload,sla,ttft_s,tpot_s,variant,shift,intensity,status,evaluator_safe,reference_safe,events,runtime_s,first_violation,reference_violating_requests,reference_violating_fraction
w201-heterogeneous-fast,w201,TTFT5.2_TPOT1.2,5.2,1.2,Legacy-Remaining,-1,11.585237503,ok,False,False,9,0.0013823999906890094,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00003"",""required"":8.160092989375817,""limit"":1.2,""time_s"":2.8399307117501427,""side"":""post"",""num_prefill"":7,""num_decode"":1}",8,0.6153846153846154
w201-heterogeneous-fast,w201,TTFT5.2_TPOT1.2,5.2,1.2,Legacy-Remaining,1,0.7240773439,ok,False,False,3,0.00016649998724460602,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":2.4760593147644547,""limit"":1.2,""time_s"":5.64320379621534,""side"":""post"",""num_prefill"":1,""num_decode"":1}",11,0.8461538461538461
w201-heterogeneous-fast,w201,TTFT5.2_TPOT1.2,5.2,1.2,Legacy-Remaining,2,0.004,ok,True,True,222,0.011612300004344434,,0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT1.2,5.2,1.2,Legacy-Remaining,-2,23.1704750059,ok,False,False,11,0.0009742999682202935,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00003"",""required"":13.05545273000596,""limit"":1.2,""time_s"":2.4515053558767477,""side"":""post"",""num_prefill"":9,""num_decode"":1}",12,0.9230769230769231
w201-heterogeneous-fast,w201,TTFT5.2_TPOT1.2,5.2,1.2,Legacy-Remaining,1,0.032,ok,False,False,101,0.0061416999669745564,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00007"",""required"":2.6715294914640317,""limit"":1.2,""time_s"":564.0,""side"":""post"",""num_prefill"":1,""num_decode"":1}",3,0.23076923076923078
w201-heterogeneous-fast,w201,TTFT5.2_TPOT1.2,5.2,1.2,Legacy-Remaining,-2,0.016,ok,True,True,222,0.0069670999655500054,,0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT1.2,5.2,1.2,Legacy-Remaining,-1,0.7240773439,ok,False,False,3,0.0001598999951966107,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":2.496795314764455,""limit"":1.2,""time_s"":5.64320379621534,""side"":""post"",""num_prefill"":1,""num_decode"":1}",11,0.8461538461538461
w201-heterogeneous-fast,w201,TTFT5.2_TPOT1.2,5.2,1.2,Legacy-Remaining,-2,0.064,ok,False,False,91,0.0034394999966025352,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00007"",""required"":2.706473491464031,""limit"":1.2,""time_s"":282.75,""side"":""post"",""num_prefill"":1,""num_decode"":1}",4,0.3076923076923077
w201-heterogeneous-fast,w201,TTFT5.2_TPOT1.2,5.2,1.2,Legacy-Remaining,1,0.008,ok,True,True,222,0.012914199964143336,,0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT1.2,5.2,1.2,Legacy-Remaining,0,4.096,ok,False,False,6,0.00046369998017326,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00003"",""required"":2.158390060277971,""limit"":1.2,""time_s"":4.260345625,""side"":""post"",""num_prefill"":4,""num_decode"":1}",10,0.7692307692307693
w201-heterogeneous-fast,w201,TTFT5.2_TPOT1.2,5.2,1.2,Legacy-Remaining,-2,0.032,ok,False,False,102,0.0058228999841958284,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00007"",""required"":2.706473491464031,""limit"":1.2,""time_s"":564.0,""side"":""post"",""num_prefill"":1,""num_decode"":1}",2,0.15384615384615385
w201-heterogeneous-fast,w201,TTFT5.2_TPOT1.2,5.2,1.2,Legacy-Remaining,-2,2.048,ok,False,False,6,0.0006995999719947577,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":1.401758741968101,""limit"":1.2,""time_s"":5.89453125,""side"":""post"",""num_prefill"":2,""num_decode"":2}",11,0.8461538461538461
w201-heterogeneous-fast,w201,TTFT5.2_TPOT1.2,5.2,1.2,Legacy-Remaining,2,0.512,ok,False,False,3,0.00030880002304911613,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":2.465691314764455,""limit"":1.2,""time_s"":7.359375,""side"":""post"",""num_prefill"":1,""num_decode"":1}",11,0.8461538461538461
w201-heterogeneous-fast,w201,TTFT5.2_TPOT1.2,5.2,1.2,Legacy-Remaining,2,0.022627417,ok,True,True,222,0.009015200019348413,,0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT1.2,5.2,1.2,Legacy-Remaining,2,0.001,ok,True,True,222,0.007480800035409629,,0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT1.2,5.2,1.2,Legacy-Remaining,1,0.001,ok,True,True,222,0.007082099968101829,,0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT1.2,5.2,1.2,Legacy-Remaining,1,2.8963093757,ok,False,False,5,0.0005825000116601586,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00001"",""required"":1.7085575726550268,""limit"":1.2,""time_s"":4.719232949018072,""side"":""post"",""num_prefill"":3,""num_decode"":1}",10,0.7692307692307693
w201-heterogeneous-fast,w201,TTFT5.2_TPOT1.2,5.2,1.2,Legacy-Remaining,0,2.048,ok,False,False,5,0.0005748000112362206,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":1.2022353137165012,""limit"":1.2,""time_s"":5.5283203125,""side"":""post"",""num_prefill"":1,""num_decode"":2}",11,0.8461538461538461
w201-heterogeneous-fast,w201,TTFT5.2_TPOT1.2,5.2,1.2,Legacy-Remaining,0,0.016,ok,True,True,222,0.009185599978081882,,0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT1.2,5.2,1.2,Legacy-Remaining,0,0.512,ok,False,False,3,0.00029960001120343804,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":2.486427314764455,""limit"":1.2,""time_s"":7.359375,""side"":""post"",""num_prefill"":1,""num_decode"":1}",11,0.8461538461538461
w201-heterogeneous-fast,w201,TTFT5.2_TPOT1.2,5.2,1.2,Legacy-Remaining,1,0.512,ok,False,False,3,0.00030800001695752144,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":2.4760593147644547,""limit"":1.2,""time_s"":7.359375,""side"":""post"",""num_prefill"":1,""num_decode"":1}",11,0.8461538461538461
w201-heterogeneous-fast,w201,TTFT5.2_TPOT1.2,5.2,1.2,Legacy-Remaining,2,0.008,ok,True,True,222,0.01293450000230223,,0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT1.2,5.2,1.2,Legacy-Remaining,-1,1.024,ok,False,False,3,0.0002943000290542841,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":1.8426414840551262,""limit"":1.2,""time_s"":5.085319999999999,""side"":""post"",""num_prefill"":1,""num_decode"":1}",11,0.8461538461538461
w201-heterogeneous-fast,w201,TTFT5.2_TPOT1.2,5.2,1.2,Legacy-Remaining,2,1.4481546879,ok,False,False,5,0.0003024000325240195,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":1.2094353137165013,""limit"":1.2,""time_s"":7.1969052194027014,""side"":""post"",""num_prefill"":1,""num_decode"":2}",11,0.8461538461538461
w201-heterogeneous-fast,w201,TTFT5.2_TPOT1.2,5.2,1.2,Legacy-Remaining,2,23.1704750059,ok,False,False,11,0.0011050999746657908,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00003"",""required"":12.658569217319087,""limit"":1.2,""time_s"":2.4515053558767477,""side"":""post"",""num_prefill"":9,""num_decode"":1}",8,0.6153846153846154
w201-heterogeneous-fast,w201,TTFT5.2_TPOT1.2,5.2,1.2,Legacy-Remaining,2,32.768,ok,False,False,13,0.002211200015153736,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00003"",""required"":17.074443842499065,""limit"":1.2,""time_s"":2.337738203125,""side"":""post"",""num_prefill"":11,""num_decode"":1}",10,0.7692307692307693
w201-heterogeneous-fast,w201,TTFT5.2_TPOT1.2,5.2,1.2,Legacy-Remaining,-2,0.8610779292,ok,False,False,3,0.00016529997810721397,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":2.3794151279370284,""limit"":1.2,""time_s"":5.1120399999999995,""side"":""post"",""num_prefill"":1,""num_decode"":1}",11,0.8461538461538461
w201-heterogeneous-fast,w201,TTFT5.2_TPOT1.2,5.2,1.2,Legacy-Remaining,0,11.585237503,ok,False,False,9,0.0007392999832518399,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00003"",""required"":8.097411904417978,""limit"":1.2,""time_s"":2.8399307117501427,""side"":""post"",""num_prefill"":7,""num_decode"":1}",8,0.6153846153846154
w201-heterogeneous-fast,w201,TTFT5.2_TPOT1.2,5.2,1.2,Legacy-Remaining,0,0.7240773439,ok,False,False,3,0.0002736999886110425,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":2.486427314764455,""limit"":1.2,""time_s"":5.64320379621534,""side"":""post"",""num_prefill"":1,""num_decode"":1}",11,0.8461538461538461
w201-heterogeneous-fast,w201,TTFT5.2_TPOT1.2,5.2,1.2,Legacy-Remaining,-1,0.512,ok,False,False,3,0.00033469998743385077,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":2.496795314764455,""limit"":1.2,""time_s"":7.359375,""side"":""post"",""num_prefill"":1,""num_decode"":1}",11,0.8461538461538461
w201-heterogeneous-fast,w201,TTFT5.2_TPOT1.2,5.2,1.2,Legacy-Remaining,-2,4.096,ok,False,False,6,0.00040140002965927124,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00003"",""required"":2.2431253523183616,""limit"":1.2,""time_s"":4.260345625,""side"":""post"",""num_prefill"":4,""num_decode"":1}",10,0.7692307692307693
w201-heterogeneous-fast,w201,TTFT5.2_TPOT5,5.2,5.0,Raw-Full,1,23.1704750059,ok,False,True,11,0.0015601000050082803,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00003"",""required"":16.90432367250351,""limit"":5.0,""time_s"":2.446505355876748,""side"":""post"",""num_prefill"":9,""num_decode"":1}",0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT5,5.2,5.0,Raw-Full,-1,0.032,ok,True,True,222,0.011865300009958446,,0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT5,5.2,5.0,Raw-Full,-1,0.016,ok,True,True,222,0.011156300024595112,,0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT5,5.2,5.0,Raw-Full,0,16.384,ok,False,True,10,0.001636000000871718,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00003"",""required"":14.480563619194628,""limit"":5.0,""time_s"":2.60739640625,""side"":""post"",""num_prefill"":8,""num_decode"":1}",0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT5,5.2,5.0,Raw-Full,-1,16.384,ok,False,True,10,0.0008515000226907432,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00003"",""required"":14.561347619194626,""limit"":5.0,""time_s"":2.60739640625,""side"":""post"",""num_prefill"":8,""num_decode"":1}",0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT5,5.2,5.0,Raw-Full,-2,2.8963093757,ok,False,True,5,0.00030180002795532346,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00001"",""required"":5.472259483826511,""limit"":5.0,""time_s"":4.764536949018073,""side"":""post"",""num_prefill"":3,""num_decode"":1}",0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT5,5.2,5.0,Raw-Full,-1,1.4481546879,ok,False,True,29,0.0045368000282906,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":5.253161544772915,""limit"":5.0,""time_s"":16.00121328575233,""side"":""post"",""num_prefill"":2,""num_decode"":8}",0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT5,5.2,5.0,Raw-Full,2,0.7240773439,ok,True,True,222,0.05988469999283552,,0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT5,5.2,5.0,Raw-Full,0,0.032,ok,True,True,222,0.015375499962829053,,0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT5,5.2,5.0,Raw-Full,-1,0.0113137085,ok,True,True,222,0.007102999952621758,,0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT5,5.2,5.0,Raw-Full,0,0.256,ok,True,True,222,0.03302339999936521,,0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT5,5.2,5.0,Raw-Full,1,2.048,ok,False,True,23,0.005011700035538524,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":5.191273544772915,""limit"":5.0,""time_s"":11.75390625,""side"":""post"",""num_prefill"":2,""num_decode"":8}",0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT5,5.2,5.0,Raw-Full,-1,0.064,ok,True,True,222,0.011207200004719198,,0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT5,5.2,5.0,Raw-Full,-1,65.536,ok,False,False,14,0.0014153000083751976,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00003"",""required"":22.940524126380797,""limit"":5.0,""time_s"":2.1954091015625,""side"":""post"",""num_prefill"":12,""num_decode"":1}",4,0.3076923076923077
w201-heterogeneous-fast,w201,TTFT5.2_TPOT5,5.2,5.0,Raw-Full,0,0.022627417,ok,True,True,222,0.007258800033014268,,0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT5,5.2,5.0,Raw-Full,-2,0.256,ok,True,True,222,0.02914930001134053,,0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT5,5.2,5.0,Raw-Full,-1,23.1704750059,ok,False,False,11,0.00182229996426031,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00003"",""required"":17.10288367250351,""limit"":5.0,""time_s"":2.446505355876748,""side"":""post"",""num_prefill"":9,""num_decode"":1}",2,0.15384615384615385
w201-heterogeneous-fast,w201,TTFT5.2_TPOT5,5.2,5.0,Raw-Full,1,65.536,ok,False,False,14,0.0016858000308275223,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00003"",""required"":22.665516126380798,""limit"":5.0,""time_s"":2.1954091015625,""side"":""post"",""num_prefill"":12,""num_decode"":1}",3,0.23076923076923078
w201-heterogeneous-fast,w201,TTFT5.2_TPOT5,5.2,5.0,Raw-Full,1,1.4481546879,ok,False,True,27,0.0057814999599941075,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":5.191273544772915,""limit"":5.0,""time_s"":16.00121328575233,""side"":""post"",""num_prefill"":2,""num_decode"":8}",0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT5,5.2,5.0,Raw-Full,-2,8.192,ok,False,True,7,0.0009849999914877117,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00003"",""required"":9.06655722012411,""limit"":5.0,""time_s"":3.1567128125,""side"":""post"",""num_prefill"":5,""num_decode"":1}",0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT5,5.2,5.0,Raw-Full,-2,0.022627417,ok,True,True,222,0.0072354000294581056,,0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT5,5.2,5.0,Raw-Full,0,1.024,ok,True,True,222,0.05159700004151091,,0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT5,5.2,5.0,Raw-Full,-1,2.8963093757,ok,False,True,5,0.0005800999933853745,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00001"",""required"":5.44913948382651,""limit"":5.0,""time_s"":4.747768949018072,""side"":""post"",""num_prefill"":3,""num_decode"":1}",0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT5,5.2,5.0,Raw-Full,0,0.8610779292,ok,True,True,222,0.037456999998539686,,0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT5,5.2,5.0,Raw-Full,1,0.256,ok,True,True,222,0.0361016999813728,,0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT5,5.2,5.0,Raw-Full,-1,4.096,ok,False,True,6,0.00037180003710091114,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00003"",""required"":8.10081522266995,""limit"":5.0,""time_s"":4.255345625,""side"":""post"",""num_prefill"":4,""num_decode"":1}",0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT5,5.2,5.0,Raw-Full,-1,0.004,ok,True,True,222,0.008339299994986504,,0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT5,5.2,5.0,Raw-Full,1,0.064,ok,True,True,222,0.018776700017042458,,0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT5,5.2,5.0,Raw-Full,-1,0.001,ok,True,True,222,0.008785500016529113,,0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT5,5.2,5.0,Raw-Full,1,0.0095136569,ok,True,True,222,0.011767899966798723,,0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT5,5.2,5.0,Raw-Full,1,1.024,ok,True,True,222,0.049730799975804985,,0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT5,5.2,5.0,Raw-Full,1,1.2177480858,ok,False,True,46,0.010623399983160198,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00001"",""required"":5.10086858804936,""limit"":5.0,""time_s"":23.26147949564693,""side"":""post"",""num_prefill"":2,""num_decode"":8}",0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT5,5.2,5.0,Raw-Full,-2,1.2177480858,ok,False,True,25,0.005234000040218234,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":5.015128183437231,""limit"":5.0,""time_s"":16.28138229892999,""side"":""post"",""num_prefill"":2,""num_decode"":7}",0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT5,5.2,5.0,Raw-Full,-2,0.0095136569,ok,True,True,222,0.006831500038970262,,0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT5,5.2,5.0,Raw-Full,-1,1.2177480858,ok,False,True,42,0.01139659999171272,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00001"",""required"":5.278190694069107,""limit"":5.0,""time_s"":21.208509731906656,""side"":""post"",""num_prefill"":2,""num_decode"":7}",0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT5,5.2,5.0,Raw-Full,2,2.048,ok,False,True,23,0.00563610001699999,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":5.160329544772915,""limit"":5.0,""time_s"":11.75390625,""side"":""post"",""num_prefill"":2,""num_decode"":8}",0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT5,5.2,5.0,Raw-Full,2,4.096,ok,False,True,6,0.00048690004041418433,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00003"",""required"":7.97347122266995,""limit"":5.0,""time_s"":4.255345625,""side"":""post"",""num_prefill"":4,""num_decode"":1}",0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT5,5.2,5.0,Raw-Full,0,0.064,ok,True,True,222,0.020347099984064698,,0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT5,5.2,5.0,Raw-Full,2,0.0113137085,ok,True,True,222,0.011300699959974736,,0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT5,5.2,5.0,Raw-Full,-1,8.192,ok,False,True,7,0.0009453999809920788,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00003"",""required"":9.021789220124111,""limit"":5.0,""time_s"":3.1567128125,""side"":""post"",""num_prefill"":5,""num_decode"":1}",0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT5,5.2,5.0,Raw-Full,2,8.192,ok,False,True,7,0.0009314999915659428,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00003"",""required"":8.887485220124113,""limit"":5.0,""time_s"":3.1567128125,""side"":""post"",""num_prefill"":5,""num_decode"":1}",0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT5,5.2,5.0,Raw-Full,-2,65.536,ok,False,False,14,0.001970199984498322,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00003"",""required"":23.078028126380797,""limit"":5.0,""time_s"":2.1954091015625,""side"":""post"",""num_prefill"":12,""num_decode"":1}",5,0.38461538461538464
w201-heterogeneous-fast,w201,TTFT5.2_TPOT5,5.2,5.0,Raw-Full,-2,11.585237503,ok,False,True,8,0.0006270000012591481,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00003"",""required"":9.858403435757396,""limit"":5.0,""time_s"":2.8349307117501428,""side"":""post"",""num_prefill"":6,""num_decode"":1}",0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT5,5.2,5.0,Raw-Full,2,11.585237503,ok,False,True,8,0.0007306999759748578,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00003"",""required"":9.674595435757398,""limit"":5.0,""time_s"":2.8349307117501428,""side"":""post"",""num_prefill"":6,""num_decode"":1}",0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT5,5.2,5.0,Raw-Full,1,8.192,ok,False,True,7,0.000805900024715811,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00003"",""required"":8.93225322012411,""limit"":5.0,""time_s"":3.1567128125,""side"":""post"",""num_prefill"":5,""num_decode"":1}",0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT5,5.2,5.0,Raw-Full,2,2.8963093757,ok,False,True,5,0.0005725999944843352,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00001"",""required"":5.3797794838265105,""limit"":5.0,""time_s"":4.697464949018072,""side"":""post"",""num_prefill"":3,""num_decode"":1}",0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT5,5.2,5.0,Raw-Full,2,0.256,ok,True,True,222,0.033687999995891005,,0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT5,5.2,5.0,Raw-Full,-2,16.384,ok,False,False,10,0.0010541999945417047,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00003"",""required"":14.642131619194627,""limit"":5.0,""time_s"":2.60739640625,""side"":""post"",""num_prefill"":8,""num_decode"":1}",2,0.15384615384615385
w201-heterogeneous-fast,w201,TTFT5.2_TPOT5,5.2,5.0,Raw-Full,-2,0.001,ok,True,True,222,0.007771299977321178,,0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT5,5.2,5.0,Raw-Full,1,16.384,ok,False,True,10,0.0016944999806582928,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00003"",""required"":14.399779619194629,""limit"":5.0,""time_s"":2.60739640625,""side"":""post"",""num_prefill"":8,""num_decode"":1}",0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT5,5.2,5.0,Raw-Full,-2,0.008,ok,True,True,222,0.012127900030463934,,0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT5,5.2,5.0,Raw-Full,-1,0.008,ok,True,True,222,0.014155899989418685,,0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT5,5.2,5.0,Raw-Full,-1,0.0095136569,ok,True,True,222,0.006731500034220517,,0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT5,5.2,5.0,Raw-Full,-1,32.768,ok,False,False,13,0.002643899992108345,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00003"",""required"":22.02505626055287,""limit"":5.0,""time_s"":2.332738203125,""side"":""post"",""num_prefill"":11,""num_decode"":1}",3,0.23076923076923078
w201-heterogeneous-fast,w201,TTFT5.2_TPOT5,5.2,5.0,Raw-Full,0,0.0095136569,ok,True,True,222,0.007254399999510497,,0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT5,5.2,5.0,Raw-Full,2,0.0095136569,ok,True,True,222,0.006780499999877065,,0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT5,5.2,5.0,Raw-Full,-2,0.004,ok,True,True,222,0.0072407000116072595,,0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT5,5.2,5.0,Raw-Full,2,0.016,ok,True,True,222,0.010484800033736974,,0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT5,5.2,5.0,Raw-Full,-2,0.512,ok,True,True,222,0.052994900033809245,,0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT5,5.2,5.0,Raw-Full,2,16.384,ok,False,True,10,0.0016288000042550266,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00003"",""required"":14.318995619194629,""limit"":5.0,""time_s"":2.60739640625,""side"":""post"",""num_prefill"":8,""num_decode"":1}",0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT5,5.2,5.0,Raw-Full,2,1.2177480858,ok,False,True,46,0.007311500026844442,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00001"",""required"":5.07051658804936,""limit"":5.0,""time_s"":23.26147949564693,""side"":""post"",""num_prefill"":2,""num_decode"":8}",0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT5,5.2,5.0,Raw-Full,1,0.8610779292,ok,True,True,222,0.0449817999615334,,0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT5,5.2,5.0,Raw-Full,-2,1.024,ok,False,True,52,0.007464800029993057,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00001"",""required"":5.19192458804936,""limit"":5.0,""time_s"":27.37890625,""side"":""post"",""num_prefill"":2,""num_decode"":8}",0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT5,5.2,5.0,Raw-Full,-1,0.022627417,ok,True,True,222,0.007683800009544939,,0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT5,5.2,5.0,Raw-Full,2,0.064,ok,True,True,222,0.012135300028603524,,0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT5,5.2,5.0,Raw-Full,0,1.2177480858,ok,False,True,46,0.00641390000237152,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00001"",""required"":5.13122058804936,""limit"":5.0,""time_s"":23.26147949564693,""side"":""post"",""num_prefill"":2,""num_decode"":8}",0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT5,5.2,5.0,Raw-Full,2,1.024,ok,True,True,222,0.03532399999676272,,0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT5,5.2,5.0,Raw-Full,-1,0.256,ok,True,True,222,0.025026799994520843,,0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT5,5.2,5.0,Raw-Full,0,32.768,ok,False,False,13,0.002688600041437894,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00003"",""required"":21.88982426055287,""limit"":5.0,""time_s"":2.332738203125,""side"":""post"",""num_prefill"":11,""num_decode"":1}",3,0.23076923076923078
w201-heterogeneous-fast,w201,TTFT5.2_TPOT5,5.2,5.0,Raw-Full,-1,0.8610779292,ok,True,True,222,0.05183559999568388,,0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT5,5.2,5.0,Raw-Full,1,0.022627417,ok,True,True,222,0.007614400004968047,,0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT5,5.2,5.0,Raw-Full,-2,0.0113137085,ok,True,True,222,0.006574300001375377,,0,0.0
