group,shift,intensity,sla,variant,runtime_s,events
w202-heterogeneous-slow,-1,65.536,TTFT5.2_TPOT5,Legacy-Full,0.0006443000165745616,8
w202-heterogeneous-slow,-1,65.536,TTFT5.2_TPOT10,Legacy-Remaining,0.0007963000098243356,8
w202-heterogeneous-slow,-1,65.536,TTFT5.2_TPOT10,Raw-Full,0.0006899000145494938,8
w202-heterogeneous-slow,-1,65.536,TTFT5.2_TPOT10,Raw-Remaining,0.0006995000294409692,8
w202-heterogeneous-slow,-1,65.536,TTFT5.2_TPOT10,Legacy-Full,0.0006748000159859657,8
w202-heterogeneous-slow,0,65.536,TTFT5.2_TPOT0.3,Raw-Full,0.0006867999909445643,8
w202-heterogeneous-slow,0,65.536,TTFT5.2_TPOT0.3,Raw-Remaining,0.0006750999600626528,8
w202-heterogeneous-slow,0,65.536,TTFT5.2_TPOT0.3,Legacy-Full,0.0006679999642074108,8
w202-heterogeneous-slow,0,65.536,TTFT5.2_TPOT0.3,Legacy-Remaining,0.000812400016002357,8
w202-heterogeneous-slow,0,65.536,TTFT5.2_TPOT1.2,Raw-Full,0.0006668000132776797,8
w202-heterogeneous-slow,0,65.536,TTFT5.2_TPOT1.2,Raw-Remaining,0.0006915000267326832,8
w202-heterogeneous-slow,0,65.536,TTFT5.2_TPOT1.2,Legacy-Full,0.0006704999832436442,8
w202-heterogeneous-slow,0,65.536,TTFT5.2_TPOT1.2,Legacy-Remaining,0.0006952999974600971,8
w202-heterogeneous-slow,0,65.536,TTFT5.2_TPOT5,Raw-Full,0.0006667000125162303,8
w202-heterogeneous-slow,0,65.536,TTFT5.2_TPOT5,Raw-Remaining,0.0007365999626927078,8
w202-heterogeneous-slow,0,65.536,TTFT5.2_TPOT5,Legacy-Full,0.0006768000312149525,8
w202-heterogeneous-slow,0,65.536,TTFT5.2_TPOT5,Legacy-Remaining,0.0006919000297784805,8
w202-heterogeneous-slow,0,65.536,TTFT5.2_TPOT10,Raw-Full,0.0006804000004194677,8
w202-heterogeneous-slow,0,65.536,TTFT5.2_TPOT10,Raw-Remaining,0.000680199998896569,8
w202-heterogeneous-slow,0,65.536,TTFT5.2_TPOT10,Legacy-Full,0.000667500018607825,8
w202-heterogeneous-slow,0,65.536,TTFT5.2_TPOT10,Legacy-Remaining,0.000700899981893599,8
w202-heterogeneous-slow,1,65.536,TTFT5.2_TPOT0.3,Raw-Remaining,0.0008231000392697752,8
w202-heterogeneous-slow,1,65.536,TTFT5.2_TPOT0.3,Legacy-Full,0.0006709999870508909,8
w202-heterogeneous-slow,1,65.536,TTFT5.2_TPOT0.3,Legacy-Remaining,0.0007238999824039638,8
w202-heterogeneous-slow,1,65.536,TTFT5.2_TPOT0.3,Raw-Full,0.0006779999821446836,8
w202-heterogeneous-slow,1,65.536,TTFT5.2_TPOT1.2,Raw-Remaining,0.0007124000112526119,8
w202-heterogeneous-slow,1,65.536,TTFT5.2_TPOT1.2,Legacy-Full,0.0006647999980486929,8
w202-heterogeneous-slow,1,65.536,TTFT5.2_TPOT1.2,Legacy-Remaining,0.0007117000059224665,8
w202-heterogeneous-slow,1,65.536,TTFT5.2_TPOT1.2,Raw-Full,0.0006688999710604548,8
w202-heterogeneous-slow,1,65.536,TTFT5.2_TPOT5,Raw-Remaining,0.0007085999823175371,8
w202-heterogeneous-slow,1,65.536,TTFT5.2_TPOT5,Legacy-Full,0.0006620999774895608,8
w202-heterogeneous-slow,1,65.536,TTFT5.2_TPOT5,Legacy-Remaining,0.0007207999587990344,8
w202-heterogeneous-slow,1,65.536,TTFT5.2_TPOT5,Raw-Full,0.0006972999544814229,8
w202-heterogeneous-slow,1,65.536,TTFT5.2_TPOT10,Raw-Remaining,0.0007399999885819852,8
w202-heterogeneous-slow,1,65.536,TTFT5.2_TPOT10,Legacy-Full,0.0006836000247858465,8
w202-heterogeneous-slow,1,65.536,TTFT5.2_TPOT10,Legacy-Remaining,0.0007702999864704907,8
w202-heterogeneous-slow,1,65.536,TTFT5.2_TPOT10,Raw-Full,0.0006746000144630671,8
w202-heterogeneous-slow,2,65.536,TTFT5.2_TPOT0.3,Legacy-Full,0.0006741000106558204,8
w202-heterogeneous-slow,2,65.536,TTFT5.2_TPOT0.3,Legacy-Remaining,0.0008240999886766076,8
w202-heterogeneous-slow,2,65.536,TTFT5.2_TPOT0.3,Raw-Full,0.0006638000486418605,8
w202-heterogeneous-slow,2,65.536,TTFT5.2_TPOT0.3,Raw-Remaining,0.00069500005338341,8
w202-heterogeneous-slow,2,65.536,TTFT5.2_TPOT1.2,Legacy-Full,0.0006775000365450978,8
w202-heterogeneous-slow,2,65.536,TTFT5.2_TPOT1.2,Legacy-Remaining,0.0007495000027120113,8
w202-heterogeneous-slow,2,65.536,TTFT5.2_TPOT1.2,Raw-Full,0.0006788999889977276,8
w202-heterogeneous-slow,2,65.536,TTFT5.2_TPOT1.2,Raw-Remaining,0.0006923000328242779,8
w202-heterogeneous-slow,2,65.536,TTFT5.2_TPOT5,Legacy-Full,0.000687899999320507,8
w202-heterogeneous-slow,2,65.536,TTFT5.2_TPOT5,Legacy-Remaining,0.0008140999707393348,8
w202-heterogeneous-slow,2,65.536,TTFT5.2_TPOT5,Raw-Full,0.0006804000004194677,8
w202-heterogeneous-slow,2,65.536,TTFT5.2_TPOT5,Raw-Remaining,0.0007078000344336033,8
w202-heterogeneous-slow,2,65.536,TTFT5.2_TPOT10,Legacy-Full,0.0006807999452576041,8
w202-heterogeneous-slow,2,65.536,TTFT5.2_TPOT10,Legacy-Remaining,0.0006813000072725117,8
w202-heterogeneous-slow,2,65.536,TTFT5.2_TPOT10,Raw-Full,0.0006833000225014985,8
w202-heterogeneous-slow,2,65.536,TTFT5.2_TPOT10,Raw-Remaining,0.0006810000049881637,8
w203-heterogeneous-slow,-2,0.001,TTFT5.2_TPOT0.3,Legacy-Full,0.0019847999792546034,66
w203-heterogeneous-slow,-2,0.001,TTFT5.2_TPOT0.3,Legacy-Remaining,0.0019302000291645527,66
w203-heterogeneous-slow,-2,0.001,TTFT5.2_TPOT0.3,Raw-Full,0.0018557000439614058,66
w203-heterogeneous-slow,-2,0.001,TTFT5.2_TPOT0.3,Raw-Remaining,0.0021784999989904463,66
w203-heterogeneous-slow,-2,0.001,TTFT5.2_TPOT1.2,Legacy-Full,0.0019228000310249627,66
w203-heterogeneous-slow,-2,0.001,TTFT5.2_TPOT1.2,Legacy-Remaining,0.0024656999739818275,66
w203-heterogeneous-slow,-2,0.001,TTFT5.2_TPOT1.2,Raw-Full,0.002320899977348745,66
w203-heterogeneous-slow,-2,0.001,TTFT5.2_TPOT1.2,Raw-Remaining,0.0019301999709568918,66
w203-heterogeneous-slow,-2,0.001,TTFT5.2_TPOT5,Legacy-Full,0.0018874999950639904,66
w203-heterogeneous-slow,-2,0.001,TTFT5.2_TPOT5,Legacy-Remaining,0.001900399976875633,66
w203-heterogeneous-slow,-2,0.001,TTFT5.2_TPOT5,Raw-Full,0.002169199986383319,66
w203-heterogeneous-slow,-2,0.001,TTFT5.2_TPOT5,Raw-Remaining,0.0018794000498019159,66
w203-heterogeneous-slow,-2,0.001,TTFT5.2_TPOT10,Legacy-Full,0.0019920000340789557,66
w203-heterogeneous-slow,-2,0.001,TTFT5.2_TPOT10,Legacy-Remaining,0.0019179999944753945,66
w203-heterogeneous-slow,-2,0.001,TTFT5.2_TPOT10,Raw-Full,0.001839499978814274,66
w203-heterogeneous-slow,-2,0.001,TTFT5.2_TPOT10,Raw-Remaining,0.0019451999687589705,66
w203-heterogeneous-slow,-1,0.001,TTFT5.2_TPOT0.3,Legacy-Remaining,0.0022788000060245395,66
w203-heterogeneous-slow,-1,0.001,TTFT5.2_TPOT0.3,Raw-Full,0.001970199984498322,66
w203-heterogeneous-slow,-1,0.001,TTFT5.2_TPOT0.3,Raw-Remaining,0.001888300001155585,66
w203-heterogeneous-slow,-1,0.001,TTFT5.2_TPOT0.3,Legacy-Full,0.0019715999951586127,66
w203-heterogeneous-slow,-1,0.001,TTFT5.2_TPOT1.2,Legacy-Remaining,0.0018788999877870083,66
w203-heterogeneous-slow,-1,0.001,TTFT5.2_TPOT1.2,Raw-Full,0.0019300999701954424,66
w203-heterogeneous-slow,-1,0.001,TTFT5.2_TPOT1.2,Raw-Remaining,0.0018959000008180737,66
w203-heterogeneous-slow,-1,0.001,TTFT5.2_TPOT1.2,Legacy-Full,0.002109199995175004,66
w203-heterogeneous-slow,-1,0.001,TTFT5.2_TPOT5,Legacy-Remaining,0.0020401999936439097,66
w203-heterogeneous-slow,-1,0.001,TTFT5.2_TPOT5,Raw-Full,0.0019315999816171825,66
w203-heterogeneous-slow,-1,0.001,TTFT5.2_TPOT5,Raw-Remaining,0.0019090999849140644,66
w203-heterogeneous-slow,-1,0.001,TTFT5.2_TPOT5,Legacy-Full,0.0019400000455789268,66
w203-heterogeneous-slow,-1,0.001,TTFT5.2_TPOT10,Legacy-Remaining,0.0019538000342436135,66
w203-heterogeneous-slow,-1,0.001,TTFT5.2_TPOT10,Raw-Full,0.0019005999783985317,66
w203-heterogeneous-slow,-1,0.001,TTFT5.2_TPOT10,Raw-Remaining,0.002031200041528791,66
w203-heterogeneous-slow,-1,0.001,TTFT5.2_TPOT10,Legacy-Full,0.0018946000491268933,66
w203-heterogeneous-slow,0,0.001,TTFT5.2_TPOT0.3,Raw-Full,0.0019835999701172113,66
w203-heterogeneous-slow,0,0.001,TTFT5.2_TPOT0.3,Raw-Remaining,0.0019120000069960952,66
w203-heterogeneous-slow,0,0.001,TTFT5.2_TPOT0.3,Legacy-Full,0.001879999996162951,66
w203-heterogeneous-slow,0,0.001,TTFT5.2_TPOT0.3,Legacy-Remaining,0.0018999000312760472,66
w203-heterogeneous-slow,0,0.001,TTFT5.2_TPOT1.2,Raw-Full,0.001930000027641654,66
w203-heterogeneous-slow,0,0.001,TTFT5.2_TPOT1.2,Raw-Remaining,0.0020918999798595905,66
w203-heterogeneous-slow,0,0.001,TTFT5.2_TPOT1.2,Legacy-Full,0.0018649999983608723,66
w203-heterogeneous-slow,0,0.001,TTFT5.2_TPOT1.2,Legacy-Remaining,0.0019841999746859074,66
w203-heterogeneous-slow,0,0.001,TTFT5.2_TPOT5,Raw-Full,0.0019214999629184604,66
w203-heterogeneous-slow,0,0.001,TTFT5.2_TPOT5,Raw-Remaining,0.0019896000158041716,66
w203-heterogeneous-slow,0,0.001,TTFT5.2_TPOT5,Legacy-Full,0.0018871999927796423,66
w203-heterogeneous-slow,0,0.001,TTFT5.2_TPOT5,Legacy-Remaining,0.001980800007004291,66
w203-heterogeneous-slow,0,0.001,TTFT5.2_TPOT10,Raw-Full,0.0020800000056624413,66
w203-heterogeneous-slow,0,0.001,TTFT5.2_TPOT10,Raw-Remaining,0.0019845999777317047,66
w203-heterogeneous-slow,0,0.001,TTFT5.2_TPOT10,Legacy-Full,0.001920800015795976,66
w203-heterogeneous-slow,0,0.001,TTFT5.2_TPOT10,Legacy-Remaining,0.0019543999806046486,66
w203-heterogeneous-slow,1,0.001,TTFT5.2_TPOT0.3,Raw-Remaining,0.002092299982905388,66
w203-heterogeneous-slow,1,0.001,TTFT5.2_TPOT0.3,Legacy-Full,0.0019008999806828797,66
w203-heterogeneous-slow,1,0.001,TTFT5.2_TPOT0.3,Legacy-Remaining,0.0019322999869473279,66
w203-heterogeneous-slow,1,0.001,TTFT5.2_TPOT0.3,Raw-Full,0.0019857999868690968,66
w203-heterogeneous-slow,1,0.001,TTFT5.2_TPOT1.2,Raw-Remaining,0.001927300007082522,66
w203-heterogeneous-slow,1,0.001,TTFT5.2_TPOT1.2,Legacy-Full,0.0019230000325478613,66
w203-heterogeneous-slow,1,0.001,TTFT5.2_TPOT1.2,Legacy-Remaining,0.001900100032798946,66
w203-heterogeneous-slow,1,0.001,TTFT5.2_TPOT1.2,Raw-Full,0.0018905000179074705,66
w203-heterogeneous-slow,1,0.001,TTFT5.2_TPOT5,Raw-Remaining,0.001878199982456863,66
w203-heterogeneous-slow,1,0.001,TTFT5.2_TPOT5,Legacy-Full,0.002485700009856373,66
w203-heterogeneous-slow,1,0.001,TTFT5.2_TPOT5,Legacy-Remaining,0.0019222000264562666,66
w203-heterogeneous-slow,1,0.001,TTFT5.2_TPOT5,Raw-Full,0.0018603999633342028,66
w203-heterogeneous-slow,1,0.001,TTFT5.2_TPOT10,Raw-Remaining,0.0019558999920263886,66
w203-heterogeneous-slow,1,0.001,TTFT5.2_TPOT10,Legacy-Full,0.001895099994726479,66
w203-heterogeneous-slow,1,0.001,TTFT5.2_TPOT10,Legacy-Remaining,0.0018924000323750079,66
w203-heterogeneous-slow,1,0.001,TTFT5.2_TPOT10,Raw-Full,0.0018396999803371727,66
w203-heterogeneous-slow,2,0.001,TTFT5.2_TPOT0.3,Legacy-Full,0.0024073999957181513,66
w203-heterogeneous-slow,2,0.001,TTFT5.2_TPOT0.3,Legacy-Remaining,0.0019064000225625932,66
w203-heterogeneous-slow,2,0.001,TTFT5.2_TPOT0.3,Raw-Full,0.001956899999640882,66
w203-heterogeneous-slow,2,0.001,TTFT5.2_TPOT0.3,Raw-Remaining,0.0019364000181667507,66
w203-heterogeneous-slow,2,0.001,TTFT5.2_TPOT1.2,Legacy-Full,0.0018814000068232417,66
w203-heterogeneous-slow,2,0.001,TTFT5.2_TPOT1.2,Legacy-Remaining,0.0018851999775506556,66
w203-heterogeneous-slow,2,0.001,TTFT5.2_TPOT1.2,Raw-Full,0.001956599997356534,66
w203-heterogeneous-slow,2,0.001,TTFT5.2_TPOT1.2,Raw-Remaining,0.0022354000248014927,66
w203-heterogeneous-slow,2,0.001,TTFT5.2_TPOT5,Legacy-Full,0.0019318999839015305,66
w203-heterogeneous-slow,2,0.001,TTFT5.2_TPOT5,Legacy-Remaining,0.0019357999553903937,66
w203-heterogeneous-slow,2,0.001,TTFT5.2_TPOT5,Raw-Full,0.001853699970524758,66
w203-heterogeneous-slow,2,0.001,TTFT5.2_TPOT5,Raw-Remaining,0.0018949999939650297,66
w203-heterogeneous-slow,2,0.001,TTFT5.2_TPOT10,Legacy-Full,0.0018832000205293298,66
w203-heterogeneous-slow,2,0.001,TTFT5.2_TPOT10,Legacy-Remaining,0.0019356999546289444,66
w203-heterogeneous-slow,2,0.001,TTFT5.2_TPOT10,Raw-Full,0.002022000029683113,66
w203-heterogeneous-slow,2,0.001,TTFT5.2_TPOT10,Raw-Remaining,0.0020143999718129635,66
w203-heterogeneous-slow,-2,0.004,TTFT5.2_TPOT0.3,Legacy-Remaining,0.0019206000142730772,66
w203-heterogeneous-slow,-2,0.004,TTFT5.2_TPOT0.3,Raw-Full,0.001941499998793006,66
w203-heterogeneous-slow,-2,0.004,TTFT5.2_TPOT0.3,Raw-Remaining,0.0019673999631777406,66
w203-heterogeneous-slow,-2,0.004,TTFT5.2_TPOT0.3,Legacy-Full,0.0018678999622352421,66
w203-heterogeneous-slow,-2,0.004,TTFT5.2_TPOT1.2,Legacy-Remaining,0.001939200039487332,66
w203-heterogeneous-slow,-2,0.004,TTFT5.2_TPOT1.2,Raw-Full,0.0022512999712489545,66
w203-heterogeneous-slow,-2,0.004,TTFT5.2_TPOT1.2,Raw-Remaining,0.0021523000323213637,66
w203-heterogeneous-slow,-2,0.004,TTFT5.2_TPOT1.2,Legacy-Full,0.0019143999670632184,66
w203-heterogeneous-slow,-2,0.004,TTFT5.2_TPOT5,Legacy-Remaining,0.0019576000049710274,66
w203-heterogeneous-slow,-2,0.004,TTFT5.2_TPOT5,Raw-Full,0.0018637000466696918,66
w203-heterogeneous-slow,-2,0.004,TTFT5.2_TPOT5,Raw-Remaining,0.0019887000089511275,66
w203-heterogeneous-slow,-2,0.004,TTFT5.2_TPOT5,Legacy-Full,0.001915499975439161,66
w203-heterogeneous-slow,-2,0.004,TTFT5.2_TPOT10,Legacy-Remaining,0.0020537999807856977,66
w203-heterogeneous-slow,-2,0.004,TTFT5.2_TPOT10,Raw-Full,0.0019150999723933637,66
w203-heterogeneous-slow,-2,0.004,TTFT5.2_TPOT10,Raw-Remaining,0.0020106000010855496,66
w203-heterogeneous-slow,-2,0.004,TTFT5.2_TPOT10,Legacy-Full,0.00195130001520738,66
w203-heterogeneous-slow,-1,0.004,TTFT5.2_TPOT0.3,Raw-Full,0.001858100004028529,66
w203-heterogeneous-slow,-1,0.004,TTFT5.2_TPOT0.3,Raw-Remaining,0.0019200000097043812,66
w203-heterogeneous-slow,-1,0.004,TTFT5.2_TPOT0.3,Legacy-Full,0.0019662000122480094,66
w203-heterogeneous-slow,-1,0.004,TTFT5.2_TPOT0.3,Legacy-Remaining,0.0019571000011637807,66
w203-heterogeneous-slow,-1,0.004,TTFT5.2_TPOT1.2,Raw-Full,0.0018372000195086002,66
w203-heterogeneous-slow,-1,0.004,TTFT5.2_TPOT1.2,Raw-Remaining,0.0019280000124126673,66
w203-heterogeneous-slow,-1,0.004,TTFT5.2_TPOT1.2,Legacy-Full,0.001976699975784868,66
w203-heterogeneous-slow,-1,0.004,TTFT5.2_TPOT1.2,Legacy-Remaining,0.0019114000024273992,66
w203-heterogeneous-slow,-1,0.004,TTFT5.2_TPOT5,Raw-Full,0.0018437000107951462,66
w203-heterogeneous-slow,-1,0.004,TTFT5.2_TPOT5,Raw-Remaining,0.0019385999767109752,66
w203-heterogeneous-slow,-1,0.004,TTFT5.2_TPOT5,Legacy-Full,0.002199999988079071,66
w203-heterogeneous-slow,-1,0.004,TTFT5.2_TPOT5,Legacy-Remaining,0.0019118000054731965,66
w203-heterogeneous-slow,-1,0.004,TTFT5.2_TPOT10,Raw-Full,0.0018287000129930675,66
w203-heterogeneous-slow,-1,0.004,TTFT5.2_TPOT10,Raw-Remaining,0.001974400016479194,66
w203-heterogeneous-slow,-1,0.004,TTFT5.2_TPOT10,Legacy-Full,0.0018326000426895916,66
w203-heterogeneous-slow,-1,0.004,TTFT5.2_TPOT10,Legacy-Remaining,0.0018683999660424888,66
w203-heterogeneous-slow,0,0.004,TTFT5.2_TPOT0.3,Raw-Remaining,0.002050100010819733,66
w203-heterogeneous-slow,0,0.004,TTFT5.2_TPOT0.3,Legacy-Full,0.0020942999981343746,66
w203-heterogeneous-slow,0,0.004,TTFT5.2_TPOT0.3,Legacy-Remaining,0.0018779999809339643,66
w203-heterogeneous-slow,0,0.004,TTFT5.2_TPOT0.3,Raw-Full,0.002013599965721369,66
w203-heterogeneous-slow,0,0.004,TTFT5.2_TPOT1.2,Raw-Remaining,0.0018682999652810395,66
w203-heterogeneous-slow,0,0.004,TTFT5.2_TPOT1.2,Legacy-Full,0.0019079000339843333,66
w203-heterogeneous-slow,0,0.004,TTFT5.2_TPOT1.2,Legacy-Remaining,0.0019082000362686813,66
w203-heterogeneous-slow,0,0.004,TTFT5.2_TPOT1.2,Raw-Full,0.0020380999776534736,66
w203-heterogeneous-slow,0,0.004,TTFT5.2_TPOT5,Raw-Remaining,0.001934400002937764,66
w203-heterogeneous-slow,0,0.004,TTFT5.2_TPOT5,Legacy-Full,0.0018863999866880476,66
w203-heterogeneous-slow,0,0.004,TTFT5.2_TPOT5,Legacy-Remaining,0.001832399982959032,66
w203-heterogeneous-slow,0,0.004,TTFT5.2_TPOT5,Raw-Full,0.0019094999879598618,66
w203-heterogeneous-slow,0,0.004,TTFT5.2_TPOT10,Raw-Remaining,0.0019161999807693064,66
w203-heterogeneous-slow,0,0.004,TTFT5.2_TPOT10,Legacy-Full,0.0018834999646060169,66
w203-heterogeneous-slow,0,0.004,TTFT5.2_TPOT10,Legacy-Remaining,0.001861700031440705,66
w203-heterogeneous-slow,0,0.004,TTFT5.2_TPOT10,Raw-Full,0.002134900016244501,66
w203-heterogeneous-slow,1,0.004,TTFT5.2_TPOT0.3,Legacy-Full,0.001902199990581721,66
w203-heterogeneous-slow,1,0.004,TTFT5.2_TPOT0.3,Legacy-Remaining,0.0019446999649517238,66
w203-heterogeneous-slow,1,0.004,TTFT5.2_TPOT0.3,Raw-Full,0.0019102999940514565,66
w203-heterogeneous-slow,1,0.004,TTFT5.2_TPOT0.3,Raw-Remaining,0.0019159999792464077,66
w203-heterogeneous-slow,1,0.004,TTFT5.2_TPOT1.2,Legacy-Full,0.001874400011729449,66
w203-heterogeneous-slow,1,0.004,TTFT5.2_TPOT1.2,Legacy-Remaining,0.002178700000513345,66
w203-heterogeneous-slow,1,0.004,TTFT5.2_TPOT1.2,Raw-Full,0.001879099989309907,66
w203-heterogeneous-slow,1,0.004,TTFT5.2_TPOT1.2,Raw-Remaining,0.0019052000134252012,66
w203-heterogeneous-slow,1,0.004,TTFT5.2_TPOT5,Legacy-Full,0.001931800041347742,66
w203-heterogeneous-slow,1,0.004,TTFT5.2_TPOT5,Legacy-Remaining,0.0018677000189200044,66
w203-heterogeneous-slow,1,0.004,TTFT5.2_TPOT5,Raw-Full,0.0019198000081814826,66
w203-heterogeneous-slow,1,0.004,TTFT5.2_TPOT5,Raw-Remaining,0.0018863999866880476,66
w203-heterogeneous-slow,1,0.004,TTFT5.2_TPOT10,Legacy-Full,0.0024905999889597297,66
w203-heterogeneous-slow,1,0.004,TTFT5.2_TPOT10,Legacy-Remaining,0.002340999955777079,66
w203-heterogeneous-slow,1,0.004,TTFT5.2_TPOT10,Raw-Full,0.0021673000301234424,66
w203-heterogeneous-slow,1,0.004,TTFT5.2_TPOT10,Raw-Remaining,0.0019097999902442098,66
w203-heterogeneous-slow,2,0.004,TTFT5.2_TPOT0.3,Legacy-Remaining,0.001959300017915666,66
w203-heterogeneous-slow,2,0.004,TTFT5.2_TPOT0.3,Raw-Full,0.0019262999994680285,66
w203-heterogeneous-slow,2,0.004,TTFT5.2_TPOT0.3,Raw-Remaining,0.0021111000096425414,66
w203-heterogeneous-slow,2,0.004,TTFT5.2_TPOT0.3,Legacy-Full,0.0019037000020034611,66
w203-heterogeneous-slow,2,0.004,TTFT5.2_TPOT1.2,Legacy-Remaining,0.001947699987795204,66
w203-heterogeneous-slow,2,0.004,TTFT5.2_TPOT1.2,Raw-Full,0.0019626999855972826,66
w203-heterogeneous-slow,2,0.004,TTFT5.2_TPOT1.2,Raw-Remaining,0.001921099959872663,66
w203-heterogeneous-slow,2,0.004,TTFT5.2_TPOT1.2,Legacy-Full,0.0019561999943107367,66
w203-heterogeneous-slow,2,0.004,TTFT5.2_TPOT5,Legacy-Remaining,0.0019207000150345266,66
w203-heterogeneous-slow,2,0.004,TTFT5.2_TPOT5,Raw-Full,0.002094399998895824,66
w203-heterogeneous-slow,2,0.004,TTFT5.2_TPOT5,Raw-Remaining,0.0019467000383883715,66
w203-heterogeneous-slow,2,0.004,TTFT5.2_TPOT5,Legacy-Full,0.0019043000065721571,66
w203-heterogeneous-slow,2,0.004,TTFT5.2_TPOT10,Legacy-Remaining,0.0018837000243365765,66
w203-heterogeneous-slow,2,0.004,TTFT5.2_TPOT10,Raw-Full,0.0019191000028513372,66
w203-heterogeneous-slow,2,0.004,TTFT5.2_TPOT10,Raw-Remaining,0.0018984999624080956,66
w203-heterogeneous-slow,2,0.004,TTFT5.2_TPOT10,Legacy-Full,0.0019266000017523766,66
w203-heterogeneous-slow,-2,0.016,TTFT5.2_TPOT0.3,Raw-Full,0.0025281000416725874,66
w203-heterogeneous-slow,-2,0.016,TTFT5.2_TPOT0.3,Raw-Remaining,0.0019039000035263598,66
w203-heterogeneous-slow,-2,0.016,TTFT5.2_TPOT0.3,Legacy-Full,0.0019434000132605433,66
w203-heterogeneous-slow,-2,0.016,TTFT5.2_TPOT0.3,Legacy-Remaining,0.0020134999649599195,66
w203-heterogeneous-slow,-2,0.016,TTFT5.2_TPOT1.2,Raw-Full,0.001874700014013797,66
w203-heterogeneous-slow,-2,0.016,TTFT5.2_TPOT1.2,Raw-Remaining,0.0018767999717965722,66
w203-heterogeneous-slow,-2,0.016,TTFT5.2_TPOT1.2,Legacy-Full,0.002173599961679429,66
w203-heterogeneous-slow,-2,0.016,TTFT5.2_TPOT1.2,Legacy-Remaining,0.0019221000256948173,66
w203-heterogeneous-slow,-2,0.016,TTFT5.2_TPOT5,Raw-Full,0.0020691000390797853,66
w203-heterogeneous-slow,-2,0.016,TTFT5.2_TPOT5,Raw-Remaining,0.0019530000281520188,66
w203-heterogeneous-slow,-2,0.016,TTFT5.2_TPOT5,Legacy-Full,0.0019085000385530293,66
w203-heterogeneous-slow,-2,0.016,TTFT5.2_TPOT5,Legacy-Remaining,0.0018709999858401716,66
w203-heterogeneous-slow,-2,0.016,TTFT5.2_TPOT10,Raw-Full,0.0019845000351779163,66
w203-heterogeneous-slow,-2,0.016,TTFT5.2_TPOT10,Raw-Remaining,0.0020186000037938356,66
w203-heterogeneous-slow,-2,0.016,TTFT5.2_TPOT10,Legacy-Full,0.0020249999943189323,66
w203-heterogeneous-slow,-2,0.016,TTFT5.2_TPOT10,Legacy-Remaining,0.001956899999640882,66
w203-heterogeneous-slow,-1,0.016,TTFT5.2_TPOT0.3,Raw-Remaining,0.0019256999948993325,66
w203-heterogeneous-slow,-1,0.016,TTFT5.2_TPOT0.3,Legacy-Full,0.0019326999899931252,66
w203-heterogeneous-slow,-1,0.016,TTFT5.2_TPOT0.3,Legacy-Remaining,0.002077000041026622,66
w203-heterogeneous-slow,-1,0.016,TTFT5.2_TPOT0.3,Raw-Full,0.001973100006580353,66
w203-heterogeneous-slow,-1,0.016,TTFT5.2_TPOT1.2,Raw-Remaining,0.002018700004555285,66
w203-heterogeneous-slow,-1,0.016,TTFT5.2_TPOT1.2,Legacy-Full,0.001994699996430427,66
w203-heterogeneous-slow,-1,0.016,TTFT5.2_TPOT1.2,Legacy-Remaining,0.0019736000103875995,66
w203-heterogeneous-slow,-1,0.016,TTFT5.2_TPOT1.2,Raw-Full,0.0018721999949775636,66
w203-heterogeneous-slow,-1,0.016,TTFT5.2_TPOT5,Raw-Remaining,0.0020027999999001622,66
w203-heterogeneous-slow,-1,0.016,TTFT5.2_TPOT5,Legacy-Full,0.0019678999669849873,66
w203-heterogeneous-slow,-1,0.016,TTFT5.2_TPOT5,Legacy-Remaining,0.001927000004798174,66
w203-heterogeneous-slow,-1,0.016,TTFT5.2_TPOT5,Raw-Full,0.0021093999966979027,66
w203-heterogeneous-slow,-1,0.016,TTFT5.2_TPOT10,Raw-Remaining,0.0019256999948993325,66
w203-heterogeneous-slow,-1,0.016,TTFT5.2_TPOT10,Legacy-Full,0.001998000021558255,66
w203-heterogeneous-slow,-1,0.016,TTFT5.2_TPOT10,Legacy-Remaining,0.0019245999865233898,66
w203-heterogeneous-slow,-1,0.016,TTFT5.2_TPOT10,Raw-Full,0.001898299960885197,66
w203-heterogeneous-slow,0,0.016,TTFT5.2_TPOT0.3,Legacy-Full,0.0018640999915078282,66
w203-heterogeneous-slow,0,0.016,TTFT5.2_TPOT0.3,Legacy-Remaining,0.002140600001439452,66
w203-heterogeneous-slow,0,0.016,TTFT5.2_TPOT0.3,Raw-Full,0.0018975000130012631,66
w203-heterogeneous-slow,0,0.016,TTFT5.2_TPOT0.3,Raw-Remaining,0.001951900019776076,66
w203-heterogeneous-slow,0,0.016,TTFT5.2_TPOT1.2,Legacy-Full,0.001908099977299571,66
w203-heterogeneous-slow,0,0.016,TTFT5.2_TPOT1.2,Legacy-Remaining,0.001887399994302541,66
w203-heterogeneous-slow,0,0.016,TTFT5.2_TPOT1.2,Raw-Full,0.0019280000124126673,66
w203-heterogeneous-slow,0,0.016,TTFT5.2_TPOT1.2,Raw-Remaining,0.0019375999690964818,66
w203-heterogeneous-slow,0,0.016,TTFT5.2_TPOT5,Legacy-Full,0.0019156999769620597,66
w203-heterogeneous-slow,0,0.016,TTFT5.2_TPOT5,Legacy-Remaining,0.0019466999801807106,66
