case_id,group,role,workload,duration_s,interval_offset,seed,kind,shift,regime,link,ttft_s,tpot_s,intensity,status,evaluator_safe,reference_safe,evaluator_first_violation,evaluator_all_first_violations,evaluator_drained,evaluator_runtime_s,reference_cache_key,reference_access_wall_s,reference_was_cached,workload_fingerprint,scaled_workload_fingerprint,partition_fingerprint,profile_fingerprint,baseline_sha256,attempts,reference_max_ttft_s,reference_max_native_ttft_s,reference_max_tpot_s,reference_violating_requests,reference_request_count,reference_violating_request_fraction,reference_max_ttft_excess_s,reference_max_tpot_excess_s,reference_max_normalized_excess,reference_drained,reference_runtime_s,execution_host,reference_runtime_origin,disagreement
h104-o700-d120-a100-fast-relaxed_decode-shift0,h104-o700-d120-a100-fast,primary,h104-o700-d120,120,700,104,a100,0,relaxed_decode,fast,2.0,1.0,0.064,ok,False,False,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00008"",""required"":1.2865160738236914,""limit"":1.0,""time_s"":208.03125,""side"":""post"",""num_prefill"":1,""num_decode"":1}","[{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00008"",""required"":1.2865160738236914,""limit"":1.0,""time_s"":208.03125,""side"":""post"",""num_prefill"":1,""num_decode"":1}]",False,0.007868583023082465,e8dcbadf95e8ff017958e1ede1b4523cf0032b8e3f040692822aeaed3bcdcf97,234.21308716601925,False,a5a659aee8619031d54b3767eaded5658a54771ae9f676d6d137f7fafdc37057,8018c945355e1db2f133ed43dd39e64d374127611195f8ec3af6b8620f0c3374,03bb24a1f970a155996c78958769e631be5669c966f919f81caa1b43a950339a,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,4f186748f3fb5940179e833ffe68cf463bb8b9d1dbbd16926490062065669b15,"[{""part"":""reference"",""attempt"":1,""status"":""ok"",""wall_s"":234.21308716601925}]",1.3578816167575143,1.4700323607600057,1.2640683455998145,3,81,0.037037037037037035,0.0,0.2640683455998145,0.2640683455998145,True,230.87015429203166,"{""origin"":""laptop_pretransfer""}",laptop_pretransfer,agreement
h104-o700-d120-a100-fast-decode-shift0,h104-o700-d120-a100-fast,primary,h104-o700-d120,120,700,104,a100,0,decode,fast,2.0,0.15,0.256,ok,False,False,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":0.2030233966755992,""limit"":0.15,""time_s"":4.90625,""side"":""post"",""num_prefill"":1,""num_decode"":1}","[{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":0.2030233966755992,""limit"":0.15,""time_s"":4.90625,""side"":""post"",""num_prefill"":1,""num_decode"":1}]",False,0.0007710830541327596,62f1f1e156e41e075283a6c0246ab4eb71c3e29eda06389bab37835681529638,144.94399045797763,False,a5a659aee8619031d54b3767eaded5658a54771ae9f676d6d137f7fafdc37057,61629eda385b9acb323d7e27a37fc861615522f1baf943207d72571add678628,03bb24a1f970a155996c78958769e631be5669c966f919f81caa1b43a950339a,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,4f186748f3fb5940179e833ffe68cf463bb8b9d1dbbd16926490062065669b15,"[{""part"":""reference"",""attempt"":1,""status"":""ok"",""wall_s"":144.94399045797763}]",1.3482043500831198,1.4603550940860872,1.325259473509452,72,81,0.8888888888888888,0.0,1.1752594735094521,7.835063156729682,True,144.70863800001098,"{""origin"":""laptop_pretransfer""}",laptop_pretransfer,agreement
h104-o700-d120-a100-fast-relaxed_decode-shift0,h104-o700-d120-a100-fast,primary,h104-o700-d120,120,700,104,a100,0,relaxed_decode,fast,2.0,1.0,0.256,ok,False,False,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":1.2865160738236914,""limit"":1.0,""time_s"":52.7578125,""side"":""post"",""num_prefill"":1,""num_decode"":4}","[{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":1.2865160738236914,""limit"":1.0,""time_s"":52.7578125,""side"":""post"",""num_prefill"":1,""num_decode"":4},{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00002"",""required"":1.2865160738236914,""limit"":1.0,""time_s"":52.7578125,""side"":""post"",""num_prefill"":1,""num_decode"":4},{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00007"",""required"":1.2865160738236914,""limit"":1.0,""time_s"":52.7578125,""side"":""post"",""num_prefill"":1,""num_decode"":4},{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00008"",""required"":1.2865160738236914,""limit"":1.0,""time_s"":52.7578125,""side"":""post"",""num_prefill"":1,""num_decode"":4}]",False,0.013412417029030621,62f1f1e156e41e075283a6c0246ab4eb71c3e29eda06389bab37835681529638,144.94399045797763,False,a5a659aee8619031d54b3767eaded5658a54771ae9f676d6d137f7fafdc37057,61629eda385b9acb323d7e27a37fc861615522f1baf943207d72571add678628,03bb24a1f970a155996c78958769e631be5669c966f919f81caa1b43a950339a,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,4f186748f3fb5940179e833ffe68cf463bb8b9d1dbbd16926490062065669b15,"[{""part"":""reference"",""attempt"":1,""status"":""ok"",""wall_s"":144.94399045797763}]",1.3482043500831198,1.4603550940860872,1.325259473509452,8,81,0.09876543209876543,0.0,0.32525947350945206,0.32525947350945206,True,144.70863800001098,"{""origin"":""laptop_pretransfer""}",laptop_pretransfer,agreement
h104-o700-d120-a100-fast-decode-shift0,h104-o700-d120-a100-fast,primary,h104-o700-d120,120,700,104,a100,0,decode,fast,2.0,0.15,1.024,ok,False,False,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":0.2030233966755992,""limit"":0.15,""time_s"":1.9765625,""side"":""post"",""num_prefill"":1,""num_decode"":1}","[{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":0.2030233966755992,""limit"":0.15,""time_s"":1.9765625,""side"":""post"",""num_prefill"":1,""num_decode"":1}]",False,0.00042890000622719526,b225756c737beb74c59d0a20289b535d2ab2dc5bae7a91b4e2273ae8ed7061ee,43.63004030002048,False,a5a659aee8619031d54b3767eaded5658a54771ae9f676d6d137f7fafdc37057,7ee6e71ea5bde4d826fabbc6c75a0192ddbf560b8c2842929d1cb3d533d4aca8,03bb24a1f970a155996c78958769e631be5669c966f919f81caa1b43a950339a,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,4f186748f3fb5940179e833ffe68cf463bb8b9d1dbbd16926490062065669b15,"[{""part"":""reference"",""attempt"":1,""status"":""ok"",""wall_s"":43.63004030002048}]",1.352823695254508,1.653754027369918,1.3621789372720476,80,81,0.9876543209876543,0.0,1.2121789372720477,8.081192915146985,True,37.14800039998954,"{""system"":""Windows"",""machine"":""AMD64"",""python"":""3.12.10"",""cpu_logical"":20,""memory_bytes"":34164097024}",current_host,agreement
h104-o700-d120-a100-fast-relaxed_decode-shift0,h104-o700-d120-a100-fast,primary,h104-o700-d120,120,700,104,a100,0,relaxed_decode,fast,2.0,1.0,1.024,ok,False,False,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":1.2865160738236914,""limit"":1.0,""time_s"":13.939453125,""side"":""post"",""num_prefill"":1,""num_decode"":8}","[{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":1.2865160738236914,""limit"":1.0,""time_s"":13.939453125,""side"":""post"",""num_prefill"":1,""num_decode"":8},{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00001"",""required"":1.2865160738236914,""limit"":1.0,""time_s"":13.939453125,""side"":""post"",""num_prefill"":1,""num_decode"":8},{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00002"",""required"":1.2865160738236914,""limit"":1.0,""time_s"":13.939453125,""side"":""post"",""num_prefill"":1,""num_decode"":8},{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00003"",""required"":1.2865160738236914,""limit"":1.0,""time_s"":13.939453125,""side"":""post"",""num_prefill"":1,""num_decode"":8},{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00004"",""required"":1.2865160738236914,""limit"":1.0,""time_s"":13.939453125,""side"":""post"",""num_prefill"":1,""num_decode"":8},{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00005"",""required"":1.2865160738236914,""limit"":1.0,""time_s"":13.939453125,""side"":""post"",""num_prefill"":1,""num_decode"":8},{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00007"",""required"":1.2865160738236914,""limit"":1.0,""time_s"":13.939453125,""side"":""post"",""num_prefill"":1,""num_decode"":8},{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00008"",""required"":1.2865160738236914,""limit"":1.0,""time_s"":13.939453125,""side"":""post"",""num_prefill"":1,""num_decode"":8}]",False,0.005375500011723489,b225756c737beb74c59d0a20289b535d2ab2dc5bae7a91b4e2273ae8ed7061ee,43.63004030002048,False,a5a659aee8619031d54b3767eaded5658a54771ae9f676d6d137f7fafdc37057,7ee6e71ea5bde4d826fabbc6c75a0192ddbf560b8c2842929d1cb3d533d4aca8,03bb24a1f970a155996c78958769e631be5669c966f919f81caa1b43a950339a,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,4f186748f3fb5940179e833ffe68cf463bb8b9d1dbbd16926490062065669b15,"[{""part"":""reference"",""attempt"":1,""status"":""ok"",""wall_s"":43.63004030002048}]",1.352823695254508,1.653754027369918,1.3621789372720476,28,81,0.345679012345679,0.0,0.36217893727204764,0.36217893727204764,True,37.14800039998954,"{""system"":""Windows"",""machine"":""AMD64"",""python"":""3.12.10"",""cpu_logical"":20,""memory_bytes"":34164097024}",current_host,agreement
h104-o700-d120-a100-fast-decode-shift0,h104-o700-d120-a100-fast,primary,h104-o700-d120,120,700,104,a100,0,decode,fast,2.0,0.15,4.096,ok,False,False,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00001"",""required"":0.842174858939349,""limit"":0.15,""time_s"":1.3228606250000001,""side"":""post"",""num_prefill"":1,""num_decode"":1}","[{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00001"",""required"":0.842174858939349,""limit"":0.15,""time_s"":1.3228606250000001,""side"":""post"",""num_prefill"":1,""num_decode"":1}]",False,0.0004332999815233052,669da4720b44df8cc57194861701d692c090af5f6a47e6fd26bc260f943f3635,38.29940770001849,False,a5a659aee8619031d54b3767eaded5658a54771ae9f676d6d137f7fafdc37057,266f9d2ac48a169d7304164085e2287d177e593310f656ec914dc1dab19b51f3,03bb24a1f970a155996c78958769e631be5669c966f919f81caa1b43a950339a,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,4f186748f3fb5940179e833ffe68cf463bb8b9d1dbbd16926490062065669b15,"[{""part"":""reference"",""attempt"":1,""status"":""ok"",""wall_s"":38.29940770001849}]",1.348204350083173,2.0714384227296714,1.3802912012108095,81,81,1.0,0.0,1.2302912012108096,8.201941341405398,True,32.696157399972435,"{""system"":""Windows"",""machine"":""AMD64"",""python"":""3.12.10"",""cpu_logical"":20,""memory_bytes"":34164097024}",current_host,agreement
h104-o700-d120-a100-fast-relaxed_decode-shift0,h104-o700-d120-a100-fast,primary,h104-o700-d120,120,700,104,a100,0,relaxed_decode,fast,2.0,1.0,4.096,ok,False,False,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":1.2176280348899824,""limit"":1.0,""time_s"":2.40380859375,""side"":""post"",""num_prefill"":2,""num_decode"":2}","[{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":1.2176280348899824,""limit"":1.0,""time_s"":2.40380859375,""side"":""post"",""num_prefill"":2,""num_decode"":2},{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00001"",""required"":1.2176280348899824,""limit"":1.0,""time_s"":2.40380859375,""side"":""post"",""num_prefill"":2,""num_decode"":2}]",False,0.0005859000375494361,669da4720b44df8cc57194861701d692c090af5f6a47e6fd26bc260f943f3635,38.29940770001849,False,a5a659aee8619031d54b3767eaded5658a54771ae9f676d6d137f7fafdc37057,266f9d2ac48a169d7304164085e2287d177e593310f656ec914dc1dab19b51f3,03bb24a1f970a155996c78958769e631be5669c966f919f81caa1b43a950339a,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,4f186748f3fb5940179e833ffe68cf463bb8b9d1dbbd16926490062065669b15,"[{""part"":""reference"",""attempt"":1,""status"":""ok"",""wall_s"":38.29940770001849}]",1.348204350083173,2.0714384227296714,1.3802912012108095,44,81,0.5432098765432098,0.0,0.3802912012108095,0.3802912012108095,True,32.696157399972435,"{""system"":""Windows"",""machine"":""AMD64"",""python"":""3.12.10"",""cpu_logical"":20,""memory_bytes"":34164097024}",current_host,agreement
h104-o700-d120-a100-fast-decode-shift0,h104-o700-d120-a100-fast,primary,h104-o700-d120,120,700,104,a100,0,decode,fast,2.0,0.15,16.384,ok,False,False,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00001"",""required"":0.842174858939349,""limit"":0.15,""time_s"":1.1397551562500001,""side"":""post"",""num_prefill"":1,""num_decode"":1}","[{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00001"",""required"":0.842174858939349,""limit"":0.15,""time_s"":1.1397551562500001,""side"":""post"",""num_prefill"":1,""num_decode"":1}]",False,0.00046389998169615865,6d3cd4f0fd7bf8bea981ef4d579817f6fc34f6218aee928cd5b406cf76a5467b,36.22485699999379,False,a5a659aee8619031d54b3767eaded5658a54771ae9f676d6d137f7fafdc37057,a802b37577002afd626435dd4f2ec93b5448beb75d47c5c3cfd04730c78fb724,03bb24a1f970a155996c78958769e631be5669c966f919f81caa1b43a950339a,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,4f186748f3fb5940179e833ffe68cf463bb8b9d1dbbd16926490062065669b15,"[{""part"":""reference"",""attempt"":1,""status"":""ok"",""wall_s"":36.22485699999379}]",1.3785111730537059,2.298790257459605,1.4712839207381019,81,81,1.0,0.0,1.321283920738102,8.808559471587346,True,30.383883100003004,"{""system"":""Windows"",""machine"":""AMD64"",""python"":""3.12.10"",""cpu_logical"":20,""memory_bytes"":34164097024}",current_host,agreement
h104-o700-d120-a100-fast-relaxed_decode-shift0,h104-o700-d120-a100-fast,primary,h104-o700-d120,120,700,104,a100,0,relaxed_decode,fast,2.0,1.0,16.384,ok,False,False,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00001"",""required"":1.6105987196755946,""limit"":1.0,""time_s"":1.213623046875,""side"":""post"",""num_prefill"":2,""num_decode"":1}","[{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00001"",""required"":1.6105987196755946,""limit"":1.0,""time_s"":1.213623046875,""side"":""post"",""num_prefill"":2,""num_decode"":1}]",False,0.00043210003059357405,6d3cd4f0fd7bf8bea981ef4d579817f6fc34f6218aee928cd5b406cf76a5467b,36.22485699999379,False,a5a659aee8619031d54b3767eaded5658a54771ae9f676d6d137f7fafdc37057,a802b37577002afd626435dd4f2ec93b5448beb75d47c5c3cfd04730c78fb724,03bb24a1f970a155996c78958769e631be5669c966f919f81caa1b43a950339a,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,4f186748f3fb5940179e833ffe68cf463bb8b9d1dbbd16926490062065669b15,"[{""part"":""reference"",""attempt"":1,""status"":""ok"",""wall_s"":36.22485699999379}]",1.3785111730537059,2.298790257459605,1.4712839207381019,57,81,0.7037037037037037,0.0,0.4712839207381019,0.4712839207381019,True,30.383883100003004,"{""system"":""Windows"",""machine"":""AMD64"",""python"":""3.12.10"",""cpu_logical"":20,""memory_bytes"":34164097024}",current_host,agreement
h104-o700-d120-a100-fast-decode-shift0,h104-o700-d120-a100-fast,primary,h104-o700-d120,120,700,104,a100,0,decode,fast,2.0,0.15,65.536,ok,False,False,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00001"",""required"":1.9428028938293314,""limit"":0.15,""time_s"":1.0939787890625001,""side"":""post"",""num_prefill"":3,""num_decode"":1}","[{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00001"",""required"":1.9428028938293314,""limit"":0.15,""time_s"":1.0939787890625001,""side"":""post"",""num_prefill"":3,""num_decode"":1}]",False,0.0006447999621741474,42da4b9d3e1810198540649cab5a6d76c50767148f3828de9f4c4b1ec790190d,35.0187811999931,False,a5a659aee8619031d54b3767eaded5658a54771ae9f676d6d137f7fafdc37057,550ea2492a1fb417a966113f1f805fe54f273af5117e8db3a05cd820dca97c3e,03bb24a1f970a155996c78958769e631be5669c966f919f81caa1b43a950339a,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,4f186748f3fb5940179e833ffe68cf463bb8b9d1dbbd16926490062065669b15,"[{""part"":""reference"",""attempt"":1,""status"":""ok"",""wall_s"":35.0187811999931}]",4.69382166713389,5.219093190890885,2.14141413032959,81,81,1.0,2.69382166713389,1.99141413032959,13.276094202197267,True,29.77189480001107,"{""system"":""Windows"",""machine"":""AMD64"",""python"":""3.12.10"",""cpu_logical"":20,""memory_bytes"":34164097024}",current_host,agreement
h104-o700-d120-a100-fast-relaxed_decode-shift0,h104-o700-d120-a100-fast,primary,h104-o700-d120,120,700,104,a100,0,relaxed_decode,fast,2.0,1.0,65.536,ok,False,False,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00001"",""required"":1.9428028938293314,""limit"":1.0,""time_s"":1.0939787890625001,""side"":""post"",""num_prefill"":3,""num_decode"":1}","[{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00001"",""required"":1.9428028938293314,""limit"":1.0,""time_s"":1.0939787890625001,""side"":""post"",""num_prefill"":3,""num_decode"":1}]",False,0.0005117999971844256,42da4b9d3e1810198540649cab5a6d76c50767148f3828de9f4c4b1ec790190d,35.0187811999931,False,a5a659aee8619031d54b3767eaded5658a54771ae9f676d6d137f7fafdc37057,550ea2492a1fb417a966113f1f805fe54f273af5117e8db3a05cd820dca97c3e,03bb24a1f970a155996c78958769e631be5669c966f919f81caa1b43a950339a,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,4f186748f3fb5940179e833ffe68cf463bb8b9d1dbbd16926490062065669b15,"[{""part"":""reference"",""attempt"":1,""status"":""ok"",""wall_s"":35.0187811999931}]",4.69382166713389,5.219093190890885,2.14141413032959,81,81,1.0,2.69382166713389,1.14141413032959,1.346910833566945,True,29.77189480001107,"{""system"":""Windows"",""machine"":""AMD64"",""python"":""3.12.10"",""cpu_logical"":20,""memory_bytes"":34164097024}",current_host,agreement
h105-o900-d30-heterogeneous-fast-decode-shift-2,h105-o900-d30-heterogeneous-fast,primary,h105-o900-d30,30,900,105,heterogeneous,-2,decode,fast,5.2,0.3,0.001,ok,True,True,,[],True,0.008292833052109927,8f08b617795fbc97b7483d06e1b6772bf3516e83f28957faa911278f17e57150,15.115628750005271,False,77e5927f356a56e941c7a00593b90979041302ac651499705c337bc10ac6ad89,6c80c39431115edaf34882ac6d26d545d5896b358c93ffdf35299c708fa4019b,1e2d299db0eac78280f8bec072e921b0b6a9ec0bc967452d6d4a9f5b9aa35ade,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,4f186748f3fb5940179e833ffe68cf463bb8b9d1dbbd16926490062065669b15,"[{""part"":""reference"",""attempt"":1,""status"":""ok"",""wall_s"":15.115628750005271}]",3.0559828762660617,3.267333620303252,0.21635074403719046,0,14,0.0,0.0,0.0,0.0,True,14.29532700002892,"{""origin"":""laptop_pretransfer""}",laptop_pretransfer,agreement
h105-o900-d30-heterogeneous-fast-prefill-shift-2,h105-o900-d30-heterogeneous-fast,primary,h105-o900-d30,30,900,105,heterogeneous,-2,prefill,fast,5.2,10.0,0.001,ok,True,True,,[],True,0.0078052920289337635,8f08b617795fbc97b7483d06e1b6772bf3516e83f28957faa911278f17e57150,15.115628750005271,False,77e5927f356a56e941c7a00593b90979041302ac651499705c337bc10ac6ad89,6c80c39431115edaf34882ac6d26d545d5896b358c93ffdf35299c708fa4019b,1e2d299db0eac78280f8bec072e921b0b6a9ec0bc967452d6d4a9f5b9aa35ade,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,4f186748f3fb5940179e833ffe68cf463bb8b9d1dbbd16926490062065669b15,"[{""part"":""reference"",""attempt"":1,""status"":""ok"",""wall_s"":15.115628750005271}]",3.0559828762660617,3.267333620303252,0.21635074403719046,0,14,0.0,0.0,0.0,0.0,True,14.29532700002892,"{""origin"":""laptop_pretransfer""}",laptop_pretransfer,agreement
h105-o900-d30-heterogeneous-fast-decode-shift-1,h105-o900-d30-heterogeneous-fast,primary,h105-o900-d30,30,900,105,heterogeneous,-1,decode,fast,5.2,0.3,0.001,ok,True,True,,[],True,0.011932916997466236,b0e35fda4322aeda9a8a5c04596018e6a4f7a9a16aea72f661b145cf4aedeaa6,16.634094125009142,False,77e5927f356a56e941c7a00593b90979041302ac651499705c337bc10ac6ad89,6c80c39431115edaf34882ac6d26d545d5896b358c93ffdf35299c708fa4019b,61ada8c2d9eb1ed13ab39d7465d3f9fdb2ff00590a8863277de986e72cf1d0e3,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,4f186748f3fb5940179e833ffe68cf463bb8b9d1dbbd16926490062065669b15,"[{""part"":""reference"",""attempt"":1,""status"":""ok"",""wall_s"":16.634094125009142}]",3.034974876269989,3.252725620305573,0.22275074403558393,0,14,0.0,0.0,0.0,0.0,True,16.618966042005923,"{""origin"":""laptop_pretransfer""}",laptop_pretransfer,agreement
h105-o900-d30-heterogeneous-fast-prefill-shift-1,h105-o900-d30-heterogeneous-fast,primary,h105-o900-d30,30,900,105,heterogeneous,-1,prefill,fast,5.2,10.0,0.001,ok,True,True,,[],True,0.011055499955546111,b0e35fda4322aeda9a8a5c04596018e6a4f7a9a16aea72f661b145cf4aedeaa6,16.634094125009142,False,77e5927f356a56e941c7a00593b90979041302ac651499705c337bc10ac6ad89,6c80c39431115edaf34882ac6d26d545d5896b358c93ffdf35299c708fa4019b,61ada8c2d9eb1ed13ab39d7465d3f9fdb2ff00590a8863277de986e72cf1d0e3,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,4f186748f3fb5940179e833ffe68cf463bb8b9d1dbbd16926490062065669b15,"[{""part"":""reference"",""attempt"":1,""status"":""ok"",""wall_s"":16.634094125009142}]",3.034974876269989,3.252725620305573,0.22275074403558393,0,14,0.0,0.0,0.0,0.0,True,16.618966042005923,"{""origin"":""laptop_pretransfer""}",laptop_pretransfer,agreement
h105-o900-d30-heterogeneous-fast-decode-shift0,h105-o900-d30-heterogeneous-fast,primary,h105-o900-d30,30,900,105,heterogeneous,0,decode,fast,5.2,0.3,0.001,ok,True,True,,[],True,0.014567292004358023,1a13b0feda2bff93cec7a4ce1357403687adfbdb84d2ac3e763690f9e928dd66,22.305534665996674,False,77e5927f356a56e941c7a00593b90979041302ac651499705c337bc10ac6ad89,6c80c39431115edaf34882ac6d26d545d5896b358c93ffdf35299c708fa4019b,c87a89a2fa3cb07a399aa6d1ddeb480074a1d6cfe8a516916a09d58e3490acf9,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,4f186748f3fb5940179e833ffe68cf463bb8b9d1dbbd16926490062065669b15,"[{""part"":""reference"",""attempt"":1,""status"":""ok"",""wall_s"":22.305534665996674}]",3.0139668762739165,3.238117620307894,0.2291507440339774,0,14,0.0,0.0,0.0,0.0,True,22.283174375013914,"{""origin"":""laptop_pretransfer""}",laptop_pretransfer,agreement
h105-o900-d30-heterogeneous-fast-prefill-shift0,h105-o900-d30-heterogeneous-fast,primary,h105-o900-d30,30,900,105,heterogeneous,0,prefill,fast,5.2,10.0,0.001,ok,True,True,,[],True,0.015053917013574392,1a13b0feda2bff93cec7a4ce1357403687adfbdb84d2ac3e763690f9e928dd66,22.305534665996674,False,77e5927f356a56e941c7a00593b90979041302ac651499705c337bc10ac6ad89,6c80c39431115edaf34882ac6d26d545d5896b358c93ffdf35299c708fa4019b,c87a89a2fa3cb07a399aa6d1ddeb480074a1d6cfe8a516916a09d58e3490acf9,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,4f186748f3fb5940179e833ffe68cf463bb8b9d1dbbd16926490062065669b15,"[{""part"":""reference"",""attempt"":1,""status"":""ok"",""wall_s"":22.305534665996674}]",3.0139668762739165,3.238117620307894,0.2291507440339774,0,14,0.0,0.0,0.0,0.0,True,22.283174375013914,"{""origin"":""laptop_pretransfer""}",laptop_pretransfer,agreement
h105-o900-d30-heterogeneous-fast-decode-shift1,h105-o900-d30-heterogeneous-fast,primary,h105-o900-d30,30,900,105,heterogeneous,1,decode,fast,5.2,0.3,0.001,ok,True,True,,[],True,0.017719042021781206,2bc0030580c81d324b5114070e91d8a9df0a2f32dd01e41c633699a1b908d182,23.93228062504204,False,77e5927f356a56e941c7a00593b90979041302ac651499705c337bc10ac6ad89,6c80c39431115edaf34882ac6d26d545d5896b358c93ffdf35299c708fa4019b,50eea4f38bfe663daf3623b3196b6303d9075fd8896e59785d143be48e2a31c5,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,4f186748f3fb5940179e833ffe68cf463bb8b9d1dbbd16926490062065669b15,"[{""part"":""reference"",""attempt"":1,""status"":""ok"",""wall_s"":23.93228062504204}]",2.992958876277844,3.2235096203102147,0.23555074403237086,0,14,0.0,0.0,0.0,0.0,True,23.91192741598934,"{""origin"":""laptop_pretransfer""}",laptop_pretransfer,agreement
h105-o900-d30-heterogeneous-fast-prefill-shift1,h105-o900-d30-heterogeneous-fast,primary,h105-o900-d30,30,900,105,heterogeneous,1,prefill,fast,5.2,10.0,0.001,ok,True,True,,[],True,0.016899374953936785,2bc0030580c81d324b5114070e91d8a9df0a2f32dd01e41c633699a1b908d182,23.93228062504204,False,77e5927f356a56e941c7a00593b90979041302ac651499705c337bc10ac6ad89,6c80c39431115edaf34882ac6d26d545d5896b358c93ffdf35299c708fa4019b,50eea4f38bfe663daf3623b3196b6303d9075fd8896e59785d143be48e2a31c5,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,4f186748f3fb5940179e833ffe68cf463bb8b9d1dbbd16926490062065669b15,"[{""part"":""reference"",""attempt"":1,""status"":""ok"",""wall_s"":23.93228062504204}]",2.992958876277844,3.2235096203102147,0.23555074403237086,0,14,0.0,0.0,0.0,0.0,True,23.91192741598934,"{""origin"":""laptop_pretransfer""}",laptop_pretransfer,agreement
