grid_version,workload,candidate,SLA,scope,aggregation,BS,BU,O,C,unknown,scheduled,decidable,E_approved,unverified_approval,optimistic_approval_fraction,optimistic_approval_fraction_numerator,optimistic_approval_fraction_denominator,optimistic_approval_fraction_na_reason,reference_safe_missed_fraction,reference_safe_missed_fraction_numerator,reference_safe_missed_fraction_denominator,reference_safe_missed_fraction_na_reason,false_positive_rate,false_positive_rate_numerator,false_positive_rate_denominator,false_positive_rate_na_reason,E_approval_coverage,E_approval_coverage_numerator,E_approval_coverage_denominator,E_approval_coverage_na_reason,both_decision_coverage,both_decision_coverage_numerator,both_decision_coverage_denominator,both_decision_coverage_na_reason,BS_fraction,BS_fraction_numerator,BS_fraction_denominator,BS_fraction_na_reason,BU_fraction,BU_fraction_numerator,BU_fraction_denominator,BU_fraction_na_reason,O_fraction,O_fraction_numerator,O_fraction_denominator,O_fraction_na_reason,C_fraction,C_fraction_numerator,C_fraction_denominator,C_fraction_na_reason,attainment_mean_bias,attainment_MAE,attainment_P90_absolute,attainment_na_reason,subset_status,optimistic_approval_fraction_valid_workloads,optimistic_approval_fraction_valid_candidates,reference_safe_missed_fraction_valid_workloads,reference_safe_missed_fraction_valid_candidates,false_positive_rate_valid_workloads,false_positive_rate_valid_candidates,E_approval_coverage_valid_workloads,E_approval_coverage_valid_candidates,both_decision_coverage_valid_workloads,both_decision_coverage_valid_candidates,BS_fraction_valid_workloads,BS_fraction_valid_candidates,BU_fraction_valid_workloads,BU_fraction_valid_candidates,O_fraction_valid_workloads,O_fraction_valid_candidates,C_fraction_valid_workloads,C_fraction_valid_candidates,attainment_valid_workloads,attainment_valid_candidates
G0,h105,0,S6,service,candidate_raw_counts,25,0,0,2,46,73,27,25,0,0.0,0,25,,0.07407407407407407,2,27,,,0,0,zero denominator,0.3424657534246575,25,73,,0.3698630136986301,27,73,,0.9259259259259259,25,27,,0.0,0,27,,0.0,0,27,,0.07407407407407407,2,27,,-0.015873015873015876,0.015873015873015876,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h105,1,S6,service,candidate_raw_counts,24,1,0,2,46,73,27,24,0,0.0,0,24,,0.07692307692307693,2,26,,0.0,0,1,,0.3287671232876712,24,73,,0.3698630136986301,27,73,,0.8888888888888888,24,27,,0.037037037037037035,1,27,,0.0,0,27,,0.07407407407407407,2,27,,-0.015873015873015876,0.015873015873015876,0.07142857142857151,,present,,,,,,,,,,,,,,,,,,,,
G0,h105,2,S6,service,candidate_raw_counts,24,3,0,0,46,73,27,24,0,0.0,0,24,,0.0,0,24,,0.0,0,3,,0.3287671232876712,24,73,,0.3698630136986301,27,73,,0.8888888888888888,24,27,,0.1111111111111111,3,27,,0.0,0,27,,0.0,0,27,,-0.010582010582010578,0.010582010582010578,0.0714285714285714,,present,,,,,,,,,,,,,,,,,,,,
G0,h105,ALL,S6,service,pooled_counts,123,4,0,8,230,365,135,123,0,0.0,0,123,,0.061068702290076333,8,131,,0.0,0,4,,0.336986301369863,123,365,,0.3698630136986301,135,365,,0.9111111111111111,123,135,,0.02962962962962963,4,135,,0.0,0,135,,0.05925925925925926,8,135,,-0.011111111111111113,0.01216931216931217,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h105,ALL,S6,service,equal_candidate_equal_workload_macro,,,,,,,,,,0.0,,,,0.059829059829059825,,,,0.0,,,,0.336986301369863,,,,0.3698630136986301,,,,0.9111111111111111,,,,0.029629629629629627,,,,0.0,,,,0.059259259259259255,,,,-0.011111111111111113,0.01216931216931217,0.0,,,1,5,1,5,1,2,1,5,1,5,1,5,1,5,1,5,1,5,1,5
G0,h105,-2,S6,latency_only,candidate_raw_counts,25,0,0,2,0,27,27,25,0,0.0,0,25,,0.07407407407407407,2,27,,,0,0,zero denominator,0.9259259259259259,25,27,,1.0,27,27,,0.9259259259259259,25,27,,0.0,0,27,,0.0,0,27,,0.07407407407407407,2,27,,-0.007936507936507941,0.007936507936507941,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h105,-1,S6,latency_only,candidate_raw_counts,25,0,0,2,0,27,27,25,0,0.0,0,25,,0.07407407407407407,2,27,,,0,0,zero denominator,0.9259259259259259,25,27,,1.0,27,27,,0.9259259259259259,25,27,,0.0,0,27,,0.0,0,27,,0.07407407407407407,2,27,,-0.005291005291005297,0.010582010582010585,0.0714285714285714,,present,,,,,,,,,,,,,,,,,,,,
G0,h105,0,S6,latency_only,candidate_raw_counts,25,0,0,2,0,27,27,25,0,0.0,0,25,,0.07407407407407407,2,27,,,0,0,zero denominator,0.9259259259259259,25,27,,1.0,27,27,,0.9259259259259259,25,27,,0.0,0,27,,0.0,0,27,,0.07407407407407407,2,27,,-0.015873015873015876,0.015873015873015876,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h105,1,S6,latency_only,candidate_raw_counts,24,1,0,2,0,27,27,24,0,0.0,0,24,,0.07692307692307693,2,26,,0.0,0,1,,0.8888888888888888,24,27,,1.0,27,27,,0.8888888888888888,24,27,,0.037037037037037035,1,27,,0.0,0,27,,0.07407407407407407,2,27,,-0.015873015873015876,0.015873015873015876,0.07142857142857151,,present,,,,,,,,,,,,,,,,,,,,
G0,h105,2,S6,latency_only,candidate_raw_counts,24,3,0,0,0,27,27,24,0,0.0,0,24,,0.0,0,24,,0.0,0,3,,0.8888888888888888,24,27,,1.0,27,27,,0.8888888888888888,24,27,,0.1111111111111111,3,27,,0.0,0,27,,0.0,0,27,,-0.010582010582010578,0.010582010582010578,0.0714285714285714,,present,,,,,,,,,,,,,,,,,,,,
G0,h105,ALL,S6,latency_only,pooled_counts,123,4,0,8,0,135,135,123,0,0.0,0,123,,0.061068702290076333,8,131,,0.0,0,4,,0.9111111111111111,123,135,,1.0,135,135,,0.9111111111111111,123,135,,0.02962962962962963,4,135,,0.0,0,135,,0.05925925925925926,8,135,,-0.011111111111111113,0.01216931216931217,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h105,ALL,S6,latency_only,equal_candidate_equal_workload_macro,,,,,,,,,,0.0,,,,0.059829059829059825,,,,0.0,,,,0.9111111111111111,,,,1.0,,,,0.9111111111111111,,,,0.029629629629629627,,,,0.0,,,,0.059259259259259255,,,,-0.011111111111111113,0.01216931216931217,0.0,,,1,5,1,5,1,2,1,5,1,5,1,5,1,5,1,5,1,5,1,5
G0,h105,-2,S6,near_boundary,candidate_raw_counts,25,0,0,2,18,45,27,25,0,0.0,0,25,,0.07407407407407407,2,27,,,0,0,zero denominator,0.5555555555555556,25,45,,0.6,27,45,,0.9259259259259259,25,27,,0.0,0,27,,0.0,0,27,,0.07407407407407407,2,27,,-0.007936507936507941,0.007936507936507941,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h105,-1,S6,near_boundary,candidate_raw_counts,25,0,0,2,37,64,27,25,0,0.0,0,25,,0.07407407407407407,2,27,,,0,0,zero denominator,0.390625,25,64,,0.421875,27,64,,0.9259259259259259,25,27,,0.0,0,27,,0.0,0,27,,0.07407407407407407,2,27,,-0.005291005291005297,0.010582010582010585,0.0714285714285714,,present,,,,,,,,,,,,,,,,,,,,
G0,h105,0,S6,near_boundary,candidate_raw_counts,25,0,0,2,46,73,27,25,0,0.0,0,25,,0.07407407407407407,2,27,,,0,0,zero denominator,0.3424657534246575,25,73,,0.3698630136986301,27,73,,0.9259259259259259,25,27,,0.0,0,27,,0.0,0,27,,0.07407407407407407,2,27,,-0.015873015873015876,0.015873015873015876,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h105,1,S6,near_boundary,candidate_raw_counts,24,1,0,2,46,73,27,24,0,0.0,0,24,,0.07692307692307693,2,26,,0.0,0,1,,0.3287671232876712,24,73,,0.3698630136986301,27,73,,0.8888888888888888,24,27,,0.037037037037037035,1,27,,0.0,0,27,,0.07407407407407407,2,27,,-0.015873015873015876,0.015873015873015876,0.07142857142857151,,present,,,,,,,,,,,,,,,,,,,,
G0,h105,2,S6,near_boundary,candidate_raw_counts,24,2,0,0,45,71,26,24,0,0.0,0,24,,0.0,0,24,,0.0,0,2,,0.3380281690140845,24,71,,0.36619718309859156,26,71,,0.9230769230769231,24,26,,0.07692307692307693,2,26,,0.0,0,26,,0.0,0,26,,-0.005494505494505492,0.005494505494505492,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h105,ALL,S6,near_boundary,pooled_counts,123,3,0,8,192,326,134,123,0,0.0,0,123,,0.061068702290076333,8,131,,0.0,0,3,,0.3773006134969325,123,326,,0.4110429447852761,134,326,,0.917910447761194,123,134,,0.022388059701492536,3,134,,0.0,0,134,,0.05970149253731343,8,134,,-0.010127931769722816,0.01119402985074627,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h105,ALL,S6,near_boundary,equal_candidate_equal_workload_macro,,,,,,,,,,0.0,,,,0.059829059829059825,,,,0.0,,,,0.3910883202563938,,,,0.42555964209917035,,,,0.9179487179487179,,,,0.022792022792022793,,,,0.0,,,,0.059259259259259255,,,,-0.010093610093610096,0.011151811151811153,0.0,,,1,5,1,5,1,2,1,5,1,5,1,5,1,5,1,5,1,5,1,5
G0,h106,-2,S1,service,candidate_raw_counts,0,37,0,0,26,63,37,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,37,,0.0,0,63,,0.5873015873015873,37,63,,0.0,0,37,,1.0,37,37,,0.0,0,37,,0.0,0,37,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h106,-1,S1,service,candidate_raw_counts,0,37,0,0,26,63,37,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,37,,0.0,0,63,,0.5873015873015873,37,63,,0.0,0,37,,1.0,37,37,,0.0,0,37,,0.0,0,37,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h106,0,S1,service,candidate_raw_counts,0,37,0,0,26,63,37,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,37,,0.0,0,63,,0.5873015873015873,37,63,,0.0,0,37,,1.0,37,37,,0.0,0,37,,0.0,0,37,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h106,1,S1,service,candidate_raw_counts,0,37,0,0,26,63,37,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,37,,0.0,0,63,,0.5873015873015873,37,63,,0.0,0,37,,1.0,37,37,,0.0,0,37,,0.0,0,37,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h106,2,S1,service,candidate_raw_counts,0,37,0,0,26,63,37,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,37,,0.0,0,63,,0.5873015873015873,37,63,,0.0,0,37,,1.0,37,37,,0.0,0,37,,0.0,0,37,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h106,ALL,S1,service,pooled_counts,0,185,0,0,130,315,185,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,185,,0.0,0,315,,0.5873015873015873,185,315,,0.0,0,185,,1.0,185,185,,0.0,0,185,,0.0,0,185,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h106,ALL,S1,service,equal_candidate_equal_workload_macro,,,,,,,,,,,,,all denominators zero,,,,all denominators zero,0.0,,,,0.0,,,,0.5873015873015873,,,,0.0,,,,1.0,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,,0,0,0,0,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5
G0,h106,-2,S1,latency_only,candidate_raw_counts,0,37,0,0,0,37,37,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,37,,0.0,0,37,,1.0,37,37,,0.0,0,37,,1.0,37,37,,0.0,0,37,,0.0,0,37,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h106,-1,S1,latency_only,candidate_raw_counts,0,37,0,0,0,37,37,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,37,,0.0,0,37,,1.0,37,37,,0.0,0,37,,1.0,37,37,,0.0,0,37,,0.0,0,37,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h106,0,S1,latency_only,candidate_raw_counts,0,37,0,0,0,37,37,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,37,,0.0,0,37,,1.0,37,37,,0.0,0,37,,1.0,37,37,,0.0,0,37,,0.0,0,37,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h106,1,S1,latency_only,candidate_raw_counts,0,37,0,0,0,37,37,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,37,,0.0,0,37,,1.0,37,37,,0.0,0,37,,1.0,37,37,,0.0,0,37,,0.0,0,37,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h106,2,S1,latency_only,candidate_raw_counts,0,37,0,0,0,37,37,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,37,,0.0,0,37,,1.0,37,37,,0.0,0,37,,1.0,37,37,,0.0,0,37,,0.0,0,37,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h106,ALL,S1,latency_only,pooled_counts,0,185,0,0,0,185,185,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,185,,0.0,0,185,,1.0,185,185,,0.0,0,185,,1.0,185,185,,0.0,0,185,,0.0,0,185,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h106,ALL,S1,latency_only,equal_candidate_equal_workload_macro,,,,,,,,,,,,,all denominators zero,,,,all denominators zero,0.0,,,,0.0,,,,1.0,,,,0.0,,,,1.0,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,,0,0,0,0,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5
G0,h106,-2,S1,near_boundary,candidate_raw_counts,0,0,0,0,0,0,0,0,0,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,,,no both-attainment-defined points,absent,,,,,,,,,,,,,,,,,,,,
G0,h106,-1,S1,near_boundary,candidate_raw_counts,0,0,0,0,0,0,0,0,0,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,,,no both-attainment-defined points,absent,,,,,,,,,,,,,,,,,,,,
G0,h106,0,S1,near_boundary,candidate_raw_counts,0,0,0,0,0,0,0,0,0,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,,,no both-attainment-defined points,absent,,,,,,,,,,,,,,,,,,,,
G0,h106,1,S1,near_boundary,candidate_raw_counts,0,0,0,0,0,0,0,0,0,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,,,no both-attainment-defined points,absent,,,,,,,,,,,,,,,,,,,,
G0,h106,2,S1,near_boundary,candidate_raw_counts,0,0,0,0,0,0,0,0,0,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,,,no both-attainment-defined points,absent,,,,,,,,,,,,,,,,,,,,
G0,h106,ALL,S1,near_boundary,pooled_counts,0,0,0,0,0,0,0,0,0,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,,,no both-attainment-defined points,absent,,,,,,,,,,,,,,,,,,,,
G0,h106,ALL,S1,near_boundary,equal_candidate_equal_workload_macro,,,,,,,,,,,,,all denominators zero,,,,all denominators zero,,,,all denominators zero,,,,all denominators zero,,,,all denominators zero,,,,all denominators zero,,,,all denominators zero,,,,all denominators zero,,,,all denominators zero,,,,empty applicable subset,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G0,h106,-2,S2,service,candidate_raw_counts,0,37,0,0,26,63,37,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,37,,0.0,0,63,,0.5873015873015873,37,63,,0.0,0,37,,1.0,37,37,,0.0,0,37,,0.0,0,37,,0.009928295642581346,0.02978488692774408,0.10204081632653061,,present,,,,,,,,,,,,,,,,,,,,
G0,h106,-1,S2,service,candidate_raw_counts,0,37,0,0,26,63,37,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,37,,0.0,0,63,,0.5873015873015873,37,63,,0.0,0,37,,1.0,37,37,,0.0,0,37,,0.0,0,37,,0.018753447324875886,0.03419746276889135,0.1224489795918367,,present,,,,,,,,,,,,,,,,,,,,
G0,h106,0,S2,service,candidate_raw_counts,0,37,0,0,26,63,37,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,37,,0.0,0,63,,0.5873015873015873,37,63,,0.0,0,37,,1.0,37,37,,0.0,0,37,,0.0,0,37,,0.035300606729178154,0.04743519029233315,0.18367346938775514,,present,,,,,,,,,,,,,,,,,,,,
G0,h106,1,S2,service,candidate_raw_counts,0,37,0,0,26,63,37,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,37,,0.0,0,63,,0.5873015873015873,37,63,,0.0,0,37,,1.0,37,37,,0.0,0,37,,0.0,0,37,,0.03254274682846111,0.04467733039161611,0.18367346938775508,,present,,,,,,,,,,,,,,,,,,,,
G0,h106,2,S2,service,candidate_raw_counts,0,37,0,0,26,63,37,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,37,,0.0,0,63,,0.5873015873015873,37,63,,0.0,0,37,,1.0,37,37,,0.0,0,37,,0.0,0,37,,0.04081632653061224,0.04743519029233316,0.20408163265306123,,present,,,,,,,,,,,,,,,,,,,,
G0,h106,ALL,S2,service,pooled_counts,0,185,0,0,130,315,185,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,185,,0.0,0,315,,0.5873015873015873,185,315,,0.0,0,185,,1.0,185,185,,0.0,0,185,,0.0,0,185,,0.027468284611141747,0.040706012134583566,0.16326530612244897,,present,,,,,,,,,,,,,,,,,,,,
G0,h106,ALL,S2,service,equal_candidate_equal_workload_macro,,,,,,,,,,,,,all denominators zero,,,,all denominators zero,0.0,,,,0.0,,,,0.5873015873015873,,,,0.0,,,,1.0,,,,0.0,,,,0.0,,,,0.027468284611141747,0.040706012134583566,0.16326530612244897,,,0,0,0,0,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5
G0,h106,-2,S2,latency_only,candidate_raw_counts,0,37,0,0,0,37,37,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,37,,0.0,0,37,,1.0,37,37,,0.0,0,37,,1.0,37,37,,0.0,0,37,,0.0,0,37,,0.009928295642581346,0.02978488692774408,0.10204081632653061,,present,,,,,,,,,,,,,,,,,,,,
G0,h106,-1,S2,latency_only,candidate_raw_counts,0,37,0,0,0,37,37,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,37,,0.0,0,37,,1.0,37,37,,0.0,0,37,,1.0,37,37,,0.0,0,37,,0.0,0,37,,0.018753447324875886,0.03419746276889135,0.1224489795918367,,present,,,,,,,,,,,,,,,,,,,,
G0,h106,0,S2,latency_only,candidate_raw_counts,0,37,0,0,0,37,37,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,37,,0.0,0,37,,1.0,37,37,,0.0,0,37,,1.0,37,37,,0.0,0,37,,0.0,0,37,,0.035300606729178154,0.04743519029233315,0.18367346938775514,,present,,,,,,,,,,,,,,,,,,,,
G0,h106,1,S2,latency_only,candidate_raw_counts,0,37,0,0,0,37,37,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,37,,0.0,0,37,,1.0,37,37,,0.0,0,37,,1.0,37,37,,0.0,0,37,,0.0,0,37,,0.03254274682846111,0.04467733039161611,0.18367346938775508,,present,,,,,,,,,,,,,,,,,,,,
G0,h106,2,S2,latency_only,candidate_raw_counts,0,37,0,0,0,37,37,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,37,,0.0,0,37,,1.0,37,37,,0.0,0,37,,1.0,37,37,,0.0,0,37,,0.0,0,37,,0.04081632653061224,0.04743519029233316,0.20408163265306123,,present,,,,,,,,,,,,,,,,,,,,
G0,h106,ALL,S2,latency_only,pooled_counts,0,185,0,0,0,185,185,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,185,,0.0,0,185,,1.0,185,185,,0.0,0,185,,1.0,185,185,,0.0,0,185,,0.0,0,185,,0.027468284611141747,0.040706012134583566,0.16326530612244897,,present,,,,,,,,,,,,,,,,,,,,
G0,h106,ALL,S2,latency_only,equal_candidate_equal_workload_macro,,,,,,,,,,,,,all denominators zero,,,,all denominators zero,0.0,,,,0.0,,,,1.0,,,,0.0,,,,1.0,,,,0.0,,,,0.0,,,,0.027468284611141747,0.040706012134583566,0.16326530612244897,,,0,0,0,0,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5
G0,h106,-2,S2,near_boundary,candidate_raw_counts,0,0,0,0,0,0,0,0,0,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,,,no both-attainment-defined points,absent,,,,,,,,,,,,,,,,,,,,
G0,h106,-1,S2,near_boundary,candidate_raw_counts,0,0,0,0,0,0,0,0,0,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,,,no both-attainment-defined points,absent,,,,,,,,,,,,,,,,,,,,
G0,h106,0,S2,near_boundary,candidate_raw_counts,0,0,0,0,0,0,0,0,0,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,,,no both-attainment-defined points,absent,,,,,,,,,,,,,,,,,,,,
G0,h106,1,S2,near_boundary,candidate_raw_counts,0,0,0,0,0,0,0,0,0,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,,,no both-attainment-defined points,absent,,,,,,,,,,,,,,,,,,,,
G0,h106,2,S2,near_boundary,candidate_raw_counts,0,0,0,0,0,0,0,0,0,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,,,no both-attainment-defined points,absent,,,,,,,,,,,,,,,,,,,,
G0,h106,ALL,S2,near_boundary,pooled_counts,0,0,0,0,0,0,0,0,0,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,,,no both-attainment-defined points,absent,,,,,,,,,,,,,,,,,,,,
G0,h106,ALL,S2,near_boundary,equal_candidate_equal_workload_macro,,,,,,,,,,,,,all denominators zero,,,,all denominators zero,,,,all denominators zero,,,,all denominators zero,,,,all denominators zero,,,,all denominators zero,,,,all denominators zero,,,,all denominators zero,,,,all denominators zero,,,,empty applicable subset,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G0,h106,-2,S3,service,candidate_raw_counts,0,37,0,0,26,63,37,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,37,,0.0,0,63,,0.5873015873015873,37,63,,0.0,0,37,,1.0,37,37,,0.0,0,37,,0.0,0,37,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h106,-1,S3,service,candidate_raw_counts,0,37,0,0,26,63,37,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,37,,0.0,0,63,,0.5873015873015873,37,63,,0.0,0,37,,1.0,37,37,,0.0,0,37,,0.0,0,37,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h106,0,S3,service,candidate_raw_counts,0,37,0,0,26,63,37,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,37,,0.0,0,63,,0.5873015873015873,37,63,,0.0,0,37,,1.0,37,37,,0.0,0,37,,0.0,0,37,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h106,1,S3,service,candidate_raw_counts,0,37,0,0,26,63,37,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,37,,0.0,0,63,,0.5873015873015873,37,63,,0.0,0,37,,1.0,37,37,,0.0,0,37,,0.0,0,37,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h106,2,S3,service,candidate_raw_counts,0,37,0,0,26,63,37,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,37,,0.0,0,63,,0.5873015873015873,37,63,,0.0,0,37,,1.0,37,37,,0.0,0,37,,0.0,0,37,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h106,ALL,S3,service,pooled_counts,0,185,0,0,130,315,185,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,185,,0.0,0,315,,0.5873015873015873,185,315,,0.0,0,185,,1.0,185,185,,0.0,0,185,,0.0,0,185,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h106,ALL,S3,service,equal_candidate_equal_workload_macro,,,,,,,,,,,,,all denominators zero,,,,all denominators zero,0.0,,,,0.0,,,,0.5873015873015873,,,,0.0,,,,1.0,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,,0,0,0,0,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5
G0,h106,-2,S3,latency_only,candidate_raw_counts,0,37,0,0,0,37,37,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,37,,0.0,0,37,,1.0,37,37,,0.0,0,37,,1.0,37,37,,0.0,0,37,,0.0,0,37,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h106,-1,S3,latency_only,candidate_raw_counts,0,37,0,0,0,37,37,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,37,,0.0,0,37,,1.0,37,37,,0.0,0,37,,1.0,37,37,,0.0,0,37,,0.0,0,37,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h106,0,S3,latency_only,candidate_raw_counts,0,37,0,0,0,37,37,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,37,,0.0,0,37,,1.0,37,37,,0.0,0,37,,1.0,37,37,,0.0,0,37,,0.0,0,37,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h106,1,S3,latency_only,candidate_raw_counts,0,37,0,0,0,37,37,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,37,,0.0,0,37,,1.0,37,37,,0.0,0,37,,1.0,37,37,,0.0,0,37,,0.0,0,37,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h106,2,S3,latency_only,candidate_raw_counts,0,37,0,0,0,37,37,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,37,,0.0,0,37,,1.0,37,37,,0.0,0,37,,1.0,37,37,,0.0,0,37,,0.0,0,37,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
