group,shift,intensity,origin,status,sla,semantics,point_record,evaluator_safe,reference_safe,evaluator_first_violation_count,reference_violation_type,reference_violating_requests,reference_request_count,reference_violating_request_fraction,reference_max_ttft_excess_s,reference_max_tpot_excess_s
h104-o700-d120-heterogeneous-fast,2,1.024,stage3_reuse,ok,TTFT5.2_TPOT5,raw,8b196431ca8b0533e60edee75f27dea77235c97a8c93ceb5eed2c5d04e763a47,False,True,8,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,1,0.2791699796,stage4_new,ok,TTFT5.2_TPOT5,raw,8ba0df2587fc7d9602e92706634360968fc6d571b7dbc656b71120da13c4572f,True,True,0,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,0,5.3118548159,stage3_reuse,ok,TTFT5.2_TPOT5,raw,8f4afdb2409a5dd466ec1effb93783f36a9919a489bdd404f620979b9c8e8ec9,False,True,1,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,-1,1.1166799183,stage3_reuse,ok,TTFT5.2_TPOT5,raw,8f8c713f80f2e3aaac5a15b2dedb6148ed4cd89a2d537e8d86f1b82ff6955642,False,True,8,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,-2,1.166119562,stage3_reuse,ok,TTFT5.2_TPOT5,raw,945c888c9e9a73f5964ba5d58e782df66465a63ce560d717d8a8df24545e1293,False,True,8,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,0,5.0866495983,stage4_new,ok,TTFT5.2_TPOT5,raw,959d2e3eff6a08520938e88e31fe8040ad4c0bd5bf84bdfcd57af46da90e7263,False,True,1,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,-1,0.256,stage3_reuse,ok,TTFT5.2_TPOT5,raw,977ca2f1faa3a0182e53d87aa81d9297acd67bf67394ebe7bf2a315db8122661,True,True,0,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,0,0.3044370215,stage4_new,ok,TTFT5.2_TPOT5,raw,97af46afeeb2245b67d3a0401bacd6f0f288e8cb763f8f53f7c8b1677e29e818,False,True,16,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,2,0.0036680161,stage3_reuse,ok,TTFT5.2_TPOT5,raw,9829bd73a09f3a36a9c6c380b8eee8b511d09754d637d7278e041e2ed514bc7a,True,True,0,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,0,1.2716623996,stage3_reuse,ok,TTFT5.2_TPOT5,raw,9854facbe0202e3a7db1dd56f9a48941889d56d816cab73f30cef7b4c0c34966,False,True,8,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,1,1.1166799183,stage3_reuse,ok,TTFT5.2_TPOT5,raw,9871cd5141825453d1c996c1e0427ec68b6a014e901b88c277d7bd2b8f124816,False,True,8,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,1,0.002,stage3_reuse,ok,TTFT5.2_TPOT5,raw,98b7c81e40ef437faf4e245f4ca315903bd9101c837e6c2093bf3f5bcb7c01fe,True,True,0,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,1,0.3044370215,stage4_new,ok,TTFT5.2_TPOT5,raw,99d376a0a67833d1f659806b64e7e333bbe98c5a8f96dc8afca7e688d98fde34,False,True,16,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,-1,6.3168955409,stage3_reuse,ok,TTFT5.2_TPOT5,raw,9a9a0a5c7c02484571e19825c2f965ca01b5f5b2d8cfff026609474d704ff1ef,False,False,1,TTFT only,4,81,0.04938271604938271,0.4712637788102185,0.0
h104-o700-d120-heterogeneous-fast,0,6.0490798938,stage3_reuse,ok,TTFT5.2_TPOT5,raw,9c92b2bd98c75a52968fdf5a7fdd2c89a87ef465599156a64d75497f1db27721,False,True,1,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,2,5.0866495983,stage4_new,ok,TTFT5.2_TPOT5,raw,9c97a51f97cb9be199551ed44f3183b2afebac7fb69dbb38aac44648a255c70c,False,True,1,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,-1,1.2444132967,stage3_reuse,ok,TTFT5.2_TPOT5,raw,9d1a116760f1f910e84f9091f4bfb990c689f626752ac9fcbcbeb1fa0ec8ce34,False,True,8,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,-2,5.0866495983,stage4_new,ok,TTFT5.2_TPOT5,raw,9e57a451fb6fd23e84107170d494194ab7accc4c24432cc560d25d059b04b106,False,True,1,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,0,0.002,stage3_reuse,ok,TTFT5.2_TPOT5,raw,9eb11f0040c44cc000b1e6c364b0f1781c90294d8fecc4192226bad0eb480f8c,True,True,0,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,0,0.0032209806,stage3_reuse,ok,TTFT5.2_TPOT5,raw,9eb2809df7b59932fa8c594f6f70c391ece8649925d567760dddc93231f23179,True,True,0,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,2,0.3044370215,stage4_new,ok,TTFT5.2_TPOT5,raw,9fc360890aabf6a2df0f64dbd973a5327a5403ead90e8b67b064340241a68eae,False,True,17,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,2,0.2915298905,stage4_new,ok,TTFT5.2_TPOT5,raw,a0c834df8b34d1d992cf4accea0d1760d09fb2478032ca0805ab2125a03eee65,True,True,0,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,2,5.1980327207,stage4_new,ok,TTFT5.2_TPOT5,raw,a1e0a8ac898c521069509ce73657b97721930650ad8fe21262169890fc3e3c5a,False,True,1,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,-2,6.7410144386,stage3_reuse,ok,TTFT5.2_TPOT5,raw,a60365a1e696cd0b073deb55b7cc5c0782f2e5178c32f3bdc869ecd27560bc51,False,False,1,TTFT only,45,81,0.5555555555555556,2.890628477410538,0.0
h104-o700-d120-heterogeneous-fast,-1,0.362038672,stage4_new,ok,TTFT5.2_TPOT5,raw,a6ffabaee5cc0aca11905ae668d06971ba214d223e7caf657e8c6304e9c66b20,False,True,20,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,0,0.001,stage3_reuse,ok,TTFT5.2_TPOT5,raw,a8ab7d340229ab49c4eaf90797dfe04e68ecf5a969b367abdb591a94acc43bd6,True,True,0,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,-2,1.327963704,stage3_reuse,ok,TTFT5.2_TPOT5,raw,aa33150fe00cf59b6d0a1098978c9f41ee3d3a261221c67d36cbe7aab02ac5ae,False,True,8,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,2,0.0035125043,stage3_reuse,ok,TTFT5.2_TPOT5,raw,aaaae04bf37d7c636a8ea705d2cd7f9b19b3a302458b3264d96a54b5470560c7,True,True,0,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,-1,0.0035894181,stage3_reuse,ok,TTFT5.2_TPOT5,raw,ab03273bc4efede196076b1d42f862da5b4c5ce0c56100157442b5a40fed8cd7,True,True,0,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,-1,6.4552175416,stage4_new,ok,TTFT5.2_TPOT5,raw,ab61f126388e6f82f02c94c4df0b5adb1002adf04447d5a3f7614c0602208b59,False,False,1,TTFT only,9,81,0.1111111111111111,0.8049963735341983,0.0
h104-o700-d120-heterogeneous-fast,-2,1.2716623996,stage3_reuse,ok,TTFT5.2_TPOT5,raw,ab6b16c32e1057ffe6e0554292bf874fb7dd897a32e40a343ffca35d2bea1618,False,True,8,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,2,1.1166799183,stage3_reuse,ok,TTFT5.2_TPOT5,raw,ad1316a1bfccdffce2ca67fb0cec51abb9f5fd4b800223d2ba901ef3c559e17c,False,True,8,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,0,0.2791699796,stage4_new,ok,TTFT5.2_TPOT5,raw,ad71d65b52d209b45ad97dec8e223433fb8b4d98b00a65af08581b403f4de495,True,True,0,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,-1,6.7410144386,stage3_reuse,ok,TTFT5.2_TPOT5,raw,aea8498d7f4f5ddbdef3eb95647fa13af01ce37be66f885b0526b5b3e17ee1f8,False,False,1,TTFT only,13,81,0.16049382716049382,1.316502541410479,0.0
h104-o700-d120-heterogeneous-fast,0,8.192,stage3_reuse,ok,TTFT5.2_TPOT5,raw,aee29b921356cd6c05a72b967dba3bfd24bf838f2ce6b29f7fa7b172450fca90,False,False,1,TTFT only,44,81,0.5432098765432098,2.391483155409629,0.0
h104-o700-d120-heterogeneous-fast,1,0.2979135639,stage4_new,ok,TTFT5.2_TPOT5,raw,af0ecca5e996f37cf7a7917eb7a06c97d1066aecfdd00d79ad6a36f6fa97ce22,True,True,0,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,-1,0.0032209806,stage3_reuse,ok,TTFT5.2_TPOT5,raw,af1f71b08a7ef2d20bc2b818b34a94dfd866dce4419f7f3862723f45a012cad1,True,True,0,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,-2,0.002,stage3_reuse,ok,TTFT5.2_TPOT5,raw,b0bd1d8dc306a0f945250422bf02eee5f923383e00344922134264d6ff0b0aaa,True,True,0,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,2,0.0032209806,stage3_reuse,ok,TTFT5.2_TPOT5,raw,b2408703eec373b4173e793a6b15ff5aef4346844651a741034a16387722927a,True,True,0,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,-1,2.048,stage3_reuse,ok,TTFT5.2_TPOT5,raw,b4ea9cf3069bd8489f92417b49853eb2a83af6964cd91bc8c3f68e045868a07f,False,True,1,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,2,65.536,stage3_reuse,ok,TTFT5.2_TPOT5,raw,b6e68adbcb22973ac37fb30d82f0a00e3e94bb81aa871dfdad81d8eeedbe509c,False,False,1,TTFT only,72,81,0.8888888888888888,15.997668710588275,0.0
h104-o700-d120-heterogeneous-fast,-1,0.0028284271,stage3_reuse,ok,TTFT5.2_TPOT5,raw,b7379868c2466cb1bc12cb0b94cd23982671767eff3eda88ce096a99aa4f3f34,True,True,0,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,0,65.536,stage3_reuse,ok,TTFT5.2_TPOT5,raw,b819e4b6786a5a6bb3c7541b56855efa83f38c98f28ca1bcc18081fd2a79db7c,False,False,1,TTFT only,72,81,0.8888888888888888,14.450144644988217,0.0
h104-o700-d120-heterogeneous-fast,-1,5.6684948766,stage4_new,ok,TTFT5.2_TPOT5,raw,b862e0d57c7421c7c1e0430f291e3a52507d1a9e844a06d541df2b96ccbc7322,False,True,1,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,-1,6.1815374955,stage3_reuse,ok,TTFT5.2_TPOT5,raw,b8790eb614cefd9cddb117903828fbcb7052af725a0a7fafce6b033f2dea341a,False,False,1,TTFT only,1,81,0.012345679012345678,0.17600383534491115,0.0
h104-o700-d120-heterogeneous-fast,-1,0.3044370215,stage4_new,ok,TTFT5.2_TPOT5,raw,b8c4904688485bea487d5f17c667c2043bbc87ea88c28e3303b75c32892ddc88,False,True,16,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,0,1.4481546879,stage3_reuse,ok,TTFT5.2_TPOT5,raw,b957f3623fcadea146f5b509d13dd661a23a7655224e00b8d1f38a0dafd9b576,False,True,9,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,0,0.004,stage3_reuse,ok,TTFT5.2_TPOT5,raw,ba3c53562cbb78a45024ce049f472927cc53f066a12ae91c166ffc2f4c0d8e79,True,True,0,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,1,0.004,stage3_reuse,ok,TTFT5.2_TPOT5,raw,bbcfa6b42d29512d90355f4374adaf71382cfd95cafaec1c2a0d20559fbf811f,True,True,0,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,-2,0.362038672,stage4_new,ok,TTFT5.2_TPOT5,raw,bd17983e36d4c48c051177977b541842df38a6b13e3d1ff7d2180a1830a0e38b,False,True,19,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,2,0.2979135639,stage4_new,ok,TTFT5.2_TPOT5,raw,bdcb82d5bc44ce08c48ae195e47a08a84e4cdd8c9ae731457b41ee69c73bd124,True,True,0,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,-2,0.0035125043,stage3_reuse,ok,TTFT5.2_TPOT5,raw,beb0e3faa13cd2af045b7834eb518b37689db7de548b49f730086377f2e81942,True,True,0,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,0,6.5965683997,stage3_reuse,ok,TTFT5.2_TPOT5,raw,bfc99812ac602fc6057afd4f0764d11060dc833bd843e06b9dba97d4a54ff4d7,False,True,1,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,-2,1.4481546879,stage3_reuse,ok,TTFT5.2_TPOT5,raw,c0a8128c75694f47cb95d7f19db0175d9ea95bd32e0a07e71b50e48a68479241,False,True,9,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,1,4.096,stage3_reuse,ok,TTFT5.2_TPOT5,raw,c1582e7ad1bccf3be3979828725c692840034e6f79554e5dd0bfde8129c14163,False,True,1,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,1,0.016,stage3_reuse,ok,TTFT5.2_TPOT5,raw,c4873d75c9067ae5ccae36986fa264bdb79018f129f35d46970fb9bce295c093,True,True,0,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,-2,0.0031519616,stage3_reuse,ok,TTFT5.2_TPOT5,raw,c523ce5b5fccd9ce78737d688fa8bcc5cda5b7c9cf1685dcb9ba7b1f17047746,True,True,0,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,1,1.2716623996,stage3_reuse,ok,TTFT5.2_TPOT5,raw,c633ea8712cbdfa97aee9ddbd6834e63c174b0a8cd4051685aa6bcb6cc833d2b,False,True,8,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,0,5.1980327207,stage4_new,ok,TTFT5.2_TPOT5,raw,c65fa2ec02be7733bc768014333ef9cc5e340c33e1540356c768cc3e48c843b4,False,True,1,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,-2,5.7926187515,stage3_reuse,ok,TTFT5.2_TPOT5,raw,c662b8807b4364432045f12743215bc72daa29d6c1a676d27f70ba349e076eaa,False,False,1,TTFT only,8,81,0.09876543209876543,0.687771097383223,0.0
h104-o700-d120-heterogeneous-fast,2,0.004,stage3_reuse,ok,TTFT5.2_TPOT5,raw,c67c0380e2685a957b17ad520390a4d4a1b12dc0611822749d4dbfb5eb8db6c3,True,True,0,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,-2,0.016,stage3_reuse,ok,TTFT5.2_TPOT5,raw,c8511ee9de8b1d93ae37958652f8f14cf83b8c6c0ca87bb166a0382ce327f845,True,True,0,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,-2,6.5965683997,stage3_reuse,ok,TTFT5.2_TPOT5,raw,c8d8bf4dd22116304483599e61b87a1cf6c52df0f15151ae93ae3b5cb35f5556,False,False,1,TTFT only,38,81,0.4691358024691358,2.5517997986525707,0.0
h104-o700-d120-heterogeneous-fast,2,5.4281692904,stage3_reuse,ok,TTFT5.2_TPOT5,raw,c9676e1b1b19fd9300e95873eccc04497c9c9c240bb02c878570e6f0e413b89c,False,True,1,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,1,1.2444132967,stage3_reuse,ok,TTFT5.2_TPOT5,raw,c9a7719697a3da9076261e3a302167f744ec2a9acba4f250ce4d83540a6e43d0,False,True,8,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,2,6.8886234338,stage3_reuse,ok,TTFT5.2_TPOT5,raw,caa8eba5cae4739d06224de5e0dd6545bab88e0452b235ab0d1ffe2b86e81714,False,False,1,TTFT only,15,81,0.18518518518518517,1.4508891899343688,0.0
h104-o700-d120-heterogeneous-fast,2,0.362038672,stage4_new,ok,TTFT5.2_TPOT5,raw,caf925c2356b485637fae239e5d02fa8cc9f7645dbe143c7eaa9702df7e33aef,False,True,22,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,-2,5.6684948766,stage4_new,ok,TTFT5.2_TPOT5,raw,cbcf54f4842a2f2a603274bc6e35cc6632d5daa7849a760f1b9d34c9faed222d,False,False,1,TTFT only,3,81,0.037037037037037035,0.3336725804854872,0.0
h104-o700-d120-heterogeneous-fast,0,6.1815374955,stage3_reuse,ok,TTFT5.2_TPOT5,raw,cc8514f1e9ea3247d93fd0d894276387727e74cc092ea07389c4554ba47cd664,False,True,1,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,-2,0.064,stage3_reuse,ok,TTFT5.2_TPOT5,raw,cdcd5cd41a6293f78eaa97921229978505f4fbcf0fa2d4e87d60ae6c41d52095,True,True,0,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,2,6.3168955409,stage3_reuse,ok,TTFT5.2_TPOT5,raw,cf33068983a043223556a22bbc2059a78a301efa6ebe6cf6bcd1d529a21df4b4,False,False,1,TTFT only,2,81,0.024691358024691357,0.22407458201019992,0.0
h104-o700-d120-heterogeneous-fast,0,4.096,stage3_reuse,ok,TTFT5.2_TPOT5,raw,d08e90e442baf4626ec867d09934bd7fdc90bf8c64cf589eac7e2d53d0b3930c,False,True,1,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,-2,2.048,stage3_reuse,ok,TTFT5.2_TPOT5,raw,d146325c6478ed78e410489116251f67eb812e0c1813bd26b33d9e23edc485b3,False,True,1,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,1,6.4552175416,stage4_new,ok,TTFT5.2_TPOT5,raw,d17d0b7fff161e8299dd4e467dd94bc80e4843ef46de0fbcdb74175e98fbf547,False,True,1,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,2,0.512,stage4_new,ok,TTFT5.2_TPOT5,raw,d18254be2e6f9d250b29838d317920dc92c3981603788d6045fc9bbc646cc5fb,False,True,8,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,-2,0.3044370215,stage4_new,ok,TTFT5.2_TPOT5,raw,d599d36af448c4f5d2d9794e90cc21494122abd619cfb9055975a606628dd50a,False,True,16,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,-1,0.0031519616,stage3_reuse,ok,TTFT5.2_TPOT5,raw,d660663852b8b93b2fa4349ac2fc9dfaba38406bc1422fac2673129da80a97e2,True,True,0,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,-2,0.0034372386,stage3_reuse,ok,TTFT5.2_TPOT5,raw,d6774ebcfe214c59a273e4d82c0177b678b8eba241a5d85437989449793b757c,True,True,0,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,-1,0.2979135639,stage4_new,ok,TTFT5.2_TPOT5,raw,d7ff35965dd35e6238fec48c20283719936339e8ef5e32ef0bc8f2c766e75575,False,True,16,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,0,5.5470307203,stage3_reuse,ok,TTFT5.2_TPOT5,raw,d8b9d292ac9c6bb3dd599bd62fa9afa059bd474129d22385b1d148bcec8b4ede,False,True,1,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,-2,6.1815374955,stage3_reuse,ok,TTFT5.2_TPOT5,raw,dade10e2b19254d1518af4e76cb7a135f23930933f016aceb12d45e95f85e4eb,False,False,1,TTFT only,15,81,0.18518518518518517,1.5699998161448327,0.0
h104-o700-d120-heterogeneous-fast,2,0.001,stage3_reuse,ok,TTFT5.2_TPOT5,raw,dafa65598eaf57e6b494b1f282706d13cb7d54e74ea86f090a5b1187c528f4b2,True,True,0,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,1,0.001,stage3_reuse,ok,TTFT5.2_TPOT5,raw,db30cb47223fff11e1720b8b996ebc2ade28dd0effa6e2134a7eece5db4df1fd,True,True,0,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,-2,6.8886234338,stage3_reuse,ok,TTFT5.2_TPOT5,raw,db84dc3b76cbd568ec0b39eda2c6a11336a5337691ce9b9986a9182d82941254,False,False,1,TTFT only,46,81,0.5679012345679012,3.2051053197556003,0.0
h104-o700-d120-heterogeneous-fast,1,5.3118548159,stage3_reuse,ok,TTFT5.2_TPOT5,raw,dba7a3f052b7aadf583bb2683fab79d348c9200104210ddeaa24c2be33502927,False,True,1,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,1,0.0030844216,stage3_reuse,ok,TTFT5.2_TPOT5,raw,dc09ab491365569aaf6d37318d586bb81f535f61c591dddeb315465b6b945a29,True,True,0,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,0,2.048,stage3_reuse,ok,TTFT5.2_TPOT5,raw,decafb5c26b283453eb665089cd84e06e213136368da8a6b826b838696a7a917,False,True,1,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,2,6.0490798938,stage3_reuse,ok,TTFT5.2_TPOT5,raw,dfaf485427a58c3e965a43c61545f78cc4b3b399cd240fcd0d55af3092e90fd2,False,True,1,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,2,0.002,stage3_reuse,ok,TTFT5.2_TPOT5,raw,e1284ac61c3eb5b5f39930cec202035367173ab375b261b21324be82e87aea21,True,True,0,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,1,0.0035894181,stage3_reuse,ok,TTFT5.2_TPOT5,raw,e2574b5aba5abff69ed74f11e2ee0833cff1e2daa2fb225373736a4d76bde296,True,True,0,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,-2,0.2979135639,stage4_new,ok,TTFT5.2_TPOT5,raw,e2ccd141c912e07c21fb21b78b85f38e93ab81dce9c7088bf08b6fd45653196c,False,True,16,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,-1,0.0035125043,stage3_reuse,ok,TTFT5.2_TPOT5,raw,e53e88e9a8ad1773248d53883ed316f10d63c005329c97bfa679f15d65ae7e32,True,True,0,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,0,0.0033635856,stage3_reuse,ok,TTFT5.2_TPOT5,raw,e57db9e80bdf7e3feecbd09745d208933242ff037c14850d169bd8cf6e7e46f9,True,True,0,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,2,6.7410144386,stage3_reuse,ok,TTFT5.2_TPOT5,raw,e5c9a00ef95ab75ee69537259541f0fe307948941db7d5275ef1e734ec15e6e2,False,False,1,TTFT only,13,81,0.16049382716049382,1.1802949845542656,0.0
h104-o700-d120-heterogeneous-fast,0,4.8709923431,stage3_reuse,ok,TTFT5.2_TPOT5,raw,e77164d43b2d0cbbc63119a58946613d9014a3f72d47d9cb51a594623c5c7f5d,False,True,1,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,0,0.016,stage3_reuse,ok,TTFT5.2_TPOT5,raw,e83f1058685135e2d873928ee6c63639a9d5a0a5cbf22094fe91433a13f5309b,True,True,0,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,0,0.512,stage4_new,ok,TTFT5.2_TPOT5,raw,e8bf28ad4c2b126f4e628998001b3c0e5145a2dad908f2fd7dbbf50af2953e7e,False,True,8,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,1,0.512,stage4_new,ok,TTFT5.2_TPOT5,raw,e91b256a6bcdb2cdb2bee3cc320c0be2a093f1b74e6564dce146815e24919644,False,True,8,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,0,0.0032915109,stage3_reuse,ok,TTFT5.2_TPOT5,raw,e9c9a3b4a9f72d20630daa7d11db79577d02f708221da90028d50b0125ec07fb,True,True,0,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,2,0.0030844216,stage3_reuse,ok,TTFT5.2_TPOT5,raw,ea455c24c0b4c04f7fe06765060d2208c1eed44fe9e782eb3264ea0dace16fe8,True,True,0,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,-1,0.0030844216,stage3_reuse,ok,TTFT5.2_TPOT5,raw,eb51eb644b34c385bacc2e5aade48c3f839fef82aede7d6314bd74cb34934c97,True,True,0,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,-1,1.024,stage3_reuse,ok,TTFT5.2_TPOT5,raw,ed309b6f4901142b3b20c25943955db56127f9b0cebecd7f228ff58ba496e47c,False,True,8,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,1,5.6684948766,stage4_new,ok,TTFT5.2_TPOT5,raw,ed47f82259d920911574152b45d13d9d5beddc251b869d3ca96aa8a861447d58,False,True,1,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,-2,1.2444132967,stage3_reuse,ok,TTFT5.2_TPOT5,raw,ee04a1aa062ba597d46d39d97e04644a0719960c93b6a8d0a8d0b473a5c4d417,False,True,8,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,-1,0.2915298905,stage4_new,ok,TTFT5.2_TPOT5,raw,f0e06e0f6b2f2c5538ef6fb22d3d7f30273c1233404e514280e96b8c0282c7f2,True,True,0,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,2,1.4481546879,stage3_reuse,ok,TTFT5.2_TPOT5,raw,f1e34f3968933e3636b032fe8f3300b5569fc5b437efe9923c2c5a74b3b0c6bb,False,True,9,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,1,0.362038672,stage4_new,ok,TTFT5.2_TPOT5,raw,f3d36185727ad34abd3f97d22d6f8a64a7b0bbcaa5c3a6376473de5dd2b173a0,False,True,21,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,1,0.2915298905,stage4_new,ok,TTFT5.2_TPOT5,raw,f41464a28035b962fe4222618d1fae044b24f2880064fa236789d13e4553210e,True,True,0,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,1,6.1815374955,stage3_reuse,ok,TTFT5.2_TPOT5,raw,f6d55e4f1f9ff4c45ec86445b9bde6918fdf9d9ad47e888d79c5e01ccee1ded5,False,True,1,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,-1,5.9194605854,stage4_new,ok,TTFT5.2_TPOT5,raw,f7bf28dab37cfa56722a4e3e4adf6e0bb8fd0defa7a3526a508c5b0cadf4494c,False,True,1,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,-1,0.512,stage4_new,ok,TTFT5.2_TPOT5,raw,f87aaefe987b2cc1d8b9f9b617d294b0b8f42e3517b0b941bcd584268efdf191,False,True,8,,0,81,0.0,0.0,0.0
h104-o700-d120-heterogeneous-fast,-1,0.002,stage3_reuse,ok,TTFT5.2_TPOT5,raw,f89f1bda9e128eedefec31f264cc5aa599ff369f96be592db531c8b578427e96,True,True,0,,0,81,0.0,0.0,0.0
