group,regime,kind,role,bias,policy,candidate_count,grid_points,chosen_shift,reported_intensity,output_reference_safe,selected_optimistic,validated_usable_intensity,reference_oracle_intensity,normalized_usable_quality,reference_regret,abstention,reference_calls,evaluator_calls,evaluator_runtime_s,replayed_reference_runtime_s,estimated_planning_runtime_s,query_trace,grid_optimistic,grid_conservative,grid_denominator
h103-o500-d30-a100-slow,relaxed_decode,a100,primary,1.0,selected_point_reference,1,26,,,,False,0.0,0.015657153,0.0,0.015657153,True,1,26,0.21278743393486366,14.726003199990373,14.938790633925237,"[{""shift"":0,""intensity"":0.0442851162,""safe"":false}]",,,
h103-o500-d30-a100-slow,relaxed_decode,a100,primary,1.0,selected_partition_boundary_reference,1,26,,,,False,0.0,0.015657153,0.0,0.015657153,True,5,26,0.21278743393486366,71.84892720007338,72.06171463400824,"[{""shift"":0,""intensity"":0.0442851162,""safe"":false},{""shift"":0,""intensity"":0.0433361775,""safe"":false},{""shift"":0,""intensity"":0.0414988658,""safe"":false},{""shift"":0,""intensity"":0.0380546277,""safe"":false},{""shift"":0,""intensity"":0.032,""safe"":false}]",,,
h103-o500-d30-a100-slow,relaxed_decode,a100,primary,0.9,evaluator_only,1,26,0,0.045254834,False,True,0.0,0.015657153,0.0,0.015657153,False,0,26,0.23617419990478083,0.0,0.23617419990478083,[],12,0,26
h103-o500-d30-a100-slow,relaxed_decode,a100,primary,0.9,compute_margin_25pct,1,26,0,0.0380546277,False,True,0.0,0.015657153,0.0,0.015657153,False,0,26,0.21352589991874993,0.0,0.21352589991874993,[],8,0,26
h103-o500-d30-a100-slow,relaxed_decode,a100,primary,0.9,capacity_derating_20pct,1,26,0,0.032,False,True,0.0,0.015657153,0.0,0.015657153,False,0,26,0.23617419990478083,0.0,0.23617419990478083,[],7,0,26
h103-o500-d30-a100-slow,relaxed_decode,a100,primary,0.9,four_scenarios,1,26,0,0.0380546277,False,True,0.0,0.015657153,0.0,0.015657153,False,0,104,0.8380356997950003,0.0,0.8380356997950003,[],8,0,26
h103-o500-d30-a100-slow,relaxed_decode,a100,primary,0.9,selected_point_reference,1,26,,,,False,0.0,0.015657153,0.0,0.015657153,True,1,26,0.23617419990478083,16.626847100036684,16.863021299941465,"[{""shift"":0,""intensity"":0.045254834,""safe"":false}]",,,
h103-o500-d30-a100-slow,relaxed_decode,a100,primary,0.9,selected_partition_boundary_reference,1,26,,,,False,0.0,0.015657153,0.0,0.015657153,True,5,26,0.23617419990478083,75.77516630006721,76.011340499972,"[{""shift"":0,""intensity"":0.045254834,""safe"":false},{""shift"":0,""intensity"":0.0442851162,""safe"":false},{""shift"":0,""intensity"":0.0433361775,""safe"":false},{""shift"":0,""intensity"":0.0414988658,""safe"":false},{""shift"":0,""intensity"":0.0380546277,""safe"":false}]",,,
h104-o700-d120-heterogeneous-fast,decode,heterogeneous,primary,1.0,evaluator_only,5,41,-2,0.0035125043,True,False,0.0035125043,0.0035125043,1.0,0.0,False,0,205,3.032194943341892,0.0,3.032194943341892,[],0,0,205
h104-o700-d120-heterogeneous-fast,decode,heterogeneous,primary,1.0,compute_margin_25pct,5,41,,,,False,0.0,0.0035125043,0.0,0.0035125043,True,0,205,0.4270045001176186,0.0,0.4270045001176186,[],0,36,205
h104-o700-d120-heterogeneous-fast,decode,heterogeneous,primary,1.0,capacity_derating_20pct,5,41,0,0.002,True,False,0.002,0.0035125043,0.5693943207414721,0.0015125043000000001,False,0,205,3.032194943341892,0.0,3.032194943341892,[],0,26,205
h104-o700-d120-heterogeneous-fast,decode,heterogeneous,primary,1.0,four_scenarios,5,41,,,,False,0.0,0.0035125043,0.0,0.0035125043,True,0,820,6.61347584304167,0.0,6.61347584304167,[],0,36,205
h104-o700-d120-heterogeneous-fast,decode,heterogeneous,primary,1.0,selected_point_reference,5,41,-2,0.0035125043,True,False,0.0035125043,0.0035125043,1.0,0.0,False,1,205,3.032194943341892,57.79560960002709,60.827804543368984,"[{""shift"":-2,""intensity"":0.0035125043,""safe"":true}]",,,
h104-o700-d120-heterogeneous-fast,decode,heterogeneous,primary,1.0,selected_partition_boundary_reference,5,41,-2,0.0035125043,True,False,0.0035125043,0.0035125043,1.0,0.0,False,5,205,3.032194943341892,292.0189115999383,295.0511065432802,"[{""shift"":-2,""intensity"":0.0035125043,""safe"":true},{""shift"":-2,""intensity"":0.0035894181,""safe"":false},{""shift"":-2,""intensity"":0.0034372386,""safe"":true},{""shift"":-2,""intensity"":0.0036680161,""safe"":false},{""shift"":-2,""intensity"":0.0033635856,""safe"":true}]",,,
h104-o700-d120-heterogeneous-fast,decode,heterogeneous,primary,0.9,evaluator_only,5,41,0,0.0036680161,False,True,0.0,0.0035125043,0.0,0.0035125043,False,0,205,3.2559508996782824,0.0,3.2559508996782824,[],20,0,205
h104-o700-d120-heterogeneous-fast,decode,heterogeneous,primary,0.9,compute_margin_25pct,5,41,-2,0.0030844216,True,False,0.0030844216,0.0035125043,0.8781260709061623,0.0004280827,False,0,205,3.3160917997010984,0.0,3.3160917997010984,[],0,21,205
h104-o700-d120-heterogeneous-fast,decode,heterogeneous,primary,0.9,capacity_derating_20pct,5,41,0,0.0028284271,True,False,0.0028284271,0.0035125043,0.8052451636856359,0.0006840772,False,0,205,3.2559508996782824,0.0,3.2559508996782824,[],0,22,205
h104-o700-d120-heterogeneous-fast,decode,heterogeneous,primary,0.9,four_scenarios,5,41,-2,0.0030844216,True,False,0.0030844216,0.0035125043,0.8781260709061623,0.0004280827,False,0,820,12.519092199858278,0.0,12.519092199858278,[],0,21,205
h104-o700-d120-heterogeneous-fast,decode,heterogeneous,primary,0.9,selected_point_reference,5,41,,,,False,0.0,0.0035125043,0.0,0.0035125043,True,1,205,3.2559508996782824,55.92805170000065,59.184002599678934,"[{""shift"":0,""intensity"":0.0036680161,""safe"":false}]",,,
h104-o700-d120-heterogeneous-fast,decode,heterogeneous,primary,0.9,selected_partition_boundary_reference,5,41,,,,False,0.0,0.0035125043,0.0,0.0035125043,True,5,205,3.2559508996782824,294.57045489992015,297.82640579959843,"[{""shift"":0,""intensity"":0.0036680161,""safe"":false},{""shift"":0,""intensity"":0.0035894181,""safe"":false},{""shift"":0,""intensity"":0.0035125043,""safe"":false},{""shift"":0,""intensity"":0.0034372386,""safe"":false},{""shift"":0,""intensity"":0.0033635856,""safe"":false}]",,,
h104-o700-d120-heterogeneous-fast,prefill,heterogeneous,primary,1.0,evaluator_only,5,41,2,1.2177480858,True,False,1.2177480858,6.7410144386,0.18064760087547102,5.5232663527999994,False,0,205,31.489119158301037,0.0,31.489119158301037,[],0,70,205
h104-o700-d120-heterogeneous-fast,prefill,heterogeneous,primary,1.0,compute_margin_25pct,5,41,,,,False,0.0,6.7410144386,0.0,6.7410144386,True,0,205,0.6777348998002708,0.0,0.6777348998002708,[],0,170,205
h104-o700-d120-heterogeneous-fast,prefill,heterogeneous,primary,1.0,capacity_derating_20pct,5,41,0,0.256,True,False,0.256,6.7410144386,0.0379764799989313,6.4850144385999995,False,0,205,31.489119158301037,0.0,31.489119158301037,[],0,90,205
h104-o700-d120-heterogeneous-fast,prefill,heterogeneous,primary,1.0,four_scenarios,5,41,,,,False,0.0,6.7410144386,0.0,6.7410144386,True,0,820,63.14806025807047,0.0,63.14806025807047,[],0,170,205
h104-o700-d120-heterogeneous-fast,prefill,heterogeneous,primary,1.0,selected_point_reference,5,41,2,1.2177480858,True,False,1.2177480858,6.7410144386,0.18064760087547102,5.5232663527999994,False,1,205,31.489119158301037,32.71532229997683,64.20444145827787,"[{""shift"":2,""intensity"":1.2177480858,""safe"":true}]",,,
h104-o700-d120-heterogeneous-fast,prefill,heterogeneous,primary,1.0,selected_partition_boundary_reference,5,41,2,1.4481546879,True,False,1.4481546879,6.7410144386,0.21482741226715996,5.2928597507,False,5,205,31.489119158301037,151.5440669999807,183.03318615828175,"[{""shift"":2,""intensity"":1.2177480858,""safe"":true},{""shift"":2,""intensity"":1.2444132967,""safe"":true},{""shift"":2,""intensity"":1.2716623996,""safe"":true},{""shift"":2,""intensity"":1.327963704,""safe"":true},{""shift"":2,""intensity"":1.4481546879,""safe"":true}]",,,
h104-o700-d120-heterogeneous-fast,prefill,heterogeneous,primary,0.9,evaluator_only,5,41,0,1.4481546879,True,False,1.4481546879,6.7410144386,0.21482741226715996,5.2928597507,False,0,205,41.48819869989529,0.0,41.48819869989529,[],0,45,205
h104-o700-d120-heterogeneous-fast,prefill,heterogeneous,primary,0.9,compute_margin_25pct,5,41,0,1.024,True,False,1.024,6.7410144386,0.1519059199957252,5.7170144386,False,0,205,19.770176100661047,0.0,19.770176100661047,[],0,85,205
h104-o700-d120-heterogeneous-fast,prefill,heterogeneous,primary,0.9,capacity_derating_20pct,5,41,0,1.1166799183,True,False,1.1166799183,6.7410144386,0.16565458040050074,5.6243345203,False,0,205,41.48819869989529,0.0,41.48819869989529,[],0,80,205
h104-o700-d120-heterogeneous-fast,prefill,heterogeneous,primary,0.9,four_scenarios,5,41,0,1.024,True,False,1.024,6.7410144386,0.1519059199957252,5.7170144386,False,0,820,124.48639950045617,0.0,124.48639950045617,[],0,85,205
h104-o700-d120-heterogeneous-fast,prefill,heterogeneous,primary,0.9,selected_point_reference,5,41,0,1.4481546879,True,False,1.4481546879,6.7410144386,0.21482741226715996,5.2928597507,False,1,205,41.48819869989529,32.56664420000743,74.05484289990272,"[{""shift"":0,""intensity"":1.4481546879,""safe"":true}]",,,
h104-o700-d120-heterogeneous-fast,prefill,heterogeneous,primary,0.9,selected_partition_boundary_reference,5,41,0,5.3118548159,True,False,5.3118548159,6.7410144386,0.7879904225517705,1.4291596226999994,False,5,205,41.48819869989529,159.35489640000742,200.8430950999027,"[{""shift"":0,""intensity"":1.4481546879,""safe"":true},{""shift"":0,""intensity"":2.048,""safe"":true},{""shift"":0,""intensity"":4.096,""safe"":true},{""shift"":0,""intensity"":4.8709923431,""safe"":true},{""shift"":0,""intensity"":5.3118548159,""safe"":true}]",,,
h104-o700-d120-a100-fast,decode,a100,primary,1.0,evaluator_only,1,24,0,0.0065830219,True,False,0.0065830219,0.0065830219,1.0,0.0,False,0,24,0.4202944998978637,0.0,0.4202944998978637,[],0,0,24
h104-o700-d120-a100-fast,decode,a100,primary,1.0,compute_margin_25pct,1,24,0,0.004,True,False,0.004,0.0065830219,0.6076236811546989,0.0025830219000000003,False,0,24,0.3592911000014283,0.0,0.3592911000014283,[],0,4,24
h104-o700-d120-a100-fast,decode,a100,primary,1.0,capacity_derating_20pct,1,24,0,0.004,True,False,0.004,0.0065830219,0.6076236811546989,0.0025830219000000003,False,0,24,0.4202944998978637,0.0,0.4202944998978637,[],0,4,24
h104-o700-d120-a100-fast,decode,a100,primary,1.0,four_scenarios,1,24,0,0.004,True,False,0.004,0.0065830219,0.6076236811546989,0.0025830219000000003,False,0,96,1.6002317998791113,0.0,1.6002317998791113,[],0,4,24
h104-o700-d120-a100-fast,decode,a100,primary,1.0,selected_point_reference,1,24,0,0.0065830219,True,False,0.0065830219,0.0065830219,1.0,0.0,False,1,24,0.4202944998978637,63.42831119999755,63.848605699895415,"[{""shift"":0,""intensity"":0.0065830219,""safe"":true}]",,,
h104-o700-d120-a100-fast,decode,a100,primary,1.0,selected_partition_boundary_reference,1,24,0,0.0065830219,True,False,0.0065830219,0.0065830219,1.0,0.0,False,5,24,0.4202944998978637,305.0587608999922,305.47905539989006,"[{""shift"":0,""intensity"":0.0065830219,""safe"":true},{""shift"":0,""intensity"":0.0067271713,""safe"":false},{""shift"":0,""intensity"":0.0064419613,""safe"":true},{""shift"":0,""intensity"":0.008,""safe"":false},{""shift"":0,""intensity"":0.0061688433,""safe"":true}]",,,
h104-o700-d120-a100-fast,decode,a100,primary,0.9,evaluator_only,1,24,0,0.0067271713,False,True,0.0,0.0065830219,0.0,0.0065830219,False,0,24,0.4397538001067005,0.0,0.4397538001067005,[],1,0,24
h104-o700-d120-a100-fast,decode,a100,primary,0.9,compute_margin_25pct,1,24,0,0.0056568542,True,False,0.0056568542,0.0065830219,0.8593096431898548,0.0009261677000000001,False,0,24,0.41859060002025217,0.0,0.41859060002025217,[],0,3,24
h104-o700-d120-a100-fast,decode,a100,primary,0.9,capacity_derating_20pct,1,24,0,0.004,True,False,0.004,0.0065830219,0.6076236811546989,0.0025830219000000003,False,0,24,0.4397538001067005,0.0,0.4397538001067005,[],0,4,24
h104-o700-d120-a100-fast,decode,a100,primary,0.9,four_scenarios,1,24,0,0.0056568542,True,False,0.0056568542,0.0065830219,0.8593096431898548,0.0009261677000000001,False,0,96,1.7041035000002012,0.0,1.7041035000002012,[],0,3,24
h104-o700-d120-a100-fast,decode,a100,primary,0.9,selected_point_reference,1,24,,,,False,0.0,0.0065830219,0.0,0.0065830219,True,1,24,0.4397538001067005,62.63987040001666,63.07962420012336,"[{""shift"":0,""intensity"":0.0067271713,""safe"":false}]",,,
h104-o700-d120-a100-fast,decode,a100,primary,0.9,selected_partition_boundary_reference,1,24,0,0.0065830219,True,False,0.0065830219,0.0065830219,1.0,0.0,False,5,24,0.4397538001067005,472.6986510499846,473.1384048500913,"[{""shift"":0,""intensity"":0.0067271713,""safe"":false},{""shift"":0,""intensity"":0.0065830219,""safe"":true},{""shift"":0,""intensity"":0.008,""safe"":false},{""shift"":0,""intensity"":0.0064419613,""safe"":true},{""shift"":0,""intensity"":0.016,""safe"":false}]",,,
h104-o700-d120-a100-fast,relaxed_decode,a100,primary,1.0,evaluator_only,1,24,0,0.0380546277,False,True,0.0,0.0372391955,0.0,0.0372391955,False,0,24,1.019467058184091,0.0,1.019467058184091,[],1,0,24
h104-o700-d120-a100-fast,relaxed_decode,a100,primary,1.0,compute_margin_25pct,1,24,0,0.004,True,False,0.004,0.0372391955,0.10741370607751179,0.0332391955,False,0,24,0.40552289999322966,0.0,0.40552289999322966,[],0,11,24
h104-o700-d120-a100-fast,relaxed_decode,a100,primary,1.0,capacity_derating_20pct,1,24,0,0.016,True,False,0.016,0.0372391955,0.42965482431004715,0.021239195500000002,False,0,24,1.019467058184091,0.0,1.019467058184091,[],0,4,24
h104-o700-d120-a100-fast,relaxed_decode,a100,primary,1.0,four_scenarios,1,24,0,0.004,True,False,0.004,0.0372391955,0.10741370607751179,0.0332391955,False,0,96,2.4690000584814698,0.0,2.4690000584814698,[],0,11,24
h104-o700-d120-a100-fast,relaxed_decode,a100,primary,1.0,selected_point_reference,1,24,,,,False,0.0,0.0372391955,0.0,0.0372391955,True,1,24,1.019467058184091,63.37169940001331,64.3911664581974,"[{""shift"":0,""intensity"":0.0380546277,""safe"":false}]",,,
h104-o700-d120-a100-fast,relaxed_decode,a100,primary,1.0,selected_partition_boundary_reference,1,24,0,0.0372391955,True,False,0.0372391955,0.0372391955,1.0,0.0,False,5,24,1.019467058184091,310.60070159996394,311.62016865814803,"[{""shift"":0,""intensity"":0.0380546277,""safe"":false},{""shift"":0,""intensity"":0.0372391955,""safe"":true},{""shift"":0,""intensity"":0.0388879155,""safe"":false},{""shift"":0,""intensity"":0.0364412364,""safe"":true},{""shift"":0,""intensity"":0.03973945,""safe"":false}]",,,
h104-o700-d120-a100-fast,relaxed_decode,a100,primary,0.9,evaluator_only,1,24,0,0.0414988658,False,True,0.0,0.0372391955,0.0,0.0372391955,False,0,24,0.931913899956271,0.0,0.931913899956271,[],4,0,24
h104-o700-d120-a100-fast,relaxed_decode,a100,primary,0.9,compute_margin_25pct,1,24,0,0.0056568542,True,False,0.0056568542,0.0372391955,0.15190591859053454,0.031582341300000004,False,0,24,0.5138069000095129,0.0,0.5138069000095129,[],0,10,24
h104-o700-d120-a100-fast,relaxed_decode,a100,primary,0.9,capacity_derating_20pct,1,24,0,0.032,True,False,0.032,0.0372391955,0.8593096486200943,0.005239195500000002,False,0,24,0.931913899956271,0.0,0.931913899956271,[],0,3,24
h104-o700-d120-a100-fast,relaxed_decode,a100,primary,0.9,four_scenarios,1,24,0,0.0056568542,True,False,0.0056568542,0.0372391955,0.15190591859053454,0.031582341300000004,False,0,96,2.7514670000527985,0.0,2.7514670000527985,[],0,10,24
h104-o700-d120-a100-fast,relaxed_decode,a100,primary,0.9,selected_point_reference,1,24,,,,False,0.0,0.0372391955,0.0,0.0372391955,True,1,24,0.931913899956271,60.447410300024785,61.379324199981056,"[{""shift"":0,""intensity"":0.0414988658,""safe"":false}]",,,
h104-o700-d120-a100-fast,relaxed_decode,a100,primary,0.9,selected_partition_boundary_reference,1,24,0,0.0372391955,True,False,0.0372391955,0.0372391955,1.0,0.0,False,5,24,0.931913899956271,308.60472869995283,309.5366425999091,"[{""shift"":0,""intensity"":0.0414988658,""safe"":false},{""shift"":0,""intensity"":0.03973945,""safe"":false},{""shift"":0,""intensity"":0.0388879155,""safe"":false},{""shift"":0,""intensity"":0.0380546277,""safe"":false},{""shift"":0,""intensity"":0.0372391955,""safe"":true}]",,,
h105-o900-d30-heterogeneous-fast,decode,heterogeneous,primary,1.0,evaluator_only,5,49,-2,0.0091103091,True,False,0.0091103091,0.0091103091,1.0,0.0,False,0,245,0.8595738697331399,0.0,0.8595738697331399,[],0,0,245
h105-o900-d30-heterogeneous-fast,decode,heterogeneous,primary,1.0,compute_margin_25pct,5,49,0,0.004,True,False,0.004,0.0091103091,0.4390630390356349,0.0051103091,False,0,245,0.4813845994649455,0.0,0.4813845994649455,[],0,22,245
h105-o900-d30-heterogeneous-fast,decode,heterogeneous,primary,1.0,capacity_derating_20pct,5,49,0,0.004,True,False,0.004,0.0091103091,0.4390630390356349,0.0051103091,False,0,245,0.8595738697331399,0.0,0.8595738697331399,[],0,20,245
h105-o900-d30-heterogeneous-fast,decode,heterogeneous,primary,1.0,four_scenarios,5,49,0,0.004,True,False,0.004,0.0091103091,0.4390630390356349,0.0051103091,False,0,980,2.488349269493483,0.0,2.488349269493483,[],0,22,245
h105-o900-d30-heterogeneous-fast,decode,heterogeneous,primary,1.0,selected_point_reference,5,49,-2,0.0091103091,True,False,0.0091103091,0.0091103091,1.0,0.0,False,1,245,0.8595738697331399,14.170578799967188,15.030152669700328,"[{""shift"":-2,""intensity"":0.0091103091,""safe"":true}]",,,
h105-o900-d30-heterogeneous-fast,decode,heterogeneous,primary,1.0,selected_partition_boundary_reference,5,49,-2,0.0091103091,True,False,0.0091103091,0.0091103091,1.0,0.0,False,5,245,0.8595738697331399,72.46065199997975,73.32022586971289,"[{""shift"":-2,""intensity"":0.0091103091,""safe"":true},{""shift"":-2,""intensity"":0.0093097989,""safe"":false},{""shift"":-2,""intensity"":0.008915094,""safe"":true},{""shift"":-2,""intensity"":0.0095136569,""safe"":false},{""shift"":-2,""intensity"":0.0087240619,""safe"":true}]",,,
h105-o900-d30-heterogeneous-fast,decode,heterogeneous,primary,0.9,evaluator_only,5,49,0,0.0095136569,False,True,0.0,0.0091103091,0.0,0.0091103091,False,0,245,0.7825515004224144,0.0,0.7825515004224144,[],21,0,245
h105-o900-d30-heterogeneous-fast,decode,heterogeneous,primary,0.9,compute_margin_25pct,5,49,-2,0.008,True,False,0.008,0.0091103091,0.8781260780712699,0.0011103091,False,0,245,0.6573713002144359,0.0,0.6573713002144359,[],0,19,245
h105-o900-d30-heterogeneous-fast,decode,heterogeneous,primary,0.9,capacity_derating_20pct,5,49,0,0.004,True,False,0.004,0.0091103091,0.4390630390356349,0.0051103091,False,0,245,0.7825515004224144,0.0,0.7825515004224144,[],0,20,245
h105-o900-d30-heterogeneous-fast,decode,heterogeneous,primary,0.9,four_scenarios,5,49,-2,0.008,True,False,0.008,0.0091103091,0.8781260780712699,0.0011103091,False,0,980,2.854368701169733,0.0,2.854368701169733,[],0,19,245
h105-o900-d30-heterogeneous-fast,decode,heterogeneous,primary,0.9,selected_point_reference,5,49,,,,False,0.0,0.0091103091,0.0,0.0091103091,True,1,245,0.7825515004224144,12.950021399999969,13.732572900422383,"[{""shift"":0,""intensity"":0.0095136569,""safe"":false}]",,,
h105-o900-d30-heterogeneous-fast,decode,heterogeneous,primary,0.9,selected_partition_boundary_reference,5,49,,,,False,0.0,0.0091103091,0.0,0.0091103091,True,5,245,0.7825515004224144,72.6830185999861,73.46557010040851,"[{""shift"":0,""intensity"":0.0095136569,""safe"":false},{""shift"":0,""intensity"":0.0093097989,""safe"":false},{""shift"":0,""intensity"":0.0091103091,""safe"":false},{""shift"":0,""intensity"":0.008915094,""safe"":false},{""shift"":0,""intensity"":0.0087240619,""safe"":false}]",,,
h105-o900-d30-heterogeneous-fast,prefill,heterogeneous,primary,1.0,evaluator_only,5,49,0,5.0866495983,True,False,5.0866495983,41.5842617652,0.1223215077622657,36.4976121669,False,0,245,3.3379682566737756,0.0,3.3379682566737756,[],0,82,245
h105-o900-d30-heterogeneous-fast,prefill,heterogeneous,primary,1.0,compute_margin_25pct,5,49,0,1.024,True,False,1.024,41.5842617652,0.024624700704845497,40.560261765199996,False,0,245,1.3863316003698856,0.0,1.3863316003698856,[],0,111,245
h105-o900-d30-heterogeneous-fast,prefill,heterogeneous,primary,1.0,capacity_derating_20pct,5,49,0,1.024,True,False,1.024,41.5842617652,0.024624700704845497,40.560261765199996,False,0,245,3.3379682566737756,0.0,3.3379682566737756,[],0,111,245
h105-o900-d30-heterogeneous-fast,prefill,heterogeneous,primary,1.0,four_scenarios,5,49,0,1.024,True,False,1.024,41.5842617652,0.024624700704845497,40.560261765199996,False,0,980,9.010602057212964,0.0,9.010602057212964,[],0,111,245
h105-o900-d30-heterogeneous-fast,prefill,heterogeneous,primary,1.0,selected_point_reference,5,49,0,5.0866495983,True,False,5.0866495983,41.5842617652,0.1223215077622657,36.4976121669,False,1,245,3.3379682566737756,13.185349800041877,16.523318056715652,"[{""shift"":0,""intensity"":5.0866495983,""safe"":true}]",,,
h105-o900-d30-heterogeneous-fast,prefill,heterogeneous,primary,1.0,selected_partition_boundary_reference,5,49,0,8.192,True,False,8.192,41.5842617652,0.19699760563876398,33.3922617652,False,5,245,3.3379682566737756,67.48840720014414,70.82637545681791,"[{""shift"":0,""intensity"":5.0866495983,""safe"":true},{""shift"":0,""intensity"":5.1980327207,""safe"":true},{""shift"":0,""intensity"":5.3118548159,""safe"":true},{""shift"":0,""intensity"":5.7926187515,""safe"":true},{""shift"":0,""intensity"":8.192,""safe"":true}]",,,
h105-o900-d30-heterogeneous-fast,prefill,heterogeneous,primary,0.9,evaluator_only,5,49,0,5.7926187515,True,False,5.7926187515,41.5842617652,0.13929834282515946,35.791643013699996,False,0,245,3.7901567998924293,0.0,3.7901567998924293,[],0,61,245
h105-o900-d30-heterogeneous-fast,prefill,heterogeneous,primary,0.9,compute_margin_25pct,5,49,0,1.024,True,False,1.024,41.5842617652,0.024624700704845497,40.560261765199996,False,0,245,1.2318009003065526,0.0,1.2318009003065526,[],0,111,245
h105-o900-d30-heterogeneous-fast,prefill,heterogeneous,primary,0.9,capacity_derating_20pct,5,49,0,4.466719673,True,False,4.466719673,41.5842617652,0.1074137061328812,37.1175420922,False,0,245,3.7901567998924293,0.0,3.7901567998924293,[],0,91,245
h105-o900-d30-heterogeneous-fast,prefill,heterogeneous,primary,0.9,four_scenarios,5,49,0,1.024,True,False,1.024,41.5842617652,0.024624700704845497,40.560261765199996,False,0,980,9.844463500543498,0.0,9.844463500543498,[],0,111,245
h105-o900-d30-heterogeneous-fast,prefill,heterogeneous,primary,0.9,selected_point_reference,5,49,0,5.7926187515,True,False,5.7926187515,41.5842617652,0.13929834282515946,35.791643013699996,False,1,245,3.7901567998924293,14.24564050004119,18.03579729993362,"[{""shift"":0,""intensity"":5.7926187515,""safe"":true}]",,,
h105-o900-d30-heterogeneous-fast,prefill,heterogeneous,primary,0.9,selected_partition_boundary_reference,5,49,0,19.9106127459,True,False,19.9106127459,41.5842617652,0.4788016403494819,21.673649019299997,False,5,245,3.7901567998924293,66.94298070011428,70.7331375000067,"[{""shift"":0,""intensity"":5.7926187515,""safe"":true},{""shift"":0,""intensity"":8.192,""safe"":true},{""shift"":0,""intensity"":16.384,""safe"":true},{""shift"":0,""intensity"":19.4839693722,""safe"":true},{""shift"":0,""intensity"":19.9106127459,""safe"":true}]",,,
h105-o900-d30-a100-fast,decode,a100,primary,1.0,evaluator_only,1,27,0,0.0170742464,True,False,0.0170742464,0.0170742464,1.0,0.0,False,0,27,0.09918082394869998,0.0,0.09918082394869998,[],0,0,27
h105-o900-d30-a100-fast,decode,a100,primary,1.0,compute_margin_25pct,1,27,0,0.004,True,False,0.004,0.0170742464,0.2342709544123716,0.0130742464,False,0,27,0.06910230003995821,0.0,0.06910230003995821,[],0,3,27
h105-o900-d30-a100-fast,decode,a100,primary,1.0,capacity_derating_20pct,1,27,0,0.004,True,False,0.004,0.0170742464,0.2342709544123716,0.0130742464,False,0,27,0.09918082394869998,0.0,0.09918082394869998,[],0,3,27
h105-o900-d30-a100-fast,decode,a100,primary,1.0,four_scenarios,1,27,0,0.004,True,False,0.004,0.0170742464,0.2342709544123716,0.0130742464,False,0,108,0.33124472404597327,0.0,0.33124472404597327,[],0,3,27
h105-o900-d30-a100-fast,decode,a100,primary,1.0,selected_point_reference,1,27,0,0.0170742464,True,False,0.0170742464,0.0170742464,1.0,0.0,False,1,27,0.09918082394869998,13.600846600020304,13.700027423969004,"[{""shift"":0,""intensity"":0.0170742464,""safe"":true}]",,,
h105-o900-d30-a100-fast,decode,a100,primary,1.0,selected_partition_boundary_reference,1,27,0,0.0170742464,True,False,0.0170742464,0.0170742464,1.0,0.0,False,5,27,0.09918082394869998,85.53284605895169,85.63202688290039,"[{""shift"":0,""intensity"":0.0170742464,""safe"":true},{""shift"":0,""intensity"":0.0174481237,""safe"":false},{""shift"":0,""intensity"":0.0167083805,""safe"":true},{""shift"":0,""intensity"":0.0190273138,""safe"":false},{""shift"":0,""intensity"":0.016,""safe"":true}]",,,
h105-o900-d30-a100-fast,decode,a100,primary,0.9,evaluator_only,1,27,0,0.0190273138,False,True,0.0,0.0170742464,0.0,0.0170742464,False,0,27,0.08680109988199547,0.0,0.08680109988199547,[],2,0,27
h105-o900-d30-a100-fast,decode,a100,primary,0.9,compute_margin_25pct,1,27,0,0.004,True,False,0.004,0.0170742464,0.2342709544123716,0.0130742464,False,0,27,0.06639930006349459,0.0,0.06639930006349459,[],0,3,27
h105-o900-d30-a100-fast,decode,a100,primary,0.9,capacity_derating_20pct,1,27,0,0.004,True,False,0.004,0.0170742464,0.2342709544123716,0.0130742464,False,0,27,0.08680109988199547,0.0,0.08680109988199547,[],0,3,27
h105-o900-d30-a100-fast,decode,a100,primary,0.9,four_scenarios,1,27,0,0.004,True,False,0.004,0.0170742464,0.2342709544123716,0.0130742464,False,0,108,0.2964575001387857,0.0,0.2964575001387857,[],0,3,27
h105-o900-d30-a100-fast,decode,a100,primary,0.9,selected_point_reference,1,27,,,,False,0.0,0.0170742464,0.0,0.0170742464,True,1,27,0.08680109988199547,12.73938270000508,12.826183799887076,"[{""shift"":0,""intensity"":0.0190273138,""safe"":false}]",,,
h105-o900-d30-a100-fast,decode,a100,primary,0.9,selected_partition_boundary_reference,1,27,0,0.0170742464,True,False,0.0170742464,0.0170742464,1.0,0.0,False,5,27,0.08680109988199547,65.15210730000399,65.23890839988599,"[{""shift"":0,""intensity"":0.0190273138,""safe"":false},{""shift"":0,""intensity"":0.0174481237,""safe"":false},{""shift"":0,""intensity"":0.0170742464,""safe"":true},{""shift"":0,""intensity"":0.022627417,""safe"":false},{""shift"":0,""intensity"":0.0167083805,""safe"":true}]",,,
h105-o900-d30-a100-fast,relaxed_decode,a100,primary,1.0,evaluator_only,1,27,0,1.6138043855,True,False,1.6138043855,33.4855257671,0.0481940882972662,31.8717213816,False,0,27,0.4655007650726475,0.0,0.4655007650726475,[],0,7,27
